obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1786210070,1200.4,20260808 13:27:49,13:27:49,15,1786210062,8.1743E-06,0.008174298,-0.064130114,424.8050645,682.7198261,69.67372752,43.35270661,0.000369777,3.138296267,0.000369753,0.000231098,261.4499564,27.58039282,26.68299677,3.51306057,38.51995504,1.310238359,3.4014535,2.202822211,-0.360486561,-92.59377563,-6.329881039,162.1658132,-0.093367488,0.006483582,-0.064130114,430.1075929,430.2670727,-0.000358738,92.61929382,0.008174298,12.82540127,12.8446049,1.4736E-05,96.40648864,0,0,1,0,54127.37754,1500,1273.859945,0.849239963,0.174299971,9,0.5,0: Broadleaf,2,TRUE,1786210062,424.8050645,424.5876774,12.83878065,12.82342581,427.9070645,12.76178065,375.1460323,101.9531613,0.100016106,26.13572581,26.68299677,999.9,0,0,10011.89484,694.6023871,0.218638,0.20677329,430.3196129,430.1030323,0.016328903,424.5876774,12.82342581,1.309052581,1.30738871,10.9032,10.88405484,1500,0.69200029,0.307999677,28,28282.53226,1786210086,13:28:05,1786210086,1786210086,13,0.01,-0.001,-3.102,0.077,424,13,0.38,0.14,0.201195659,0.041673993,0.034862814,1,0.016970705,-0.010672974,0.001226476,1,2,2,2/2,2.63864,2.71233,0.100501,0.0996577,0.0763452,0.0767295,25406.8,25155.5,25686.1,25678,32790.6,32306,39459.7,38625,1.73205,2.2023,0.0886619,0,25.2375,999.9,56.4,26.4,19.1121,62.3108,23.0088,1,-0.0810823,0,20.3784,5.22178,11.9757,4.96975,3.29598,9112.5,9999,9999,250.5,4.97008,1.87531,1.87134,1.87439,1.87439,1.8725,1.87376,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.102,0.077,-2.041640338,-0.002774575,7.27494E-07,-2.16226E-10,-0.043709905,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.8,0.15625,4.99756,1.49902,2.28638,1.49902,2.31201,30.5877,24.2101,3,352.142,688.402,25.9862,26.2801,30.0002,26.1789,26.2197,-1,40,10,-999.9,400,20,101.426,107.96
12,1786210190,1320.4,20260808 13:29:49,13:29:49,15,1786210182,8.03374E-06,0.008033741,-0.076815629,424.6527742,742.6354865,75.79002749,43.33814639,0.000362942,3.136228835,0.000362918,0.000226826,261.450214,27.60884619,26.70686129,3.517999252,38.51813415,1.312311776,3.406997263,2.205687476,-0.35428798,-91.90936147,-6.288854683,162.8977098,-0.082628446,0.00805267,-0.076815629,429.9475323,430.1389152,-0.000464582,92.53501301,0.008033741,12.84317936,12.86212308,7.92033E-06,95.21457977,0,0,1,0,54073.52989,1500.00129,1273.861054,0.849239972,0.174299993,9,0.5,0: Broadleaf,2,TRUE,1786210182,424.6527742,424.4627419,12.85880645,12.83973548,427.7267742,12.78080645,375.1361613,101.9554839,0.100004806,26.16327742,26.70686129,999.9,0,0,10002.23161,694.6943226,0.218638,0.161546235,430.1552903,429.9835806,0.018511374,424.4627419,12.83973548,1.31096871,1.309081613,10.9252,10.90352258,1500.00129,0.692,0.307999968,28,28282.54839,1786210206,13:30:05,1786210205,1786210206,14,0.027,0.001,-3.074,0.078,424,13,0.31,0.15,0.1625373,0.292821621,0.056635469,0,0.018014629,-0.001128636,0.003168709,1,1,2,1/2,2.63885,2.71267,0.100471,0.0996173,0.0764237,0.0767891,25407,25155.4,25685.5,25676.8,32786.6,32302.4,39458.3,38623.2,1.73167,2.20163,0.0884384,0,25.2572,999.9,56.2,26.5,19.1579,62.8508,22.4319,1,-0.0798831,0,20.3776,5.22223,11.9781,4.96955,3.2959,9112.5,9999,9999,250.5,4.97007,1.87528,1.87134,1.87439,1.87439,1.87247,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.074,0.078,-2.031861838,-0.002774575,7.27494E-07,-2.16226E-10,-0.044619057,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28638,1.49902,2.34985,30.6309,24.2101,3,352.053,688,26.0178,26.2972,30.0002,26.1943,26.2351,-1,40,10,-999.9,400,20,101.423,107.955
13,1786210310,1440.4,20260808 13:31:49,13:31:49,15,1786210302,8.87554E-06,0.008875539,-0.076416093,424.3686452,709.16646,72.37406353,43.30899022,0.000401071,3.136349446,0.000401042,0.000250654,261.4501524,27.64251813,26.73736452,3.524320618,38.64616321,1.319318796,3.413841599,2.205001822,-0.391411271,-91.32818273,-6.250865585,163.4796928,-0.148662947,0.007149999,-0.076416093,429.4565854,429.797703,-0.01536285,92.61818198,0.008875539,12.90876428,12.92973497,4.54747E-06,96.38092455,0,0,1,0,54070.23755,1500.000645,1273.860564,0.849240011,0.174300027,9,0.5,0: Broadleaf,2,TRUE,1786210302,424.3686452,424.0192581,12.9275129,12.91058065,427.4546452,12.8475129,375.1307419,101.955129,0.099984413,26.19723871,26.73736452,999.9,0,0,10002.81677,694.8074194,0.218638,0.360774935,429.9380968,429.5653226,0.016690746,424.0192581,12.91058065,1.31800129,1.3163,11.00572581,10.9862871,1500.000645,0.691999645,0.308000355,28,28282.51935,1786210328,13:32:07,1786210328,1786210326,15,-0.014,0,-3.086,0.08,423,13,0.19,0.09,0.339841537,0.405689895,0.059016008,0,0.018056267,-0.002550079,0.0059213,1,1,2,1/2,2.63867,2.71253,0.100399,0.0995305,0.0767097,0.0770525,25407.9,25156,25684.5,25675,32774.4,32290.9,39456.1,38620.6,1.73145,2.20077,0.0882335,0,25.2927,999.9,56.2,26.5,19.1565,62.5808,22.8405,1,-0.0779827,0,20.3785,5.22088,11.9778,4.96975,3.29595,9112.5,9999,9999,250.6,4.9701,1.87531,1.87134,1.87439,1.87439,1.87247,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.086,0.08,-2.004523061,-0.002774575,7.27494E-07,-2.16226E-10,-0.043624551,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.49902,2.28638,1.49902,2.38403,30.6956,24.2101,3,352.059,687.472,26.0476,26.3174,30.0002,26.214,26.2527,-1,40,10,-999.9,400,20,101.418,107.947
14,1786210430,1560.4,20260808 13:33:49,13:33:49,15,1786210422,8.0111E-06,0.008011098,-0.021273523,423.7343226,501.4132518,51.17088236,43.24349046,0.000361874,3.133649762,0.000361851,0.000226159,261.449873,27.67355608,26.7704871,3.531196036,38.76151888,1.325579999,3.419835026,2.205616037,-0.353289408,-91.82942016,-6.292566478,162.974597,-0.029909616,0.005887513,-0.021273523,429.3154651,429.3551152,0.001193624,92.5344457,0.008011098,12.97321224,12.99219091,-7.73086E-07,95.20717534,0,0,1,0,54000.97799,1499.999355,1273.859446,0.849239996,0.17429999,9,0.5,0: Broadleaf,2,TRUE,1786210422,423.7343226,423.6685484,12.98909355,12.97515161,426.8283226,12.90809355,375.1226129,101.9533226,0.099988084,26.22692903,26.7704871,999.9,0,0,9990.677419,694.8313871,0.218638,0.073076779,429.3180645,429.2379677,0.014141607,423.6685484,12.97515161,1.324300968,1.322859677,11.07752258,11.06111613,1499.999355,0.692000129,0.307999871,28,28282.49677,1786210447,13:34:06,1786210445,1786210447,16,-0.006,0,-3.094,0.081,424,13,0.25,0.15,0.149025516,-1.359523756,0.139797029,0,0.01236983,0.042176182,0.005300095,1,1,2,1/2,2.63877,2.71247,0.100317,0.0995476,0.0769781,0.0773371,25410.2,25154.7,25684.5,25674.2,32764.7,32279.7,39456.1,38619.3,1.73153,2.19998,0.0884943,0,25.3195,999.9,56.3,26.6,19.305,62.7908,22.2957,1,-0.0777464,0,20.3798,5.22163,11.9787,4.9696,3.2958,9112.5,9999,9999,250.6,4.97008,1.8753,1.87134,1.87439,1.8744,1.87246,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.094,0.081,-2.01824587,-0.002774575,7.27494E-07,-2.16226E-10,-0.043393344,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28516,1.49902,2.31445,30.7604,24.2101,3,352.16,686.906,26.078,26.3286,30.0001,26.2253,26.2639,-1,40,10,-999.9,400,20,101.418,107.944
15,1786210550,1680.4,20260808 13:35:49,13:35:49,15,1786210542,8.52443E-06,0.008524435,-0.035385223,423.3672903,553.2723773,56.46075676,43.20410449,0.000384581,3.134769929,0.000384555,0.000240349,261.4499148,27.70162044,26.80056129,3.537448826,38.80364879,1.329272257,3.425637274,2.208176569,-0.375927576,-92.09448694,-6.310332186,162.6691681,-0.039902461,0.00818592,-0.035385223,428.8689433,428.9543697,5.82744E-05,92.53457685,0.008524435,13.00626122,13.02642028,2.53875E-06,95.20789738,0,0,1,0,54022.19301,1499.999032,1273.859212,0.849240022,0.174300056,9,0.5,0: Broadleaf,2,TRUE,1786210542,423.3672903,423.279871,13.02585484,13.00647097,426.4382903,12.94385484,375.1243548,101.9487742,0.099979865,26.25562903,26.80056129,999.9,0,0,9996.233226,694.9271613,0.218638,0.066484039,428.9334839,428.8577097,0.019192635,423.279871,13.00647097,1.327949355,1.325992903,11.11898065,11.09676452,1499.999032,0.691999258,0.308000742,28,28282.50645,1786210566,13:36:05,1786210563,1786210566,17,0.02,0,-3.071,0.082,423,13,0.42,0.13,0.091476841,-0.305573695,0.046848043,0,0.019766439,-0.011268268,0.001801971,1,1,2,1/2,2.63866,2.71263,0.100236,0.0994242,0.077124,0.0775248,25412.5,25157.9,25684.6,25674,32759.6,32272.8,39456.3,38619,1.73172,2.19915,0.0897981,0,25.335,999.9,56.3,26.7,19.4206,63.0008,22.7885,1,-0.0770427,0,20.3781,5.22133,11.9778,4.96965,3.29593,9112.5,9999,9999,250.6,4.97012,1.8753,1.87134,1.87439,1.87439,1.8725,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.071,0.082,-2.024362583,-0.002774575,7.27494E-07,-2.16226E-10,-0.043496182,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.49902,2.28516,1.49902,2.29492,30.8037,24.2101,3,352.317,686.344,26.1056,26.3397,29.9999,26.2364,26.2769,-1,40,10,-999.9,400,20,101.419,107.943
16,1786210670,1800.4,20260808 13:37:49,13:37:49,15,1786210662,1.26982E-05,0.01269817,-0.123978729,422.986,748.4057471,76.37251637,43.16442696,0.000573052,3.136957518,0.000572994,0.000358127,261.4502014,27.72706297,26.8250129,3.542539735,38.91116758,1.335116326,3.431190604,2.207423409,-0.55998931,-91.65521464,-6.277484204,162.9575132,-0.128161758,0.01147914,-0.123978729,428.1768064,428.5139818,-0.003542637,92.53843405,0.01269817,13.04853768,13.07877203,-1.60718E-05,95.24604978,0,0,1,0,54068.93588,1500.000323,1273.860332,0.849240039,0.174300097,9,0.5,0: Broadleaf,2,TRUE,1786210662,422.986,422.6901613,13.08335484,13.05617419,426.057,13.00135484,375.1220323,101.9469677,0.099972255,26.28305806,26.8250129,999.9,0,0,10006.39258,694.9580645,0.218638,0.295989935,428.593871,428.2818387,0.027982652,422.6901613,13.05617419,1.333889677,1.331037742,11.18623548,11.15397419,1500.000323,0.69199871,0.30800129,28,28282.52258,1786210687,13:38:06,1786210686,1786210687,18,-0.001,-0.001,-3.071,0.082,423,13,0.29,0.15,0.283997293,0.31879639,0.052741221,0,0.025340034,0.065922866,0.007045273,1,1,2,1/2,2.63868,2.71245,0.100147,0.0993058,0.0773463,0.0776843,25413.8,25159.1,25683.4,25671.9,32749.6,32264.7,39453.9,38616.1,1.73145,2.19865,0.0888668,0,25.3793,999.9,56.3,26.7,19.4214,63.0008,22.4639,1,-0.0753811,0,20.3787,5.22193,11.9781,4.9695,3.29598,9112.5,9999,9999,250.7,4.97007,1.87531,1.87134,1.87439,1.87439,1.8725,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.071,0.082,-2.004101339,-0.002774575,7.27494E-07,-2.16226E-10,-0.04366586,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.49902,2.28516,1.49902,2.34497,30.8253,24.2101,3,352.276,686.078,26.1307,26.3567,30.0002,26.2519,26.2909,-1,40,10,-999.9,400,20,101.413,107.935
17,1786210790,1920.4,20260808 13:39:49,13:39:49,15,1786210782,7.16154E-06,0.007161538,-0.056220823,422.4480968,681.6324518,69.55963846,43.11023749,0.000322673,3.136400062,0.000322655,0.000201661,261.4498329,27.75753894,26.85903871,3.549634666,38.95344004,1.338850329,3.437052871,2.210784337,-0.315823811,-92.50346575,-6.33870456,162.2918388,-0.073794568,0.004783584,-0.056220823,427.8700503,428.0162364,-0.000941623,92.56726312,0.007161538,13.10798867,13.12484056,9.97073E-06,95.52543597,0,0,1,0,54050.5668,1499.999355,1273.859317,0.84923991,0.174299964,9,0.5,0: Broadleaf,2,TRUE,1786210782,422.4480968,422.2759032,13.11973226,13.10840645,425.4900968,13.03673226,375.1381935,101.9486129,0.099988619,26.31197097,26.85903871,999.9,0,0,10003.6871,695.0707097,0.218638,0.143793987,428.0354516,427.8849032,0.011302216,422.2759032,13.10840645,1.337535484,1.336382258,11.22738387,11.21439677,1499.999355,0.692000194,0.30799971,28,28282.51613,1786210806,13:40:05,1786210804,1786210806,19,0.028,0,-3.042,0.083,422,13,0.43,0.17,0.21595508,-0.999688202,0.112561074,0,0.010316387,0.021276647,0.002975145,1,1,2,1/2,2.63852,2.71262,0.100056,0.0992399,0.0775471,0.0779277,25415.7,25159.5,25682.8,25670.4,32741.3,32254.3,39452.6,38614,1.73125,2.1979,0.088457,0,25.4207,999.9,56.3,26.8,19.5349,62.5508,22.6442,1,-0.0740218,0,20.38,5.22178,11.9791,4.96975,3.29598,9112.5,9999,9999,250.7,4.97014,1.87531,1.87134,1.87439,1.87439,1.87247,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.042,0.083,-2.004804486,-0.002774575,7.27494E-07,-2.16226E-10,-0.044205357,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28516,1.49902,2.25342,30.8902,24.2101,3,352.27,685.626,26.156,26.3731,30.0002,26.2674,26.3074,-1,40,10,-999.9,400,20,101.41,107.929
18,1786210910,2040.4,20260808 13:41:49,13:41:49,15,1786210902,9.05616E-06,0.009056159,-0.103076946,422.1545161,804.4693003,82.09081327,43.07809825,0.000408161,3.136383291,0.000408131,0.000255085,261.4501868,27.77917802,26.87632581,3.553244056,39.03177979,1.343295211,3.441542298,2.209948845,-0.399376599,-91.68698179,-6.284028845,163.0797996,-0.115253732,0.008696607,-0.103076946,427.4292279,427.688497,-0.000858312,92.57182478,0.009056159,13.14214226,13.16351189,6.9005E-06,95.5839444,0,0,1,0,54046.06595,1500.000323,1273.860288,0.84924001,0.174300087,9,0.5,0: Broadleaf,2,TRUE,1786210902,422.1545161,421.8868065,13.16395484,13.14336452,425.2005161,13.08195484,375.1234516,101.9434839,0.099954255,26.33408387,26.87632581,999.9,0,0,10004.11387,695.1064194,0.218638,0.272362419,427.7914194,427.5056774,0.022502245,421.8868065,13.14336452,1.342174194,1.339880968,11.27961935,11.25381613,1500.000323,0.691998742,0.308001226,28,28282.49677,1786210925,13:42:04,1786210925,1786210925,20,-0.006,-0.001,-3.046,0.082,422,13,0.29,0.21,0.233824112,0.615262466,0.075958879,0,0.018813286,0.059549624,0.006313931,1,1,2,1/2,2.63829,2.71281,0.0999818,0.0991358,0.0777079,0.0780512,25416.3,25160.7,25681.3,25668.8,32733.5,32247.8,39450.3,38611.4,1.73115,2.19727,0.0878237,0,25.4462,999.9,56.2,26.9,19.6162,62.6108,23.4175,1,-0.0723349,0,20.3785,5.22193,11.9766,4.9698,3.29593,9112.5,9999,9999,250.7,4.9701,1.87531,1.87134,1.87439,1.8744,1.87247,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.046,0.082,-1.976417933,-0.002774575,7.27494E-07,-2.16226E-10,-0.044187031,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.4978,2.28516,1.49902,2.3645,30.9119,24.2101,3,352.336,685.304,26.1806,26.3939,30.0002,26.2873,26.3255,-1,40,10,-999.9,400,20,101.404,107.922
19,1786211030,2160.4,20260808 13:43:49,13:43:49,15,1786211022,4.7019E-06,0.004701899,-0.110800053,421.7714516,1229.067077,125.4158703,43.0381992,0.000211912,3.138046847,0.000211904,0.000132441,261.4500308,27.7991946,26.89724516,3.557616112,39.11901995,1.34786312,3.445544194,2.209752991,-0.207353755,-91.94353878,-6.299552719,162.9995856,-0.126500765,0.004124445,-0.110800053,427.070701,427.3640303,-0.002370233,92.57380409,0.004701899,13.20365113,13.2145965,1.78436E-05,95.61093328,0,0,1,0,54081.8005,1500.000323,1273.860264,0.849239993,0.174299983,9,0.5,0: Broadleaf,2,TRUE,1786211022,421.7714516,421.472129,13.20896774,13.19920323,424.8354516,13.12696774,375.1306452,101.9415484,0.099969681,26.35377419,26.89724516,999.9,0,0,10011.89677,695.123871,0.218638,0.317185968,427.4359355,427.1095484,0.011295318,421.472129,13.19920323,1.346696774,1.345545806,11.33039355,11.31748387,1500.000323,0.692000226,0.307999774,28,28282.53548,1786211046,13:44:05,1786211046,1786211046,21,-0.019,-0.001,-3.064,0.082,421,13,0.26,0.14,0.281773317,0.480022704,0.062947868,0,0.011201162,-0.005322549,0.002478095,1,1,2,1/2,2.63867,2.71265,0.0999104,0.0990376,0.0779261,0.0782806,25416.5,25161.8,25679.6,25667.2,32723.2,32237.8,39447.3,38609.2,1.73105,2.1961,0.0881962,0,25.453,999.9,56.3,26.9,19.652,63.1508,22.4279,1,-0.0704599,0,20.3786,5.22223,11.976,4.96955,3.29598,9112.5,9999,9999,250.8,4.9701,1.87531,1.87134,1.8744,1.87439,1.87255,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.064,0.082,-1.982139266,-0.002774575,7.27494E-07,-2.16226E-10,-0.045486063,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.8,0.15625,4.99756,1.49902,2.28394,1.49902,2.28882,30.9769,24.2101,3,352.403,684.519,26.2005,26.4154,30.0002,26.3073,26.3453,-1,40,10,-999.9,400,20,101.397,107.915
20,1786211150,2280.5,20260808 13:45:49,13:45:49,15,1786211142,5.69966E-06,0.00569966,0.000191531,421.5744333,405.6812167,41.39547321,43.01720771,0.00025663,3.137197242,0.000256618,0.000160387,261.4499175,27.81565418,26.91805,3.561968892,39.14771831,1.350154221,3.448870788,2.211814671,-0.251355016,-92.67168576,-6.352343163,162.1745336,0.004617476,0.004932238,0.000191531,427.2612281,427.2594848,0.000126463,92.57569681,0.00569966,13.22128969,13.23459091,1.84177E-05,95.63701464,0,0,1,0,54058.71403,1499.999333,1273.859447,0.849240009,0.174300023,9,0.5,0: Broadleaf,2,TRUE,1786211142,421.5744333,421.5905,13.23169333,13.22001667,424.6364333,13.14869333,375.1309333,101.9394333,0.099979663,26.37012667,26.91805,999.9,0,0,10008.22633,695.1987333,0.218638,-0.018404135,427.2250667,427.2384667,0.01196795,421.5905,13.22001667,1.34886,1.34764,11.35461333,11.34095,1499.999333,0.6919997,0.3080003,28,28282.50667,1786211169,13:46:09,1786211169,1786211166,22,0.003,0,-3.062,0.083,422,13,0.78,0.12,-0.010561374,-0.103519799,0.021193692,0,0.01253865,-0.014528435,0.00230918,1,1,2,1/2,2.63861,2.71265,0.0998872,0.0990958,0.078013,0.0784264,25415.9,25158.5,25678.5,25665.6,32718.8,32230.4,39445.8,38606.6,1.73078,2.19552,0.0904426,0,25.4402,999.9,56.2,27,19.733,63.2926,23.0449,1,-0.0684629,0,20.3787,5.22208,11.9787,4.9696,3.29595,9112.5,9999,9999,250.8,4.97014,1.87531,1.87134,1.87439,1.87439,1.87246,1.87378,1.87501,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.062,0.083,-2.000939009,-0.002774575,7.27494E-07,-2.16226E-10,-0.046159464,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28394,1.49902,2.2644,31.0202,24.2101,3,352.395,684.292,26.2204,26.4369,30.0003,26.3287,26.3674,-1,40,10,-999.9,400,20,101.393,107.908
21,1786211270,2400.5,20260808 13:47:49,13:47:49,15,1786211262,7.57455E-06,0.007574548,0.013329669,421.4941667,345.2571019,35.22947462,43.00858104,0.000340714,3.133000989,0.000340694,0.000212935,261.4499756,27.83659353,26.94107333,3.566791242,39.18165859,1.352888758,3.452862402,2.213902485,-0.334037574,-93.12538965,-6.393357024,161.5971914,-0.126513269,0.005629353,0.013329669,426.7568237,426.9793697,-0.025240021,92.57293104,0.007574548,13.24157542,13.25950559,1.38236E-07,95.59967433,0,0,1,0,53955.95569,1500.000333,1273.86025,0.849239978,0.174299945,9,0.5,0: Broadleaf,2,TRUE,1786211262,421.4941667,421.1963333,13.25862667,13.2453,424.5081667,13.17462667,375.1308667,101.9383667,0.10001119,26.38973,26.94107333,999.9,0,0,9989.183667,695.2375667,0.218638,0.250309167,427.1093,426.8500333,0.012868369,421.1963333,13.2453,1.351516333,1.350205333,11.38432333,11.36965667,1500.000333,0.692000733,0.307999267,28,28282.54333,1786211286,13:48:06,1786211285,1786211286,23,0.047,0,-3.014,0.084,421,13,0.24,0.21,0.244230625,0.168910886,0.04418769,0,0.012275506,0.029254007,0.00395233,1,1,2,1/2,2.63819,2.71256,0.0998305,0.0990012,0.0781174,0.0785001,25415.9,25158.9,25677,25663.3,32712.7,32225,39443,38603.3,1.73032,2.19492,0.0905544,0,25.4597,999.9,56.1,27.1,19.8129,62.7526,23.3574,1,-0.0666946,0,20.3796,5.22193,11.9785,4.96965,3.296,9112.5,9999,9999,250.8,4.97004,1.87531,1.87136,1.87441,1.87441,1.87253,1.87377,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.014,0.084,-1.998135791,-0.002774575,7.27494E-07,-2.16226E-10,-0.046438114,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28394,1.49902,2.35474,31.0636,24.2101,3,352.314,684.043,26.2404,26.4604,30.0002,26.3517,26.3896,-1,40,10,-999.9,400,20,101.386,107.899
22,1786211390,2520.5,20260808 13:49:49,13:49:49,15,1786211382,1.05224E-05,0.010522425,-0.035256645,421.9194333,524.4046686,53.50932532,43.05191309,0.000472732,3.136590594,0.000472692,0.000295436,261.4498032,27.860006,26.96115667,3.571002449,39.16562096,1.354387468,3.458102885,2.21661498,-0.464038955,-92.28118222,-6.329599506,162.3749825,0.005710065,0.007969639,-0.035256645,427.5764176,427.6558061,0.000626998,92.59175474,0.010522425,13.25095498,13.27574406,1.15469E-05,95.87575769,0,0,1,0,54036.16818,1499.998333,1273.858583,0.849239999,0.174300062,9,0.5,0: Broadleaf,2,TRUE,1786211382,421.9194333,421.9412,13.27333333,13.25446667,424.9454333,13.19233333,375.1309,101.9382667,0.099965493,26.41543667,26.96115667,999.9,0,0,10005.572,695.2999667,0.218638,-0.011259964,427.6070667,427.6090667,0.0220192,421.9412,13.25446667,1.353383333,1.351138333,11.40515,11.38007667,1499.998333,0.691999067,0.3080009,28,28282.48667,1786211406,13:50:05,1786211405,1786211406,24,-0.011,-0.002,-3.026,0.081,422,13,0.33,0.11,-0.022992703,0.381983761,0.042714467,0,0.019604043,0.065118861,0.006398829,1,1,2,1/2,2.63824,2.7127,0.099935,0.0991393,0.0781773,0.0784954,25411.6,25153.1,25675.7,25661.4,32708.7,32223.1,39440.8,38600.8,1.72973,2.19427,0.0891984,0,25.5096,999.9,56,27.1,19.7775,62.4226,22.9888,1,-0.0643115,0,20.3779,5.22238,11.9791,4.96955,3.29595,9112.5,9999,9999,250.9,4.97015,1.87531,1.87134,1.8744,1.87448,1.87254,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.026,0.081,-1.951199953,-0.002774575,7.27494E-07,-2.16226E-10,-0.046186528,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28394,1.49902,2.24976,31.107,24.2101,3,352.178,683.787,26.261,26.4877,30.0002,26.3777,26.4147,-1,40,10,-999.9,400,20,101.381,107.891
