obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1785428579,1253.5,20260730 12:22:59,12:22:59,15,1785428571,0.001361077,1.361076801,2.84595155,418.5482258,314.4380433,31.84183724,42.38464388,0.051809645,3.118422678,0.051336158,0.032127279,261.4495265,30.9906322,30.31192581,4.337381811,40.97610883,1.732989687,4.229268558,2.604392124,-60.02348693,-73.93121857,-5.276281478,122.2185395,3.018480243,1.312081432,2.84595155,434.6118703,426.2922727,0.140581318,92.64216916,1.361076801,13.97361145,17.1855503,-0.000232873,97.29420088,0,0,1,0,52978.88069,1499.997742,1273.857975,0.849239928,0.174299947,9,0.5,0: Broadleaf,2,TRUE,1785428571,418.5482258,427.1080968,17.11326774,14.01906129,420.9882258,17.02926774,375.109,101.1659032,0.099951613,29.87217419,30.31192581,999.9,0,0,9998.524194,702.4463226,0.218638,-8.530560968,425.8946129,433.1811613,3.161037419,427.1080968,14.01906129,1.738039032,1.418250323,15.2403871,12.11386774,1499.997742,0.692000516,0.307999419,31,28282.48387,1785428600,12:23:20,1785428599,1785428600,13,-0.012,0,-2.44,0.084,430,14,0.34,0.03,-11.15255585,41.11723066,5.837192579,0,3.140422927,0.872783206,0.11479911,0,0,2,0/2,2.6333,2.71261,0.0975348,0.0973381,0.0926363,0.0796594,25219.8,24922.4,25431.6,25389.4,31888.3,31855.2,39068.9,38213.6,1.67892,2.1026,0.0935942,0,28.7805,999.9,54.2,30.1,22.9559,62.2362,19.3269,1,0.267238,0,20.4117,5.21879,11.98,4.96865,3.29533,9109.1,9999,9999,242.5,4.97,1.87529,1.87134,1.87439,1.87438,1.87241,1.87366,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.44,0.084,-1.355321084,-0.002774575,7.27494E-07,-2.16226E-10,-0.068287181,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.6,0.15625,4.99756,1.4978,2.28149,1.4978,2.37061,34.1678,15.8307,3,351.089,654.415,29.7494,30.7414,30,30.6392,30.6728,-1,40,10,-999.9,400,20,100.421,106.784
12,1785428699,1373.5,20260730 12:24:59,12:24:59,15,1785428691,0.001263014,1.263013649,2.891916819,435.303871,323.7804667,32.790158,44.08444664,0.048726062,3.120537154,0.048307294,0.030229384,261.4498984,31.04109456,30.29950968,4.334296576,41.69680547,1.766228532,4.235884528,2.568068044,-55.69890191,-67.31818075,-4.801421131,133.6313946,-2.074788516,1.271341782,2.891916819,434.4033958,436.1672848,-0.887761827,92.64238528,1.263013649,14.40892283,17.45921939,-0.006997404,97.32675279,0,0,1,0,53023.55578,1500,1273.859959,0.849239973,0.174299932,9,0.5,0: Broadleaf,2,TRUE,1785428691,435.303871,431.6537097,17.44030323,14.44321935,437.743871,17.35230323,375.1153871,101.1728387,0.099972265,29.89936452,30.29950968,999.9,0,0,10007.5371,702.3920323,0.218638,3.630108645,443.0422581,437.9799355,3.068257097,431.6537097,14.44321935,1.771686452,1.461262581,15.5391871,12.56862258,1500,0.692000903,0.307999097,31,28282.53871,1785428740,12:25:39,1785428599,1785428725,14,-0.012,-0.002,-2.44,0.088,430,15,0.34,0.03,1.982501902,24.42351705,3.187909221,0,3.04351122,0.527879791,0.053737411,0,0,2,0/2,2.63361,2.71263,0.0991709,0.0977233,0.0936954,0.0815372,25179.8,24917.3,25437.1,25394.8,31857.6,31796.4,39077.2,38221.4,1.67988,2.10247,0.105795,0,28.5766,999.9,55.1,30.2,23.4716,62.2362,19.0946,1,0.259789,0,20.4104,5.21729,11.98,4.9685,3.29553,9109.1,9999,9999,242.5,4.97,1.87521,1.87134,1.87439,1.87438,1.87241,1.87364,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.44,0.088,-1.36678507,-0.002774575,7.27494E-07,-2.16226E-10,-0.068346807,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.6,0.15625,4.99756,1.49902,2.28149,1.4978,2.27661,34.2814,15.7957,3,351.266,653.744,29.7784,30.6813,29.9997,30.5847,30.6225,-1,40,10,-999.9,400,20,100.443,106.807
13,1785428819,1493.5,20260730 12:26:59,12:26:59,15,1785428811,0.001129495,1.129494988,2.876877187,432.2751333,310.4706335,31.44379468,43.77989113,0.043587558,3.121456369,0.043252228,0.027062555,261.4506054,30.94886804,30.14722333,4.296610821,41.14785808,1.730523285,4.20562179,2.566087535,-49.81072899,-62.69194393,-4.464016827,144.4839157,6.822306729,1.012764599,2.876877187,458.6408723,444.9716,0.6716237,92.64239209,1.129494988,14.74610581,17.25281576,0.01502045,97.31244444,0,0,1,0,53066.93301,1500.003667,1273.863139,0.849240017,0.174299978,9,0.5,0: Broadleaf,2,TRUE,1785428811,432.2751333,449.6943667,17.08689,14.69847333,434.7283333,16.99489,375.1077667,101.1779,0.099938477,29.77468667,30.14722333,999.9,0,0,10011.25333,702.6275333,0.218638,-17.41938667,439.8151333,456.403,2.444625667,449.6943667,14.69847333,1.734501667,1.48716,15.20859,12.83666667,1500.003667,0.6920004,0.307999633,31,28282.6,1785428841,12:27:20,1785428599,1785428841,15,-0.012,-0.002,-2.44,0.092,430,15,0.34,0.06,-17.47266341,6.239241115,1.323204722,0,2.43359122,0.198629477,0.022145865,0,0,2,0/2,2.63347,2.7129,0.100847,0.10283,0.0929835,0.0836417,25140.5,24782.9,25444.2,25401.2,31891.3,31731.7,39087.6,38231,1.6804,2.10305,0.113424,0,28.2979,999.9,55.2,30.4,23.7822,62.7762,19.4872,1,0.249705,0,20.4131,5.21759,11.98,4.96775,3.2952,9109.1,9999,9999,242.6,4.96999,1.87528,1.87134,1.87441,1.87439,1.87241,1.87365,1.87491,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.466,0.092,-1.36678507,-0.002774575,7.27494E-07,-2.16226E-10,-0.07002496,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,3.7,1.6,0.15625,4.99756,1.49902,2.28149,1.4978,2.29614,34.3497,15.7869,3,351.013,653.205,29.6842,30.5658,29.9997,30.4879,30.5301,-1,40,10,-999.9,400,20,100.47,106.834
14,1785428939,1613.5,20260730 12:28:59,12:28:59,15,1785428931,0.001064472,1.064472485,2.480985385,394.2811333,277.8812931,28.14228539,39.93061949,0.039254178,3.116066236,0.038981517,0.024387788,261.4515517,30.84583889,30.05505667,4.273941641,38.03407731,1.588471086,4.176441754,2.685470556,-46.9432366,-67.42077634,-4.80396787,142.2835709,2.713880399,1.055557049,2.480985385,406.84341,400.8383879,-0.002711708,92.64226736,1.064472485,13.03495587,15.69028424,-0.013575941,97.30602352,0,0,1,0,52962.33856,1500.009333,1273.867857,0.849239954,0.17429995,9,0.5,0: Broadleaf,2,TRUE,1785428931,394.2811333,401.7907667,15.68481,13.19204667,396.7211333,15.60581,375.1261667,101.1745,0.099986953,29.65372667,30.05505667,999.9,0,0,9986.870333,702.8600667,0.218638,-7.436148333,400.6518333,407.1621333,2.525310333,401.7907667,13.19204667,1.590198,1.334701,13.86411667,11.19444667,1500.009333,0.692000567,0.3079994,30.8139,28282.73,1785428980,12:29:39,1785428599,1785428975,16,-0.012,0.007,-2.44,0.079,430,14,0.34,0.11,-7.5556,3.278552195,0.473661777,0,2.448673171,1.555404251,0.174152319,0,0,2,0/2,2.63363,2.71266,0.0932515,0.0937512,0.0868533,0.0760898,25358.4,25038.9,25449.3,25406,32114,31999.4,39094.7,38237.6,1.68195,2.10535,0.111725,0,28.2375,999.9,51.4,30.5,22.2734,62.9563,19.6755,1,0.240813,0,20.4128,5.22028,11.98,4.96895,3.29548,9109.1,9999,9999,242.6,4.96999,1.87529,1.87134,1.87439,1.87436,1.87241,1.87367,1.87487,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.44,0.079,-1.36678507,-0.002774575,7.27494E-07,-2.16226E-10,-0.072236719,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,5.7,1.6,0.15625,4.99756,1.4978,2.28027,1.4978,2.40112,34.418,15.7957,3,351.201,654.071,29.5678,30.4425,29.9998,30.3804,30.4303,-1,40,10,-999.9,400,20,100.489,106.853
15,1785429060,1733.9,20260730 12:30:59,12:30:59,15,1785429052,0.000915074,0.915074027,2.484195658,409.8875667,278.0488924,28.16095637,41.51365532,0.034145125,3.117271595,0.033938698,0.021230129,261.4492128,30.99400327,30.19122333,4.307469897,39.4220329,1.657096326,4.203477609,2.650373571,-40.35476459,-71.49202049,-5.098352796,144.504075,3.710313754,0.807237484,2.484195658,428.1327504,418.521703,0.35924546,92.60611366,0.915074027,14.52603885,16.51677343,0.016371488,96.13057822,0,0,1,0,52970.96432,1499.995333,1273.856047,0.849240007,0.174300018,9,0.5,0: Broadleaf,2,TRUE,1785429052,409.8875667,419.5837,16.36144,14.45630333,412.2898,16.26744,375.1053333,101.1806,0.09999179,29.76582333,30.19122333,999.9,0,0,9991.794,702.0011333,0.218638,-9.696119333,416.7228333,425.7386667,1.946043667,419.5837,14.45630333,1.659598,1.462696,14.52349333,12.58324333,1499.995333,0.691999767,0.308000233,31,28282.42,1785429081,12:31:20,1785428599,1785429081,17,-0.012,-0.003,-2.44,0.094,430,15,0.34,0.04,-8.255902195,-26.84406199,2.663811762,0,2.016482195,-1.156856696,0.118381118,0,0,2,0/2,2.63391,2.71253,0.0963765,0.0980527,0.0901571,0.0830819,25272,24920.2,25450.2,25406.1,31997.5,31756.6,39095.4,38237.9,1.68205,2.1036,0.105172,0,28.4789,999.9,53.8,30.6,23.4448,62.2963,19.2548,1,0.238549,0,20.4156,5.21729,11.98,4.9691,3.29533,9109.1,9999,9999,242.6,4.97001,1.87529,1.87134,1.87442,1.87439,1.87241,1.87367,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.407,0.094,-1.36678507,-0.002774575,7.27494E-07,-2.16226E-10,-0.064964419,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,7.7,1.4,0.15625,4.99756,1.49902,2.28027,1.4978,2.2998,34.4864,15.7519,3,351.03,652.108,29.6001,30.4146,30,30.3388,30.39,-1,40,10,-999.9,400,20,100.492,106.853
16,1785429180,1853.9,20260730 12:32:59,12:32:59,15,1785429172,0.00085189,0.851889818,2.557353382,421.5346129,272.4051852,27.5895528,42.69357592,0.030752434,3.119308544,0.030584991,0.019130587,261.4499764,31.04092337,30.23660645,4.318695371,37.51435605,1.579833504,4.211277149,2.738861867,-37.56834096,-73.75204622,-5.258108676,144.8714806,0.659211315,0.899042727,2.557353382,446.3705229,429.5356061,1.069948849,92.634716,0.851889818,13.61201391,15.61550061,0.000831016,96.86079715,0,0,1,0,53012.83456,1500.000323,1273.86028,0.849240004,0.174299947,9,0.5,0: Broadleaf,2,TRUE,1785429172,421.5346129,424.0256452,15.59847097,13.47495484,423.9196129,15.53847097,375.0935161,101.1813226,0.099982955,29.79804516,30.23660645,999.9,0,0,10001.0629,702.0445161,0.218638,-2.534600484,428.1934839,429.8185806,2.177807419,424.0256452,13.47495484,1.583766774,1.363414839,13.80167097,11.51622903,1500.000323,0.692000806,0.307999226,31,28282.53226,1785429220,12:33:40,1785429220,1785429202,18,0.06,-0.009,-2.385,0.06,425,13,8.17,0.14,-0.956034375,-87.87410797,12.44113582,0,2.25531375,-1.827386229,0.184896874,0,0,2,0/2,2.63339,2.71271,0.0982825,0.097441,0.086585,0.0783035,25217.5,24935.6,25449,25404.7,32123.1,31920.7,39093.6,38235.2,1.6823,2.10372,0.104018,0,28.5498,999.9,52,30.8,22.9208,62.9863,20.1002,1,0.24044,0,20.4145,5.22088,11.98,4.9679,3.29533,9109.1,9999,9999,242.7,4.96999,1.87526,1.87134,1.8744,1.87439,1.87241,1.87369,1.87487,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.385,0.06,-1.36678507,-0.002774575,7.27494E-07,-2.16226E-10,-0.067901488,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,9.7,1.6,0.15625,4.99756,1.4978,2.28027,1.4978,2.42554,34.5777,15.7519,3,351.132,652.127,29.646,30.4249,30.0001,30.3352,30.3821,-1,40,10,-999.9,400,20,100.487,106.846
17,1785429300,1973.9,20260730 12:34:59,12:34:59,15,1785429292,0.000782233,0.782232612,1.82642961,432.4000667,309.9960901,31.39674648,43.79395645,0.027786793,3.119645215,0.027650025,0.017293497,261.4496252,31.18017136,30.39266667,4.357491509,37.16394208,1.576132501,4.241026148,2.781359008,-34.49645818,-79.41701631,-5.669186946,141.8669638,9.257096628,0.666970349,1.82642961,445.1890678,445.6647939,-0.496210434,92.6226596,0.782232612,13.95048043,15.68278741,0.011130249,96.49111689,0,0,1,0,52999.25197,1499.996667,1273.857213,0.849240029,0.174300137,9,0.5,0: Broadleaf,2,TRUE,1785429292,432.4000667,455.3012333,15.56196,13.98669333,434.8100667,15.48596,375.1313333,101.1811333,0.09997143,29.92047,30.39266667,999.9,0,0,10002.62567,701.6959667,0.218638,-22.88450063,439.2657333,461.7609667,1.603467,455.3012333,13.98669333,1.57743,1.415190333,13.73987,12.08107667,1499.996667,0.691998067,0.3080019,31.40416667,28282.43,1785429331,12:35:30,1785429331,1785429318,19,-0.076,0.007,-2.41,0.076,405,14,0.89,0.08,-25.4821768,121.007219,17.3367937,0,1.495940244,2.083251429,0.208819615,0,0,2,0/2,2.63382,2.71253,0.101015,0.100705,0.0868728,0.0794183,25138.3,24841.8,25446.4,25401.1,32109.7,31878.1,39089.4,38230.3,1.68218,2.10197,0.100844,0,28.7639,999.9,51.5,30.9,22.834,62.1763,19.1747,1,0.243885,0,20.4276,5.21729,11.98,4.96855,3.29563,9109.1,9999,9999,242.7,4.97002,1.87528,1.87134,1.87443,1.87438,1.87241,1.87367,1.87491,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.41,0.076,-1.306683315,-0.002774575,7.27494E-07,-2.16226E-10,-0.076749714,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.3,1.6,0.15625,4.99756,1.49902,2.28027,1.4978,2.30713,34.6921,15.7081,3,351.196,650.827,29.7198,30.4625,30.0003,30.3589,30.4007,-1,40,10,-999.9,400,20,100.476,106.832
18,1785429420,2093.9,20260730 12:36:59,12:36:59,15,1785429412,0.000769953,0.76995296,1.992575996,395.9068065,260.3230686,26.36506956,40.09675573,0.026602697,3.121551523,0.026477385,0.016559575,261.4492527,31.17954566,30.39479032,4.358021532,35.32829193,1.498031368,4.240316432,2.859990164,-33.95492555,-80.31298037,-5.729621917,141.4517249,1.525076657,0.780887163,1.992575996,405.9331131,401.3845212,-0.029763943,92.63527836,0.76995296,12.94283235,14.77460121,-0.001119564,96.88252979,0,0,1,0,53044.1308,1499.996129,1273.856684,0.849239981,0.174299952,9,0.5,0: Broadleaf,2,TRUE,1785429412,395.9068065,400.3079355,14.79124194,12.94526774,398.2898065,14.72324194,375.0882258,101.1783226,0.099945619,29.91755806,30.39479032,999.9,0,0,10011.64806,702.2812903,0.220092645,-4.404093226,401.8578387,405.5578065,1.871227742,400.3079355,12.94526774,1.499108387,1.309779355,12.95904839,10.91150323,1499.996129,0.692000645,0.307999355,31,28282.47419,1785429445,12:37:25,1785429445,1785429444,20,0.019,0.008,-2.383,0.068,405,13,1.34,0.06,-4.044692439,-8.078892334,0.966582751,0,1.907334634,-0.566204321,0.070900516,0,0,2,0/2,2.63381,2.7128,0.0933945,0.093477,0.0831533,0.0755073,25344.1,25033.8,25439.4,25393.7,32232.2,32004.5,39078.7,38219.6,1.68145,2.10022,0.093624,0,28.8616,999.9,49.5,31,22.0719,62.3863,19.2348,1,0.254212,0,20.4264,5.21444,11.98,4.96725,3.29485,9109.1,9999,9999,242.7,4.97,1.87531,1.87134,1.8744,1.87439,1.87241,1.87368,1.87488,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.383,0.068,-1.382664467,-0.002774575,7.27494E-07,-2.16226E-10,-0.070039078,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.5,1.7,0.15625,4.99756,1.49902,2.28027,1.49902,2.33154,34.8066,15.6993,3,351.302,650.209,29.757,30.5678,30.0004,30.4458,30.4801,-1,40,10,-999.9,400,20,100.449,106.802
19,1785429540,2213.9,20260730 12:38:59,12:38:59,15,1785429532,0.0006832,0.68319991,2.134804628,428.7676333,269.7783441,27.3216217,43.42315583,0.023972392,3.121528887,0.023870583,0.014928225,261.4500506,31.26897611,30.46674333,4.3760128,36.70261109,1.562422254,4.256978475,2.813590546,-30.12911602,-80.93524404,-5.778063401,144.6076271,-4.333906792,0.803722054,2.134804628,414.1523425,425.4285758,-1.661349484,92.62689567,0.68319991,13.39880091,15.28664895,-0.026479321,96.60492958,0,0,1,0,53031.56905,1500.000333,1273.86028,0.849239998,0.174299995,9,0.5,0: Broadleaf,2,TRUE,1785429532,428.7676333,419.1964,15.42762333,13.52906,431.2098333,15.34062333,375.1206333,101.1743667,0.099965747,29.98581,30.46674333,999.9,0,0,10011.93567,702.2982667,0.218638,9.571197133,435.4990667,424.9469333,1.926710333,419.1964,13.52906,1.563727,1.368794,13.60567333,11.57570333,1500.000333,0.692000067,0.307999933,31.33611333,28282.53667,1785429573,12:39:32,1785429445,1785429573,21,0.019,-0.002,-2.383,0.087,405,14,1.34,0.13,8.422341439,40.74600516,7.658931072,0,1.86044439,1.093212962,0.128227927,0,0,2,0/2,2.63345,2.71286,0.0974437,0.094855,0.0851575,0.077896,25226.5,24991,25435.3,25389,32156.3,31916,39072.3,38213.2,1.6808,2.09805,0.0976026,0,28.8714,999.9,50.5,31.1,22.6449,62.5063,20.2003,1,0.260262,0,20.4247,5.21729,11.98,4.96745,3.2956,9109.1,9999,9999,242.8,4.97002,1.87531,1.87134,1.87443,1.87438,1.87241,1.87369,1.87487,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.419,0.087,-1.363786011,-0.002774575,7.27494E-07,-2.16226E-10,-0.062380993,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.6,1.6,0.15625,4.99756,1.49902,2.28027,1.4978,2.40723,34.8985,15.6818,3,351.367,649.109,29.7895,30.6452,30.0003,30.5185,30.5491,-1,40,10,-999.9,400,20,100.433,106.783
20,1785429660,2333.9,20260730 12:40:59,12:40:59,15,1785429652,0.000601276,0.601275523,1.483375643,430.7153548,304.8335075,30.87265862,43.62160913,0.021736626,3.121500046,0.021652885,0.01354055,261.4500998,31.27614583,30.42850968,4.366444743,38.49374868,1.637457239,4.253826387,2.728987504,-26.51625057,-76.67015733,-5.472239745,152.7914521,2.101297102,0.584449351,1.483375643,438.8679335,438.1412485,-0.291085915,92.62847692,0.601275523,14.79591658,16.2098007,0.000512808,96.65096682,0,0,1,0,53033.21348,1500.000323,1273.860291,0.849240012,0.174300029,9,0.5,0: Broadleaf,2,TRUE,1785429652,430.7153548,436.3607097,16.1680871,14.78855484,433.1703548,16.0760871,375.1270968,101.177129,0.099987365,29.97291613,30.42850968,999.9,0,0,10011.53,702.299871,0.218638,-5.637206129,437.8192903,442.9113871,1.418313871,436.3607097,14.78855484,1.639764194,1.496263226,14.33763871,12.92965161,1500.000323,0.691999613,0.308000387,31.16262903,28282.52903,1785429681,12:41:21,1785429681,1785429679,22,-0.012,-0.005,-2.455,0.092,428,15,1.02,0.08,-7.795928049,48.64939192,5.844704677,0,1.348297561,1.366201672,0.14002826,0,0,2,0/2,2.63359,2.71244,0.0996121,0.0979265,0.088846,0.082362,25166.3,24907.1,25435.8,25390,32026,31762,39072.6,38214.6,1.68078,2.09662,0.103395,0,28.7494,999.9,52.5,31.3,23.8131,62.9263,19.4912,1,0.259593,0,20.4262,5.21804,11.98,4.9682,3.29535,9109.1,9999,9999,242.8,4.97,1.87531,1.87134,1.87444,1.87439,1.87241,1.87371,1.87488,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.455,0.092,-1.363786011,-0.002774575,7.27494E-07,-2.16226E-10,-0.064384793,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,3.6,1.4,0.15625,4.99756,1.4978,2.28027,1.4978,2.33398,34.9904,15.6468,3,351.465,648.072,29.8129,30.6638,29.9998,30.5394,30.5659,-1,40,10,-999.9,400,20,100.434,106.787
21,1785429780,2453.9,20260730 12:42:59,12:42:59,15,1785429772,0.000592279,0.592279287,1.954575473,426.6372,265.3965357,26.87936688,43.20982485,0.021499181,3.120912217,0.02141724,0.013393111,261.4503768,31.2299567,30.35345,4.347713898,38.41469976,1.629531742,4.2419484,2.718182157,-26.11951655,-72.21432182,-5.152025602,157.9645128,-0.700495824,0.651388633,1.954575473,428.7429331,429.6615333,-0.572578523,92.62805589,0.592279287,14.44989642,16.02017622,-0.016628268,96.638206,0,0,1,0,53028.09606,1500.001667,1273.86145,0.849240023,0.174300058,9,0.5,0: Broadleaf,2,TRUE,1785429772,426.6372,425.6233,16.08937,14.55166667,429.0002,16.00337,375.1161667,101.1800667,0.099954977,29.92425333,30.35345,999.9,0,0,10008.54267,702.4442,0.218638,0.92763546,433.5428333,431.9085,1.575537667,425.6233,14.55166667,1.631752,1.472338667,14.26187667,12.68366667,1500.001667,0.691999233,0.308000767,31,28282.56333,1785429799,12:43:19,1785429795,1785429799,23,0.08,-0.003,-2.363,0.086,425,15,0.98,0.06,-0.030257761,15.34763594,2.277468861,0,1.51529878,0.956055889,0.11015486,0,0,2,0/2,2.63365,2.71269,0.09824,0.0980899,0.0881471,0.0825619,25213.1,24911,25443.9,25398.3,32060.4,31765,39084.7,38226.4,1.68145,2.098,0.10794,0,28.5687,999.9,52.4,31.4,23.9001,62.9563,19.9119,1,0.248732,0,20.4168,5.21729,11.98,4.96835,3.29538,9109.1,9999,9999,242.8,4.96999,1.87531,1.87134,1.87442,1.87439,1.87241,1.8737,1.87489,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.363,0.086,-1.37584497,-0.002774575,7.27494E-07,-2.16226E-10,-0.069555664,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.6,1.7,0.155029,4.99756,1.49902,2.27905,1.4978,2.35962,35.0364,15.6205,3,351.387,648.455,29.7977,30.5697,29.9995,30.462,30.4941,-1,40,10,-999.9,400,20,100.465,106.821
22,1785429900,2573.9,20260730 12:44:59,12:44:59,15,1785429892,0.000578653,0.578653194,1.184136554,477.4462,369.35086,37.4085435,48.35664099,0.021222188,3.118789101,0.021142287,0.013221083,261.4500844,31.27843276,30.40134333,4.359657387,39.27185509,1.67014266,4.252772518,2.689514727,-25.51860587,-72.76097197,-5.196930766,157.9735757,2.105367414,0.554353671,1.184136554,478.0433994,484.5061333,-0.942892618,92.6276147,0.578653194,15.16598035,16.51308182,0.001762738,96.62555584,0,0,1,0,52970.89805,1500.000333,1273.860294,0.849240007,0.174300018,9,0.5,0: Broadleaf,2,TRUE,1785429892,477.4462,483.1322,16.49004667,15.18202,479.8092,16.38904667,375.1384667,101.1818667,0.099997117,29.96860333,30.40134333,999.9,0,0,9998.627,702.6088,0.218638,-5.8061837,485.3436667,490.5808667,1.337675,483.1322,15.18202,1.671492,1.536143667,14.63417333,13.33252333,1500.000333,0.691999767,0.308000233,31.00139,28282.51,1785429940,12:45:40,1785429795,1785429925,24,0.08,0.005,-2.363,0.101,425,15,0.98,0.15,-6.294353525,48.14648849,8.973960818,0,1.3292055,0.538536135,0.08160167,0,0,2,0/2,2.63348,2.71252,0.10738,0.106548,0.0901151,0.0846413,24967.5,24686.8,25453.5,25407.5,32002.9,31704.1,39098.9,38239.2,1.68295,2.09985,0.114441,0,28.5326,999.9,53.4,31.5,24.4941,62.1163,20.3486,1,0.234007,0,20.4169,5.21909,11.98,4.96845,3.2957,9109.1,9999,9999,242.9,4.97001,1.87531,1.87134,1.87448,1.87435,1.87241,1.87369,1.87488,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.363,0.101,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.072240815,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.155029,4.99756,1.4978,2.27905,1.4978,2.43164,35.0825,15.603,3,351.398,648.661,29.7878,30.4083,29.9997,30.3256,30.3702,-1,40,10,-999.9,400,20,100.502,106.858
