obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1784211905,1200.1,20260716 09:25:05,09:25:05,15,1784211897,-4.40774E-05,-0.044077394,0.594628195,428.488,1217.605763,123.7385944,43.54488492,-0.001131894,2.955865603,-0.001132135,-0.000707563,266.1529335,35.87768555,34.35167419,5.448719216,29.97129296,1.629971649,5.438442885,3.818747567,1.943813082,-5.406302064,-0.42438661,262.266058,0.362397276,-0.047064223,0.594628195,435.5900803,435.0474606,-0.060578108,66.7501279,-0.044077394,16.10066215,16.03142242,-7.81341E-05,78.43,0,0,1,0,52396.76636,1500.013548,1273.871884,0.849240252,0.177433686,6,0.5,0: Broadleaf,2,TRUE,1784211897,428.488,429.0395161,16.03915806,16.1137871,472.8286774,20.58859677,372.3163871,101.5244839,0.10003051,34.31774839,34.35167419,999.9,0,0,9998.364516,0,36.3507129,-0.551550006,435.4725484,436.0660968,-0.074629761,429.0395161,16.1137871,1.628367097,1.635943548,14.22989032,14.30159677,1500.013548,0.69199071,0.30800929,0,2.659912903,0,16750.58387,13609.65484,47.508,49.038,48.266,47.653,47.20325806,1037.996774,462.0167742,0,1784211863,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-0.362689541,-0.857959785,1.083369955,0,2.663223529,-0.018154311,0.213958568,1,-0.086294356,0.232526507,0.025208821,0,1,3,1/3,2.95078,2.76432,0.111017,0.103325,0.103881,0.0873665,27397.9,18312.9,31598.1,22251.4,38138.4,27583.2,45382.4,32528.3,1.64237,2.63845,0.144564,0,32.0047,999.9,66.6,32,31.3241,61.6842,21.9872,3,0.39576,0,20.3055,5.21504,12.0326,4.95965,3.301,7699.3,9999,9999,115.2,4.973,1.87532,1.88156,1.8811,1.8788,1.87448,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-44.324,-4.548,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,36.6,36.3,0.157471,4.99878,2.89795,2.90161,2.99805,2.28027,36.152,15.9445,2,398.056,1363.44,33.0381,32.4455,30.0004,32.1452,31.9811,-1,40,10,-999.9,400,20,99.2999,85.4764
12,1784212025,1320.1,20260716 09:27:05,09:27:05,15,1784212017,-3.29676E-05,-0.032967635,0.727810278,419.6754839,1747.30789,177.5699959,42.64948059,-0.000833962,2.956295884,-0.000834093,-0.000521296,266.1464955,36.03506431,34.52522903,5.501554557,29.62628453,1.62566998,5.487255677,3.875884577,1.453872725,-7.463088778,-0.586712005,259.5505674,-0.443474467,-0.029244526,0.727810278,424.6150243,424.9976545,-0.221120396,66.7501279,-0.032967635,16.04291561,15.99081697,-3.79221E-05,78.43,0,0,1,0,52381.66328,1499.97871,1273.842165,0.849240163,0.177433515,6,0.5,0: Broadleaf,2,TRUE,1784212017,419.6754839,418.9390968,15.99676774,16.04326452,463.743,20.53835484,371.338129,101.5249355,0.099968123,34.47840323,34.52522903,999.9,0,0,10000.76129,0,38.91141935,0.736331419,426.4980645,425.7697742,-0.046504213,418.9390968,16.04326452,1.624068387,1.628789677,14.18908387,14.23389355,1499.97871,0.691995484,0.308004581,0,2.677883871,0,16602.90968,13609.37419,47.639,49.125,48.417,47.75,47.35264516,1037.977097,462.0016129,0,1784211983,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-0.112360537,14.22551385,1.731202869,0,2.740220588,-0.441431631,0.248449625,1,-0.050191327,0.060414479,0.009742729,1,2,3,2/3,2.94923,2.7645,0.10922,0.101634,0.103687,0.0872088,27452.2,18347.4,31597.1,22251.6,38145.9,27587.9,45381.4,32528.4,1.63883,2.64115,0.148036,0,32.1441,999.9,66,32.2,31.3976,61.8642,61.9071,3,0.400818,0,20.3054,5.21579,12.0333,4.9597,3.301,7699.3,9999,9999,115.2,4.97295,1.87534,1.88156,1.8811,1.87879,1.87453,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-44.02,-4.5404,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,38.6,38.3,0.157471,4.99878,2.89795,2.90039,2.99805,2.29736,36.2929,15.9533,2,396.525,1369.15,33.159,32.5117,30.0002,32.2191,32.0597,-1,40,10,-999.9,400,20,99.2974,85.4768
13,1784212145,1440.1,20260716 09:29:05,09:29:05,15,1784212137,-1.58716E-05,-0.015871572,0.375242051,418.490129,1861.708362,189.1993216,42.52978079,-0.00039592,2.95618949,-0.000395949,-0.000247466,266.1470606,36.2406661,34.76405806,5.574989234,29.64904943,1.646022148,5.551686074,3.928967086,0.699936311,-12.0312013,-0.947942159,253.8678535,-2.294206763,-0.034587108,0.375242051,418.5899813,421.8929636,-0.549092305,66.7501279,-0.015871572,16.20538519,16.18354909,-0.000408156,78.43,0,0,1,0,52342.89182,1499.991613,1273.852229,0.849239568,0.177432366,6,0.5,0: Broadleaf,2,TRUE,1784212137,418.490129,414.7553871,16.19674516,16.25179032,462.5208387,20.77560968,370.8980968,101.5267419,0.099981935,34.68856774,34.76405806,999.9,0,0,9999.979677,0,43.53971613,3.734715468,425.3799355,421.6075161,-0.055035009,414.7553871,16.25179032,1.644402903,1.649990323,14.38132258,14.43372581,1499.991613,0.692015226,0.307984774,0,2.720893548,0,16388.6,13609.55484,47.8,49.272,48.562,47.875,47.49593548,1038.015806,461.9758065,0,1784212103,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,2.169223988,35.11427502,3.47527919,0,2.701938235,0.198308629,0.215106292,1,-0.092243283,0.731016181,0.072852731,0,1,3,1/3,2.94897,2.76438,0.108581,0.0996404,0.104488,0.0877108,27470.6,18386.1,31595.9,22249.4,38110,27569.5,45379.3,32524.7,1.63783,2.63945,0.148579,0,32.3832,999.9,65.8,32.4,31.6538,61.8042,96.9231,3,0.407127,0,20.3052,5.21579,12.0302,4.9595,3.301,7699.3,9999,9999,115.3,4.97298,1.87536,1.88157,1.8811,1.8788,1.87452,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.914,-4.5762,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,40.6,40.3,0.157471,4.99878,2.89795,2.90283,2.99805,2.2876,36.4343,15.9182,2,396.433,1368.49,33.3139,32.5907,30.0003,32.3026,32.1454,-1,40,10,-999.9,400,20,99.2931,85.4675
14,1784212265,1560.1,20260716 09:31:05,09:31:05,15,1784212257,-3.71681E-05,-0.03716812,0.73335458,407.4159032,1625.15706,165.1659531,41.40598937,-0.000913795,2.955921127,-0.000913952,-0.000571206,266.1501625,36.39584082,34.88412903,5.612229201,29.05241936,1.626351213,5.597988908,3.985877988,1.63911408,-7.303811221,-0.576279056,259.9091863,-0.136191091,-0.067489236,0.73335458,410.5618076,412.6316,-0.46061076,66.7501279,-0.03716812,16.07064274,16.01163576,1.97932E-05,78.43,0,0,1,0,52309.87681,1499.995484,1273.856768,0.849240402,0.177433976,6,0.5,0: Broadleaf,2,TRUE,1784212257,407.4159032,407.1525484,16.00254839,16.10939355,451.1006774,20.54521613,372.9279032,101.5307419,0.100021729,34.83829677,34.88412903,999.9,0,0,9998.063226,0,30.28199032,0.26334,414.0415806,413.8190645,-0.106843726,407.1525484,16.10939355,1.62475129,1.635599032,14.19555484,14.29832903,1499.995484,0.691986226,0.308013774,0,2.626054839,0,16075.52903,13609.47097,47.875,49.437,48.647,48.062,47.625,1037.976774,462.0187097,0,1784212223,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-2.24475175,55.56540754,5.407828352,0,2.635638235,0.095854853,0.220122161,1,-0.12484842,0.416019332,0.04104702,0,1,3,1/3,2.95142,2.76435,0.106909,0.0976975,0.103738,0.0871217,27518.3,18426.8,31592,22250.9,38137.4,27589.2,45373.7,32527.2,1.64205,2.63325,0.142336,0,32.5738,999.9,64.7,32.5,31.3024,61.7142,96.9231,3,0.414827,0,20.3055,5.21564,12.0299,4.9596,3.301,7699.3,9999,9999,115.3,4.97299,1.87538,1.88157,1.8811,1.87881,1.87454,1.87454,1.87685,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.633,-4.5442,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,42.6,42.3,0.157471,4.99878,2.89795,2.90649,2.99805,2.26807,36.5996,15.9182,2,399.266,1361.39,33.4899,32.6929,30.0004,32.3995,32.2417,-1,40,10,-999.9,400,20,99.2808,85.4738
15,1784212385,1680.1,20260716 09:33:05,09:33:05,15,1784212377,-8.76218E-05,-0.087621842,1.486955697,395.0534194,1447.747928,147.1395706,40.15062937,-0.002136593,2.956416046,-0.002137451,-0.00133583,266.1528351,36.48727872,34.94065161,5.629834377,28.66960416,1.611947321,5.62249591,4.017887056,3.864123224,-3.752262035,-0.296203432,265.9684929,5.968359973,-0.090468881,1.486955697,416.9333259,407.4742364,0.999421554,66.7501279,-0.087621842,16.08320535,15.89413333,0.006190286,78.43,0,0,1,0,52310.6313,1500.012581,1273.8711,0.849240277,0.177433735,6,0.5,0: Broadleaf,2,TRUE,1784212377,395.0534194,404.5346774,15.86040645,16.00269677,438.349,20.37697742,375.4324516,101.5334194,0.099998806,34.91710968,34.94065161,999.9,0,0,10000.60742,0,30.10420323,-9.481155161,401.4200968,411.1136452,-0.142285929,404.5346774,16.00269677,1.610362258,1.624809355,14.05830968,14.19603226,1500.012581,0.691991032,0.308008968,0,2.665912903,0,15814.06452,13609.65161,47.937,49.437,48.679,48.12093548,47.681,1037.994839,462.0177419,0,1784212343,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-9.372439024,-1.261611847,3.223952082,0,2.712679412,-0.24296867,0.244150187,1,-0.124049554,-0.48781801,0.049597934,0,1,3,1/3,2.95407,2.76452,0.106046,0.0987606,0.103242,0.0872573,27544,18405.1,31591.3,22251.1,38157.8,27584.9,45372.6,32527,1.64635,2.63652,0.149101,0,32.5356,999.9,63.9,32.7,31.2629,61.6543,95.7612,3,0.419073,0,20.3056,5.21145,12.0321,4.95955,3.301,7699.3,9999,9999,115.3,4.97304,1.87543,1.88158,1.8811,1.8788,1.87454,1.87454,1.87688,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.488,-4.5233,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,44.6,44.3,0.157471,4.99878,2.89795,2.90649,2.99805,2.31934,36.7417,15.9182,2,401.995,1367.73,33.5809,32.7568,30.0003,32.4668,32.3104,-1,40,10,-999.9,400,20,99.2786,85.4739
16,1784212630,1924.6,20260716 09:37:09,09:37:09,15,1784212622,-6.35868E-05,-0.063586766,0.886248348,390.5606667,1265.822319,128.6511932,39.69443027,-0.001523443,2.955841543,-0.001523879,-0.000952385,266.1528777,36.7358531,35.22594,5.719428107,28.61821653,1.631909951,5.702346788,4.087518156,2.804176372,-8.61952976,-0.682349485,259.6551748,-0.024871301,-0.04084018,0.886248348,397.5204329,396.1493152,-0.007385253,66.7501279,-0.063586766,16.15002182,16.05103576,2.20685E-05,78.43,0,0,1,0,52251.07364,1500.024,1273.87977,0.849239592,0.177432413,6,0.5,0: Broadleaf,2,TRUE,1784212622,390.5606667,390.4962,16.05665667,16.12011667,433.7140667,20.60934,379.9346667,101.5344667,0.100013343,35.17185,35.22594,999.9,0,0,9997.245,0,31.43813,0.064408217,396.9340667,396.8942667,-0.063459103,390.4962,16.12011667,1.630305667,1.636749333,14.24827667,14.30919,1500.024,0.692013067,0.307986933,0,2.582046667,0,15684.77,13609.84,48.156,49.7143,48.9412,48.312,47.8708,1038.037,461.987,0,1784212588,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,0.350367563,-12.1302378,1.552708837,0,2.642647059,-0.518334601,0.27626313,1,-0.050920125,-0.326279187,0.032724896,0,1,3,1/3,2.95824,2.76466,0.103885,0.096648,0.103863,0.0875566,27606.8,18445.8,31587.6,22248.7,38126.4,27572.6,45366.7,32523.5,1.6539,2.6287,0.151787,0,32.7639,999.9,63.3,33.1,31.6727,61.7343,13.8261,3,0.431468,0,20.3054,5.21654,12.033,4.9598,3.301,7699.3,9999,9999,115.4,4.97298,1.87538,1.88156,1.8811,1.87881,1.87453,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.128,-4.5517,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,48.7,48.4,0.157471,4.99878,2.89795,2.90161,2.99805,2.31689,36.9794,15.892,2,407.001,1359.38,33.8272,32.9134,30.0003,32.6165,32.4605,-1,40,10,-999.9,400,20,99.2662,85.4644
17,1784212750,2044.6,20260716 09:39:09,09:39:09,15,1784212742,-0.000145757,-0.145757124,2.082075776,402.6446774,1306.917936,132.822909,40.92103709,-0.0034616,2.956851091,-0.003463853,-0.002164706,266.1474502,36.89880668,35.37423871,5.766488283,28.63658025,1.645878087,5.747467303,4.120610196,6.42788918,-9.534760309,-0.755613047,262.2849661,5.726780368,-0.127356498,2.082075776,425.6195736,414.7491758,1.079800627,66.7501279,-0.145757124,16.46667259,16.23137212,0.001038268,78.43,0,0,1,0,52255.52991,1499.997097,1273.856584,0.849239366,0.177431977,6,0.5,0: Broadleaf,2,TRUE,1784212742,402.6446774,411.6216129,16.19470323,16.39288065,446.1795161,20.77318387,379.338871,101.5306452,0.099996903,35.31442581,35.37423871,999.9,0,0,10003.34935,0,32.60891613,-8.976902581,409.2726452,418.4820323,-0.198180323,411.6216129,16.39288065,1.64426,1.664380645,14.37995484,14.5680871,1499.997097,0.692020032,0.307979968,0,2.715616129,0,15417.65484,13609.63226,48.25,49.812,49.062,48.431,48,1038.029677,461.9674194,0,1784212708,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-9.025956,-22.42929388,3.874775459,0,2.673794118,0.562441555,0.204465639,1,-0.19507405,-0.176111527,0.033488751,0,1,3,1/3,2.95744,2.76446,0.107345,0.101505,0.104624,0.0889153,27498.7,18343.1,31586.2,22244.7,38093.1,27526.1,45365.4,32517,1.65152,2.62647,0.154406,0,32.8888,999.9,63.3,33.2,31.8546,61.8243,-38.9583,3,0.436413,0,20.3054,5.21624,12.0332,4.95975,3.301,7699.3,9999,9999,115.4,4.97301,1.87543,1.88157,1.8811,1.87881,1.87454,1.87454,1.87687,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.719,-4.5861,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,50.7,50.4,0.157471,4.99878,2.89795,2.89917,2.99805,2.29858,37.0747,15.8832,2,406.048,1357.49,33.9488,32.9831,30.0003,32.6825,32.5252,-1,40,10,-999.9,400,20,99.2627,85.4482
18,1784212870,2164.6,20260716 09:41:09,09:41:09,15,1784212862,-8.23636E-05,-0.08236363,1.036052495,404.6440323,1202.324823,122.1878589,41.12248783,-0.00194478,2.95575257,-0.001945491,-0.001215868,266.1539295,36.97449622,35.45214516,5.791345162,28.50077404,1.646368833,5.776575862,4.144976329,3.632236081,-7.370733182,-0.584816365,261.830616,0.854735433,-0.070079266,1.036052495,414.3048514,411.5638909,0.153933548,66.7501279,-0.08236363,16.33450726,16.20563394,6.91203E-05,78.43,0,0,1,0,52208.72334,1500.017097,1273.875087,0.849240379,0.177433931,6,0.5,0: Broadleaf,2,TRUE,1784212862,404.6440323,405.9525806,16.20021935,16.30939032,448.2419677,20.77972903,378.9137419,101.5263548,0.099974861,35.40589032,35.45214516,999.9,0,0,9997.539032,0,36.49840968,-1.3084313,411.3073226,412.6830968,-0.109162597,405.9525806,16.30939032,1.644749677,1.655833226,14.38456774,14.48843226,1500.017097,0.691986871,0.308013161,0,2.726232258,0,15249.07097,13609.66774,48.429,49.937,49.187,48.562,48.125,1037.992903,462.0241935,0,1784212828,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-0.214827812,-23.99298701,2.525051265,0,2.700632353,0.600906036,0.187185863,1,-0.098952722,-0.199770642,0.022062803,0,1,3,1/3,2.95658,2.76444,0.106667,0.0994418,0.104485,0.0882491,27517.4,18386,31584,22245.9,38096.3,27547.7,45362.1,32518.9,1.64942,2.63123,0.154831,0,32.9505,999.9,62.7,33.4,31.9079,61.6744,-86.9071,3,0.441936,0,20.3055,5.21594,12.033,4.9598,3.301,7699.3,9999,9999,115.5,4.97299,1.87545,1.8816,1.8811,1.87879,1.87454,1.87454,1.87691,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.607,-4.5808,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,52.7,52.4,0.157471,4.99878,2.89795,2.90405,2.99805,2.31201,37.1941,15.8745,2,405.236,1365.8,34.0528,33.0522,30.0003,32.7464,32.5859,-1,40,10,-999.9,400,20,99.2556,85.453
19,1784212990,2285,20260716 09:43:10,09:43:10,15,1784212982,-0.000110381,-0.110380528,0.96681327,407.29,958.8319379,97.43885398,41.38980907,-0.002584887,2.956694595,-0.002586143,-0.001616226,266.1486296,37.097103,35.57668333,5.831273768,28.44328582,1.653605305,5.813692958,4.177668463,4.867781265,-8.726159541,-0.692949584,261.5973017,2.02289167,-0.121765159,0.96681327,417.2812083,414.9772545,0.104839121,66.7501279,-0.110380528,16.48553093,16.30330364,0.001094776,78.43,0,0,1,0,52215.76326,1499.992667,1273.85384,0.849240045,0.177433287,6,0.5,0: Broadleaf,2,TRUE,1784212982,407.29,410.4376,16.27204667,16.46311333,450.9708667,20.86509667,376.1528667,101.5224333,0.10002012,35.52194,35.57668333,999.9,0,0,10003.27033,0,28.88040667,-3.147565,414.0270667,417.3076333,-0.1910699,410.4376,16.46311333,1.651977667,1.671375333,14.45238667,14.63309333,1499.992667,0.691998233,0.308001767,0,2.67101,0,14975.02,13609.49,48.5,50.0641,49.312,48.6808,48.25,1037.992667,462,0,1784212948,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-3.864843171,13.89975034,1.437302059,0,2.677944118,0.078962565,0.177186884,1,-0.19054278,-0.005330895,0.005463264,1,2,3,2/3,2.95458,2.76449,0.107253,0.100046,0.104885,0.0888274,27498,18372.4,31582.7,22244.5,38077.7,27528.1,45360.1,32516.5,1.6451,2.62395,0.155844,0,33.0702,999.9,62.4,33.6,32.1119,61.9044,-100,3,0.446016,0,20.3056,5.21594,12.0329,4.9598,3.301,7699.3,9999,9999,115.5,4.97306,1.87544,1.88158,1.8811,1.87881,1.87454,1.87454,1.87692,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.711,-4.5994,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,54.7,54.4,0.157471,4.99878,2.89795,2.90527,2.99805,2.31201,37.3378,15.8569,2,403.15,1356.23,34.1614,33.1116,30.0002,32.803,32.6408,-1,40,10,-999.9,400,20,99.2514,85.4472
20,1784213110,2405,20260716 09:45:10,09:45:10,15,1784213102,-4.46853E-05,-0.044685299,0.508915701,412.449,1142.796467,116.1322657,41.9135325,-0.001038603,2.956510287,-0.001038806,-0.000649235,266.1511395,37.18755465,35.67933548,5.864365037,28.29501968,1.654748616,5.848197439,4.209616421,1.970621704,-7.983965772,-0.634698449,259.503097,-4.403382264,-0.039223255,0.508915701,409.6931474,413.6981697,-0.686354681,66.7501279,-0.044685299,16.34174162,16.27200848,-7.56456E-05,78.43,0,0,1,0,52192.34696,1500.010968,1273.869,0.849239791,0.177432796,6,0.5,0: Broadleaf,2,TRUE,1784213102,412.449,405.3750968,16.28350968,16.34526774,456.2911935,20.87875484,374.8617742,101.521129,0.099998661,35.62924516,35.67933548,999.9,0,0,10002.3529,0,28.62844516,7.073952581,419.2764194,412.1110645,-0.061751771,405.3750968,16.34526774,1.653120645,1.65938871,14.46308387,14.52164516,1500.010968,0.692005806,0.307994194,0,2.592129032,0,14814.79677,13609.69677,48.62093548,50.187,49.437,48.766,48.31606452,1038.018065,461.9929032,0,1784213068,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,5.814125268,18.67561547,2.600216187,0,2.61805,0.201306346,0.217262755,1,-0.052679993,-0.184564553,0.022054019,0,1,3,1/3,2.95331,2.76437,0.106939,0.0982722,0.104724,0.088086,27507.3,18409.6,31582.6,22245.9,38084.3,27552.3,45359.7,32518.7,1.6424,2.6247,0.156291,0,33.1494,999.9,61.8,33.7,31.9824,61.6644,-99.6915,3,0.450783,0,20.3057,5.21624,12.0338,4.9597,3.301,7699.3,9999,9999,115.5,4.97302,1.87546,1.88161,1.88111,1.87881,1.87454,1.87454,1.87689,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.659,-4.5928,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,56.7,56.4,0.157471,4.99878,2.89795,2.90283,2.99805,2.30225,37.4578,15.8307,2,401.966,1358.53,34.2551,33.1718,30.0001,32.8593,32.696,-1,40,10,-999.9,400,20,99.2507,85.4528
21,1784213230,2525,20260716 09:47:10,09:47:10,15,1784213222,-0.000136856,-0.136855806,2.256119693,422.2775484,1483.034831,150.7092768,42.91277764,-0.003204725,2.957581856,-0.003206656,-0.002003986,266.1498989,37.21027631,35.64929355,5.85466378,28.69850955,1.678311776,5.848079926,4.176352004,6.035341055,-3.25482013,-0.258615295,268.6718045,7.929708235,-0.156799934,2.256119693,448.0706971,435.4811273,1.262394956,66.7501279,-0.136855806,16.81044524,16.55226606,0.005099654,78.43,0,0,1,0,52222.86859,1500.002258,1273.861761,0.849239896,0.177432999,6,0.5,0: Broadleaf,2,TRUE,1784213222,422.2775484,434.8911613,16.51520645,16.76257097,466.425871,21.15486452,374.0480323,101.5222903,0.099919532,35.62888065,35.64929355,999.9,0,0,10008.32065,0,30.57547419,-12.61356355,429.3686774,442.305871,-0.247364226,434.8911613,16.76257097,1.676662581,1.701775484,14.68200968,14.91259355,1500.002258,0.69200329,0.30799671,0,2.670067742,0,14737.1129,13609.60968,48.70935484,50.25,49.504,48.83232258,48.437,1038.006774,461.9954839,0,1784213188,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-9.402703659,-92.32631895,12.23642516,0,2.677952941,-0.005714284,0.183606958,1,-0.232891902,-0.26409508,0.026674549,0,1,3,1/3,2.95186,2.76443,0.111137,0.111055,0.105918,0.0900929,27375.2,18143.4,31579.6,22239.8,38029.9,27483.4,45355.3,32508.9,1.63927,2.62437,0.159942,0,33.0757,999.9,62.2,33.8,32.3715,61.9344,-94.4511,3,0.454512,0,20.3057,5.21669,12.0336,4.9597,3.301,7699.3,9999,9999,115.6,4.97301,1.87545,1.88159,1.8811,1.87881,1.87454,1.87454,1.87685,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-44.38,-4.6474,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,58.7,58.4,0.157471,4.99878,2.89917,2.90039,2.99805,2.28638,37.5781,15.8219,2,400.506,1359.02,34.2893,33.2193,30.0002,32.9076,32.7424,-1,40,10,-999.9,400,20,99.2412,85.4279
