obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1786209758,1200.1,20260808 12:22:38,12:22:38,15,1786209750,1.41561E-05,0.014156051,0.859363587,384.258129,-2607.960248,-266.0444327,39.19911586,0.000451136,2.963395313,0.000451098,0.000281939,266.1488601,29.93284205,29.01232258,4.024641397,23.20693552,0.900633167,3.880879343,3.12400823,-0.624281852,-100.202052,-7.421968908,157.9005574,0.793100339,0.023315543,0.859363587,388.8430343,387.5938364,-0.003640537,66.79752685,0.014156051,8.807629683,8.828229939,1.0273E-06,78.43,0,0,1,0,53655.78108,1499.996452,1273.856826,0.849239893,0.177432993,6,0.5,0: Broadleaf,2,TRUE,1786209750,384.258129,385.4361613,8.82865871,8.794716129,425.487129,12.3088871,408.5080968,101.9124516,0.100005381,28.38512903,29.01232258,999.9,0,0,10002.92032,0,0.339263,-1.177979677,387.6807742,388.8559677,0.033942781,385.4361613,8.794716129,0.899751,0.896291806,5.386758387,5.33133,1499.996452,0.692003355,0.307996645,0,2.421264516,0,90.57070645,13609.54839,41.171,43.062,42.137,41.546,40.96951613,1038.002903,461.9935484,0,1786209697,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.220357317,0.606669617,0.097090434,0,2.442667647,-0.39761497,0.197739124,1,0.032854456,-0.017421134,0.010587798,1,2,3,2/3,2.98707,2.76487,0.104452,0.0970807,0.072545,0.0564805,27794.1,18619.3,31793.8,22447.9,39730.1,28812.9,45669.4,32855.9,1.75793,2.74573,0.119805,0,27.0577,999.9,56.8,26.1,18.9173,61.7382,-100,3,-0.0662703,0,20.2891,5.21924,12.0279,4.95975,3.301,7713.5,9999,9999,146.5,4.97308,1.87522,1.88153,1.88106,1.87878,1.87439,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,22.7,22.7,0.158691,4.99878,2.89795,2.90771,2.99805,2.2937,30.2864,24.1225,2,425.836,1387.02,27.4951,26.4994,30.0001,26.2516,26.1286,-1,40,10,-999.9,400,20,99.9226,86.294
12,1786209878,1320.1,20260808 12:24:38,12:24:38,15,1786209870,2.78058E-05,0.027805807,0.887843975,384.0605806,-1208.516117,-123.2820115,39.17842739,0.000880591,2.962199993,0.000880446,0.000550292,266.1487809,30.02976543,29.1064871,4.046621324,23.13618542,0.90311791,3.903486653,3.143503414,-1.226236102,-99.23641552,-7.360509529,158.3256197,0.852388699,0.023854963,0.887843975,388.6746949,387.3783576,-0.003128435,66.79752685,0.027805807,8.811660928,8.852187879,-2.18838E-07,78.43,0,0,1,0,53603.12063,1499.996774,1273.857029,0.849239846,0.177432902,6,0.5,0: Broadleaf,2,TRUE,1786209870,384.0605806,385.3274516,8.853137097,8.81837,425.2895806,12.33335484,408.0370323,101.9110323,0.100028919,28.4850871,29.1064871,999.9,0,0,9996.285484,0,0.339263,-1.266886452,387.4910323,388.7555806,0.034766194,385.3274516,8.81837,0.902231452,0.898688419,5.426384194,5.369751935,1499.996774,0.692005387,0.307994613,0,2.42173871,0,91.15604194,13609.55484,41.25,43.125,42.24187097,41.625,41.062,1038.005484,461.9912903,0,1786209817,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.289485366,0.212351707,0.09069904,1,2.410688235,0.132684494,0.160607006,1,0.033000551,0.015558911,0.005702034,1,3,3,3/3,2.98661,2.76475,0.104403,0.0970801,0.0726388,0.0564711,27796.8,18620.6,31795.3,22449.6,39728.3,28815.2,45672,32858.3,1.75707,2.74953,0.121854,0,27.1289,999.9,56.4,26.2,18.896,61.6782,-100,3,-0.0635061,0,20.2891,5.22133,12.0279,4.9597,3.301,7713.5,9999,9999,146.5,4.97307,1.87518,1.88153,1.88101,1.87877,1.87441,1.87455,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,24.7,24.7,0.158691,4.99878,2.89795,2.90771,2.99805,2.28394,30.3724,24.1313,2,425.63,1393.55,27.5966,26.5386,30.0003,26.291,26.1683,-1,40,10,-999.9,400,20,99.928,86.3004
13,1786209998,1440.1,20260808 12:26:38,12:26:38,15,1786209990,2.98235E-05,0.029823463,0.980259152,383.5759355,-1267.280769,-129.2689134,39.12664472,0.000937431,2.962158776,0.000937266,0.000585806,266.1472105,30.11845331,29.1951129,4.06740394,22.95450733,0.900683979,3.923778308,3.166719961,-1.315214731,-99.12891421,-7.359142048,158.3439395,0.920252748,0.020779662,0.980259152,388.4420913,386.9573636,0.004404057,66.79127999,0.029823463,8.783066924,8.826583152,-1.73125E-06,78.43,0,0,1,0,53585.91821,1499.992903,1273.853284,0.84923954,0.177432313,6,0.5,0: Broadleaf,2,TRUE,1786209990,383.5759355,384.9419677,8.829806452,8.799495806,424.8049355,12.31003226,407.7019355,101.9049355,0.100016074,28.57437742,29.1951129,999.9,0,0,9996.65,0,0.339263,-1.365976452,386.9930645,388.3592581,0.030311034,384.9419677,8.799495806,0.899800935,0.896712065,5.387556774,5.338066452,1499.992903,0.692015452,0.307984548,0,2.437970968,0,91.54891935,13609.5871,41.312,43.187,42.312,41.687,41.125,1038.018065,461.9748387,0,1786209937,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.343051,-0.850501689,0.110680885,0,2.475464706,-0.320314745,0.205177371,1,0.030472424,0.069155739,0.013815337,1,2,3,2/3,2.98594,2.76472,0.104312,0.0970022,0.0725138,0.0563318,27802.2,18624,31798.6,22451.9,39737.5,28822.7,45676.5,32862,1.75555,2.7424,0.122115,0,27.2056,999.9,55.9,26.3,18.8393,61.7683,-100,3,-0.0611357,0,20.2887,5.22178,12.0279,4.95975,3.301,7713.5,9999,9999,146.5,4.97307,1.87523,1.88152,1.88109,1.8788,1.8744,1.87456,1.87684,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,26.7,26.7,0.158691,4.99878,2.89795,2.90771,2.99805,2.2876,30.4584,24.1313,2,425.027,1383.93,27.6879,26.5743,30.0003,26.3263,26.2029,-1,40,10,-999.9,400,20,99.9379,86.3099
14,1786210118,1560.1,20260808 12:28:38,12:28:38,15,1786210110,7.30278E-06,0.00730278,1.033109366,383.1416129,-6701.035303,-683.4700078,39.07840942,0.000228131,2.962487624,0.000228122,0.000142577,266.1479565,30.20691604,29.28888387,4.089494352,22.93620289,0.904306524,3.942703716,3.185187828,-0.322052604,-100.8735849,-7.494407723,157.4579113,0.944343111,0.007444306,1.033109366,387.9946203,386.4845576,-0.004078832,66.79127999,0.00730278,8.864762748,8.875418,2.47668E-06,78.43,0,0,1,0,53580.54708,1500.002258,1273.860755,0.849239225,0.177431704,6,0.5,0: Broadleaf,2,TRUE,1786210110,383.1416129,384.5385484,8.866211935,8.855330323,424.3706129,12.34644194,406.8313871,101.8946774,0.100010987,28.65729355,29.28888387,999.9,0,0,9999.52,0,0.339263,-1.396982258,386.5689355,387.9742903,0.010880901,384.5385484,8.855330323,0.903419452,0.90231071,5.445326452,5.427645161,1500.002258,0.692025484,0.307974516,0,2.541690323,0,91.95951613,13609.7,41.375,43.25,42.375,41.75,41.19106452,1038.040323,461.9619355,0,1786210057,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.376092927,-0.703554564,0.085745671,0,2.532423529,0.363786088,0.1910028,1,0.011568697,-0.02332805,0.004877222,1,2,3,2/3,2.98541,2.76475,0.104205,0.0969217,0.0727241,0.0567093,27806.2,18626,31799.4,22452.4,39729.9,28811.6,45678.1,32862.5,1.7544,2.74843,0.124425,0,27.261,999.9,55.7,26.4,18.8859,61.8883,-100,3,-0.0588389,0,20.2885,5.21774,12.0279,4.9597,3.301,7713.5,9999,9999,146.6,4.97308,1.87522,1.88154,1.88109,1.8788,1.87443,1.87455,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,28.7,28.7,0.158691,4.99878,2.89795,2.90771,2.99805,2.25952,30.5446,24.1313,2,424.601,1393.61,27.7703,26.6057,30.0003,26.3574,26.2338,-1,40,10,-999.9,400,20,99.941,86.3114
15,1786210238,1680.1,20260808 12:30:38,12:30:38,15,1786210230,1.40978E-05,0.014097789,0.957659844,382.9488387,-3041.83599,-310.2346508,39.05667487,0.000438677,2.962564461,0.000438641,0.000274154,266.1477733,30.28290292,29.36330968,4.107101845,22.97201636,0.909817348,3.960546317,3.197284497,-0.621712473,-100.3285238,-7.459358592,157.7381784,0.914492024,0.021489679,0.957659844,387.7477238,386.3423394,-0.003167968,66.79127999,0.014097789,8.898265039,8.918891152,1.91411E-07,78.43,0,0,1,0,53568.84372,1499.999355,1273.858461,0.849239339,0.177431925,6,0.5,0: Broadleaf,2,TRUE,1786210230,382.9488387,384.3110968,8.920715806,8.889272581,424.1778387,12.40094194,406.4082258,101.8892903,0.099985845,28.73514839,29.36330968,999.9,0,0,10000.48419,0,0.339263,-1.362229355,386.3957419,387.758,0.031443129,384.3110968,8.889272581,0.908925226,0.905721516,5.532835484,5.481969677,1499.999355,0.692020871,0.307979129,0,2.482348387,0,92.24009355,13609.65806,41.437,43.312,42.403,41.77,41.25,1038.032581,461.9667742,0,1786210177,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.36773875,0.062565591,0.047125518,1,2.482785294,-0.078067221,0.189294787,1,0.029014965,0.010974151,0.008269687,1,3,3,3/3,2.9847,2.76477,0.104165,0.0968311,0.0729076,0.0568831,27810,18629.2,31802.5,22454.1,39725.2,28808.2,45681.9,32864.8,1.7529,2.74178,0.12321,0,27.3532,999.9,55.5,26.6,19.042,61.5883,-100,3,-0.0570884,0,20.2882,5.21699,12.0279,4.95925,3.30032,7713.5,9999,9999,146.6,4.97305,1.87523,1.88153,1.88107,1.87878,1.87442,1.87455,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,30.7,30.7,0.158691,4.99878,2.89795,2.90649,2.99805,2.28027,30.6093,24.1313,2,423.955,1384.45,27.8464,26.6327,30.0002,26.3841,26.2626,-1,40,10,-999.9,400,20,99.95,86.3176
16,1786210358,1800.1,20260808 12:32:38,12:32:38,15,1786210350,9.76069E-06,0.009760688,0.982877812,382.751871,-4704.045275,-479.7691011,39.03715002,0.000302535,2.96273937,0.000302518,0.000189075,266.1485814,30.34525281,29.42769677,4.122387687,22.96820795,0.912908864,3.974663003,3.209478823,-0.430446332,-100.8146593,-7.499742191,157.4037336,0.962610406,0.009996399,0.982877812,387.6734756,386.1928424,0.001893385,66.79127999,0.009760688,8.944856963,8.959165576,1.2332E-06,78.43,0,0,1,0,53563.07361,1500.000323,1273.859613,0.849239559,0.177432349,6,0.5,0: Broadleaf,2,TRUE,1786210350,382.751871,384.1823871,8.95089871,8.936234516,423.980871,12.43113226,405.3515484,101.8908065,0.099942587,28.79652903,29.42769677,999.9,0,0,10001.32677,0,0.339263,-1.430400645,386.2087742,387.6464839,0.014663697,384.1823871,8.936234516,0.912014645,0.910520645,5.581732258,5.558100645,1500.000323,0.692015,0.307985,0,2.486606452,0,92.62877742,13609.63871,41.48170968,43.34045161,42.437,41.82012903,41.312,1038.022258,461.9780645,0,1786210297,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.411300732,-0.488017422,0.076242686,1,2.459497059,-0.103350651,0.161576104,1,0.018171217,-0.052656901,0.005961856,1,3,3,3/3,2.98337,2.76475,0.104127,0.096816,0.0730834,0.0571484,27812.2,18629.7,31803.7,22454.4,39719.5,28800.3,45684.1,32865,1.7499,2.74132,0.124425,0,27.3973,999.9,55.3,26.7,19.0868,61.7983,-100,3,-0.0545732,0,20.2887,5.22028,12.0279,4.9598,3.301,7713.5,9999,9999,146.6,4.97308,1.87521,1.88154,1.88105,1.87879,1.8744,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,32.7,32.7,0.158691,4.99878,2.89795,2.90649,2.99805,2.2876,30.6956,24.1225,2,422.519,1384.51,27.917,26.665,30.0003,26.4154,26.2916,-1,40,10,-999.9,400,20,99.9544,86.3184
17,1786210478,1920.1,20260808 12:34:38,12:34:38,15,1786210470,1.23346E-05,0.012334616,1.064780783,382.3152581,-3988.557035,-406.7866988,38.9917357,0.000381655,2.96188106,0.000381628,0.00023852,266.1489413,30.41412448,29.48875484,4.13692899,23.11203416,0.922315226,3.99062765,3.214613764,-0.543956565,-99.48740165,-7.407938601,158.7096445,0.985923437,0.019398833,1.064780783,387.2591617,385.7307091,-0.009245926,66.79127999,0.012334616,9.03045066,9.048531333,1.27339E-06,78.43,0,0,1,0,53525.76511,1500.00129,1273.860532,0.849239624,0.177432475,6,0.5,0: Broadleaf,2,TRUE,1786210470,382.3152581,383.7854516,9.04333129,9.014879677,423.5442903,12.52355484,405.3914839,101.8884516,0.099985632,28.86571613,29.48875484,999.9,0,0,9996.693548,0,0.339263,-1.470253548,385.8041613,387.2767097,0.028449858,383.7854516,9.014879677,0.921411742,0.918513065,5.729570968,5.6841,1500.00129,0.692012484,0.307987516,0,2.425948387,0,92.88597419,13609.61613,41.5,43.37093548,42.5,41.875,41.34451613,1038.019677,461.9816129,0,1786210417,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.43229275,-0.697665028,0.082102642,0,2.441385294,-0.753275784,0.189113239,1,0.030460715,-0.081944206,0.010097704,1,2,3,2/3,2.98398,2.76481,0.104029,0.0967308,0.0734732,0.057553,27816.6,18631,31805.5,22453.9,39704.7,28787,45686.5,32864,1.75102,2.7407,0.123449,0,27.476,999.9,55.3,26.8,19.1995,61.7983,-100,3,-0.0523018,0,20.2886,5.22178,12.0279,4.95985,3.301,7713.5,9999,9999,146.7,4.97306,1.87521,1.88154,1.88106,1.87878,1.8744,1.87455,1.87684,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,34.7,34.7,0.158691,4.99878,2.89795,2.90649,2.99805,2.26562,30.782,24.1313,2,423.324,1384.22,27.9809,26.6958,30.0001,26.4444,26.3203,-1,40,10,-999.9,400,20,99.9597,86.316
18,1786210598,2040.1,20260808 12:36:38,12:36:38,15,1786210590,3.90663E-05,0.039066315,1.031504416,382.6510968,-968.395473,-98.76170505,39.02462972,0.001208261,2.962670205,0.001207988,0.000755017,266.14859,30.46045931,29.54371935,4.150057305,23.33416037,0.934077002,4.003045264,3.215980303,-1.722824492,-99.72412516,-7.427590582,157.2740498,0.794952065,0.02757665,1.031504416,387.2993644,385.9817636,-0.033670787,66.79127999,0.039066315,9.103814431,9.161189212,-4.35646E-08,78.43,0,0,1,0,53539.14177,1499.998387,1273.858152,0.849239681,0.177432584,6,0.5,0: Broadleaf,2,TRUE,1786210590,382.6510968,383.8450323,9.158974516,9.118474194,423.8800968,12.6392,404.7979032,101.8849032,0.099986019,28.91936452,29.54371935,999.9,0,0,10001.51419,0,0.339263,-1.193918065,386.1882258,387.3773548,0.040499684,383.8450323,9.118474194,0.933161387,0.929035032,5.91256,5.848522258,1499.998387,0.692009548,0.307990452,0,2.531583871,0,93.04457742,13609.61935,41.562,43.413,42.5,41.911,41.375,1038.014839,461.9835484,0,1786210537,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.248974878,0.896721533,0.100078181,0,2.531594118,0.211618029,0.190225793,1,0.035014876,0.117120286,0.01299239,0,1,3,1/3,2.98308,2.76472,0.104056,0.0966822,0.0739559,0.0578923,27817.2,18631.6,31807.1,22453.5,39686.5,28776,45689.6,32863.3,1.74883,2.74233,0.125624,0,27.5046,999.9,55.2,26.9,19.2785,61.6483,-100,3,-0.05078,0,20.2887,5.22103,12.0279,4.95965,3.301,7713.5,9999,9999,146.7,4.97306,1.8752,1.88153,1.88103,1.87879,1.87441,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,36.7,36.7,0.158691,4.99878,2.89795,2.90527,2.99805,2.2998,30.8469,24.1225,2,422.272,1387.37,28.0376,26.7197,30,26.4675,26.3447,-1,40,10,-999.9,400,20,99.9659,86.3143
19,1786210718,2160.1,20260808 12:38:38,12:38:38,15,1786210710,3.31806E-05,0.033180649,1.093322384,381.7050645,-1302.566393,-132.8354101,38.92619144,0.001024274,2.96212175,0.001024077,0.000640066,266.1483563,30.51458101,29.6008129,4.163732581,23.46710715,0.942252796,4.015206436,3.221479785,-1.463266618,-100.4551951,-7.487494569,156.7424,1.071114595,0.026733358,1.093322384,386.9743253,385.3341939,0.000546752,66.79127999,0.033180649,9.198808764,9.247554727,8.15762E-07,78.43,0,0,1,0,53513.78385,1499.997742,1273.857542,0.84923964,0.177432505,6,0.5,0: Broadleaf,2,TRUE,1786210710,381.7050645,383.3086774,9.239605806,9.200326129,422.9340645,12.71981935,404.581,101.8797742,0.099987303,28.97176452,29.6008129,999.9,0,0,9998.909032,0,0.339263,-1.603679677,385.2646129,386.8679677,0.039279106,383.3086774,9.200326129,0.941329387,0.937327645,6.038574194,5.976956129,1499.997742,0.692010806,0.307989194,0,2.52213871,0,92.99293226,13609.59677,41.562,43.437,42.562,41.937,41.437,1038.016452,461.9812903,0,1786210657,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.56601725,-0.962479587,0.097709385,0,2.475194118,0.416837277,0.169557675,1,0.039209123,0.007156844,0.006031176,1,2,3,2/3,2.9829,2.7647,0.10392,0.0966275,0.0743286,0.0583851,27822.7,18632.9,31808.8,22453.8,39671.7,28760.6,45691.2,32862.9,1.74845,2.7418,0.12628,0,27.5461,999.9,55.1,27,19.3586,61.6483,-100,3,-0.048534,0,20.2887,5.22028,12.0279,4.9598,3.301,7713.5,9999,9999,146.7,4.97306,1.87521,1.88155,1.88104,1.87879,1.87441,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,38.7,38.7,0.158691,4.99878,2.89795,2.90527,2.99805,2.29248,30.9119,24.1225,2,422.224,1387.14,28.0909,26.7446,30.0002,26.4916,26.3692,-1,40,10,-999.9,400,20,99.97,86.3143
20,1786210838,2280.1,20260808 12:40:38,12:40:38,15,1786210830,3.1578E-05,0.031578015,1.139793266,381.1384194,-1461.027891,-148.9938529,38.86803389,0.000975303,2.962880437,0.000975124,0.000609469,266.1505294,30.56080494,29.65143871,4.175891519,23.75973868,0.956557376,4.025959159,3.219334144,-1.392590465,-101.1853036,-7.543606491,156.0290288,1.046639321,0.029660726,1.139793266,386.4694378,384.7590424,0.000346618,66.79127999,0.031578015,9.341722712,9.388154424,1.08776E-06,78.43,0,0,1,0,53527.64515,1500.002581,1273.862332,0.849240094,0.177433381,6,0.5,0: Broadleaf,2,TRUE,1786210830,381.1384194,382.7090323,9.379964194,9.336343226,422.3674194,12.86019355,404.1520968,101.8788065,0.09998109,29.01798065,29.65143871,999.9,0,0,10003.30452,0,0.324716742,-1.570497742,384.7474194,386.315871,0.043622413,382.7090323,9.336343226,0.955619129,0.951174903,6.256727742,6.189192258,1500.002581,0.691996548,0.308003452,0,2.4391,0,93.05657742,13609.57419,41.625,43.49593548,42.625,42,41.4613871,1037.997097,462.0054839,0,1786210777,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.53135225,-1.039313809,0.113441252,0,2.442982353,-0.128177235,0.165001184,1,0.04334173,0.020988788,0.004584502,1,2,3,2/3,2.98259,2.7648,0.103806,0.0965022,0.0749454,0.0590713,27826.2,18633.6,31808.8,22451.7,39644.9,28736.4,45691.1,32859.3,1.74745,2.74662,0.125311,0,27.5931,999.9,55,27.1,19.4362,61.9783,-100,3,-0.0462144,0,20.2888,5.22118,12.0279,4.95965,3.301,7713.5,9999,9999,146.8,4.97306,1.87526,1.88156,1.88109,1.87879,1.87442,1.87457,1.87685,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,40.7,40.7,0.158691,4.99878,2.89795,2.90527,2.99805,2.31445,30.9985,24.1313,2,421.86,1394.9,28.139,26.7729,30.0001,26.5196,26.3959,-1,40,10,-999.9,400,20,99.9699,86.3052
21,1786210958,2400.1,20260808 12:42:38,12:42:38,15,1786210950,4.53695E-05,0.045369507,1.112376012,381.0119355,-873.8892727,-89.11851322,38.85528553,0.001404341,2.961769946,0.001403972,0.000877515,266.1506884,30.60733992,29.68506452,4.183984616,24.06970622,0.97182055,4.037525599,3.212164066,-2.000795275,-98.59773104,-7.356488977,158.1956731,1.103644246,0.035377183,1.112376012,386.4245327,384.7530424,0.000552238,66.79127999,0.045369507,9.476928638,9.543654121,1.19793E-06,78.43,0,0,1,0,53486.56588,1500.003226,1273.862903,0.849240109,0.177433411,6,0.5,0: Broadleaf,2,TRUE,1786210950,381.0119355,382.6709677,9.529597419,9.477559677,422.2409355,13.00982258,404.0150645,101.8791613,0.100020752,29.06757419,29.68506452,999.9,0,0,9996.975484,0,0.339263,-1.659153548,384.6775161,386.3323871,0.052038058,382.6709677,9.477559677,0.970866774,0.96556529,6.486350323,6.406872903,1500.003226,0.69199571,0.30800429,0,2.557693548,0,93.08409032,13609.58065,41.685,43.508,42.657,42,41.5,1037.996774,462.0064516,0,1786210897,0,1786208397,11:59:57,1786208397,1786208396,2,-2.566,0.004,-41.229,-3.48,412,9,0.91,0.08,-1.62410625,-1.020496548,0.111042681,0,2.515664706,0.239660802,0.183956806,1,0.052186933,0.014116459,0.009064412,1,2,3,2/3,2.98254,2.76464,0.103782,0.0965061,0.0756199,0.0597175,27828.7,18632.9,31811,22451,39618.7,28715.2,45694.5,32857.7,1.74737,2.74227,0.127263,0,27.6255,999.9,54.9,27.2,19.5136,61.8884,-100,3,-0.0442429,0,20.2889,5.22088,12.0279,4.95975,3.301,7713.5,9999,9999,146.8,4.97306,1.87527,1.88155,1.88108,1.87881,1.8744,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-3.4802,-41.229,0,0,0,-3.4802265,0,0,0,-1,-1,-1,-1,42.7,42.7,0.157471,4.99878,2.89795,2.90649,2.99805,2.31812,31.0636,24.1313,2,422,1389.13,28.1842,26.8021,30.0002,26.5474,26.4226,-1,40,10,-999.9,400,20,99.9772,86.3017
