obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
31,1785340365,3605.5,20260729 10:52:44,10:52:44,15,1785340357,0.001315468,1.315467871,4.668993972,373.3500645,166.2809965,16.74389726,37.59500636,0.039064667,2.938954918,0.038778477,0.024262086,266.1512243,32.88758509,31.65470323,4.682549166,29.22116719,1.369310211,4.686021616,3.313238954,-58.01213311,2.070006442,0.159199455,210.3682971,4.627745198,1.264604015,4.668993972,385.2212382,378.5792061,-0.021400721,66.79845567,1.315467871,11.83782028,13.65173394,0.006362918,78.43,0,0,1,0,52347.97275,1500.012903,1273.87051,0.849239701,0.177432623,6,0.5,0: Broadleaf,2,TRUE,1785340357,373.3500645,380.6658387,13.59840323,11.809,414.3809677,17.42140645,418.2648387,100.5963871,0.100010013,31.66776774,31.65470323,999.9,0,0,9994.109032,0,24.64123871,-7.315916129,378.4968065,385.2149355,1.789393226,380.6658387,11.809,1.36794871,1.187942903,11.56689032,9.451227097,1500.012903,0.69201029,0.30798971,0,2.482306452,0,15902.81935,13609.73226,44.187,45.86280645,45.028,44.375,43.937,1038.023871,461.9890323,0,1785340312,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-7.63745275,4.814310957,0.5058838,0,2.563008824,-0.417602748,0.258390044,1,1.78762175,-0.051151182,0.021784805,1,2,3,2/3,2.9964,2.76489,0.100296,0.093928,0.0920715,0.0688452,27827.4,18612.4,31700.2,22372.9,38764.1,28328.8,45526.7,32739,1.7513,2.67385,0.117384,0,29.7378,999.9,58.2,30.4,25.2212,61.5033,-100,3,0.206212,0,20.3077,5.21699,12.0288,4.95965,3.301,7707.5,9999,9999,134,4.97296,1.87521,1.88149,1.88098,1.87875,1.87439,1.87451,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.823,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,61.1,60.7,0.157471,4.99878,2.89795,2.90405,2.99805,2.31323,33.6254,15.8132,2,444.655,1360.85,30.4478,30.0002,30.0004,29.6787,29.52,-1,40,10,-999.9,400,20,99.6178,85.9946
32,1785340485,3725.5,20260729 10:54:44,10:54:44,15,1785340477,0.001402841,1.402840633,4.590778814,377.564129,184.48184,18.5769227,38.01989203,0.041586539,2.941674637,0.041262668,0.025818056,266.1500467,32.95135961,31.73660968,4.704356349,29.39594269,1.384351018,4.709326837,3.32000533,-61.86527193,2.953384172,0.227117301,207.4652762,1.396176525,1.776192245,4.590778814,382.9988629,379.2628182,-0.462245322,66.79845567,1.402840633,11.22573712,13.44422909,-0.030909758,78.43,0,0,1,0,52410.70461,1500.010323,1273.867945,0.849239453,0.177432143,6,0.5,0: Broadleaf,2,TRUE,1785340477,377.564129,380.5331935,13.74757419,11.23106452,418.595,17.57058065,417.6675161,100.5979032,0.099936174,31.75523226,31.73660968,999.9,0,0,10009.43484,0,25.65314839,-2.969099677,382.8275161,384.8555484,2.516502903,380.5331935,11.23106452,1.382976774,1.129822581,11.73054839,8.707534839,1500.010323,0.692017839,0.307982161,0,2.555390323,0,15864.40645,13609.74194,44.25,45.84654839,45.062,44.375,43.99187097,1038.034516,461.9758065,0,1785340432,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-2.485825829,-7.181573477,1.242713981,0,2.531567647,0.214061112,0.204228437,1,2.483708537,-0.354584321,0.234111678,0,1,3,1/3,2.99566,2.76492,0.100381,0.0941896,0.0911979,0.0669801,27822.6,18611.3,31698.3,22378.5,38798.9,28394.9,45523.4,32749.9,1.74925,2.67283,0.125505,0,29.6916,999.9,56.9,30.5,24.799,61.2933,-100,3,0.215168,0,20.3079,5.21819,12.0279,4.95975,3.301,7707.5,9999,9999,134,4.97299,1.87527,1.88154,1.88097,1.87875,1.8744,1.87451,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.823,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,63.1,62.7,0.157471,4.99878,2.89795,2.90405,2.99805,2.31201,33.7155,15.7957,2,444.353,1362.48,30.5011,30.1347,30.0003,29.8147,29.6583,-1,40,10,-999.9,400,20,99.611,86.0205
33,1785340605,3845.5,20260729 10:56:44,10:56:44,15,1785340597,0.001266642,1.266642029,4.770871506,375.1953871,156.0798678,15.71769401,37.78326039,0.037520507,2.940175471,0.037256521,0.023308889,266.1478192,32.97582706,31.70216452,4.695174747,29.20910814,1.374672758,4.706315414,3.320501988,-55.85891349,6.623703631,0.509512457,217.4221218,3.939862511,1.402454603,4.770871506,386.7766821,379.8715697,-0.005258305,66.79845567,1.266642029,11.7372975,13.58021697,-0.006301541,78.43,0,0,1,0,52369.90146,1499.997419,1273.857019,0.849239474,0.177432185,6,0.5,0: Broadleaf,2,TRUE,1785340597,375.1953871,381.6148387,13.65077742,11.66242581,416.2263226,17.47379355,417.4241613,100.6029355,0.09995609,31.74395161,31.70216452,999.9,0,0,10000.40161,0,29.42772258,-6.419505161,380.3880323,386.1179677,1.988334194,381.6148387,11.66242581,1.373308065,1.173275484,11.62595161,9.266617742,1499.997419,0.692017484,0.307982516,0,2.5285,0,15829.62258,13609.61935,44.25,45.86483871,45.02,44.437,44.022,1038.024516,461.9729032,0,1785340552,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-6.35416025,-2.779492345,0.903177027,0,2.510214706,0.335466772,0.198946465,1,1.97084475,-0.118728743,0.097133962,0,1,3,1/3,2.99573,2.76505,0.100477,0.0941726,0.0917388,0.0685665,27816.9,18608,31695.6,22374.3,38772.4,28339.2,45519.6,32741.6,1.74835,2.6692,0.124723,0,29.6509,999.9,57.1,30.6,25.0282,61.3833,-100,3,0.220945,0,20.308,5.21699,12.0287,4.95975,3.301,7707.5,9999,9999,134,4.97296,1.87527,1.8815,1.881,1.87874,1.87439,1.87453,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.8231,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,65.2,64.7,0.157471,4.99878,2.89795,2.90283,2.99805,2.30347,33.7832,15.7781,2,444.518,1359.66,30.52,30.2176,30.0002,29.9205,29.7671,-1,40,10,-999.9,400,20,99.6026,86.0009
34,1785340725,3965.5,20260729 10:58:44,10:58:44,15,1785340717,0.001254866,1.254865519,4.6185471,372.2708387,156.7049674,15.7802467,37.48780764,0.036963487,2.939552333,0.036707199,0.022964878,266.148784,32.85123896,31.54803871,4.654282254,28.11847585,1.313769711,4.672265019,3.340512543,-55.33956937,10.76417669,0.827034329,222.4004256,4.894039697,1.26459966,4.6185471,384.3330311,377.4733273,0.022171803,66.79845567,1.254865519,11.25487116,13.03851091,-0.00029761,78.43,0,0,1,0,52374.03569,1499.992581,1273.853855,0.849240104,0.1774334,6,0.5,0: Broadleaf,2,TRUE,1785340717,372.2708387,379.9873871,13.04632581,11.25110323,413.3015806,16.86935806,417.1409032,100.6003226,0.100037855,31.61596129,31.54803871,999.9,0,0,9997.116129,0,32.04511613,-7.71668,377.1917419,384.3113548,1.795236452,379.9873871,11.25110323,1.312466129,1.131864516,10.94236774,8.734269032,1499.992581,0.691997226,0.308002774,0,2.535170968,0,15908.81935,13609.49355,44.187,45.74796774,44.937,44.36687097,43.937,1037.989677,462.0029032,0,1785340672,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-7.808957561,0.112733519,0.598556553,1,2.538158824,0.22487701,0.18539041,1,1.765261707,0.348920279,0.067513776,0,2,3,2/3,2.99582,2.76498,0.10007,0.0939959,0.0896451,0.0664489,27831.9,18619.2,31698.4,22383.6,38866.2,28417.8,45524,32758,1.74865,2.67112,0.130683,0,29.4392,999.9,55.3,30.7,24.3769,61.8033,-100,3,0.154886,0.0697168,20.3079,5.21759,12.0285,4.95975,3.301,7707.5,9999,9999,134.1,4.97299,1.87525,1.88146,1.88096,1.87871,1.87439,1.8745,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.8231,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,67.2,66.7,0.157471,4.99878,2.89795,2.90283,2.99805,2.29248,33.8735,15.7519,2,444.989,1363.69,30.4539,30.2385,30,29.9658,29.8198,-1,40,10,-999.9,400,20,99.6121,86.0408
35,1785340845,4085.5,20260729 11:00:44,11:00:44,15,1785340837,0.00130296,1.302960341,4.837614193,369.2541935,147.9729582,14.90036616,37.18262279,0.037643139,2.940340472,0.037377447,0.023384619,266.1459579,32.93224456,31.66554839,4.685431571,27.23231269,1.279158324,4.697207833,3.406273246,-57.46055104,7.014238195,0.539335179,216.2389802,2.988248935,1.449915735,4.837614193,378.2582082,372.2544,-0.162938048,66.79845567,1.302960341,10.63462704,12.5749,-0.011749524,78.43,0,0,1,0,52380.35161,1499.977097,1273.840665,0.849240077,0.177433348,6,0.5,0: Broadleaf,2,TRUE,1785340837,369.2541935,374.3277742,12.7031,10.64192903,410.285129,16.52611935,416.7040968,100.5965484,0.100000048,31.70979677,31.66554839,999.9,0,0,10001.97548,0,29.64587419,-5.073552258,374.0053548,378.3542581,2.061174516,374.3277742,10.64192903,1.277886774,1.070539355,10.5409129,7.913257097,1499.977097,0.691997742,0.308002258,0,2.542196774,0,15862.52903,13609.35484,44.187,45.70325806,44.937,44.312,43.929,1037.980323,461.9967742,0,1785340792,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-5.145738293,-1.829651289,0.739242803,0,2.563361765,0.039567602,0.216651121,1,2.033145854,0.115337352,0.090564481,0,1,3,1/3,2.99471,2.7649,0.0991097,0.0928153,0.0878105,0.0637779,27863.5,18652.3,31700.6,22394.2,38948.1,28515.5,45527.6,32776.7,1.7473,2.67015,0.131875,0,29.543,999.9,53.5,30.7,23.5879,61.3833,-100,3,0.21843,0,20.3078,5.21684,12.0291,4.95975,3.301,7707.5,9999,9999,134.1,4.973,1.87529,1.88148,1.88098,1.87874,1.87439,1.87452,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.823,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,69.2,68.7,0.157471,4.99878,2.89795,2.90405,2.99805,2.2998,33.9639,15.7344,2,444.269,1362.69,30.4824,30.2254,30,29.9762,29.8412,-1,40,10,-999.9,400,20,99.6195,86.0867
36,1785340965,4205.5,20260729 11:02:44,11:02:44,15,1785340957,0.001206459,1.206459345,4.819108117,370.8860968,130.3205076,13.12258815,37.34627489,0.034251393,2.940447841,0.034031279,0.021289208,266.1520361,33.02951324,31.76859677,4.712896732,26.47695205,1.248794587,4.716534534,3.464102145,-53.20485713,2.157479883,0.166029102,215.2706879,3.963261237,1.392310651,4.819108117,380.7164839,374.44,-0.115598373,66.79845567,1.206459345,10.5606077,12.30376364,-0.003674452,78.43,0,0,1,0,52370.93749,1500.010968,1273.869465,0.8492401,0.177433393,6,0.5,0: Broadleaf,2,TRUE,1785340957,370.8860968,377.336,12.4017871,10.42196774,411.9170323,16.22479355,416.717871,100.5947742,0.099954503,31.78220645,31.76859677,999.9,0,0,10002.7629,0,31.37022581,-6.449958387,375.5435806,381.310129,1.979813871,377.336,10.42196774,1.247554194,1.048395161,10.18106129,7.606060323,1500.010968,0.691996484,0.308003581,0,2.650729032,0,15854.55484,13609.66452,44.187,45.81403226,44.937,44.375,43.937,1038.002581,462.0083871,0,1785340912,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-6.443512927,-0.930645993,0.643011298,0,2.634644118,-0.212007627,0.208294725,1,1.99399122,-0.938952753,0.193440838,0,1,3,1/3,2.99425,2.76493,0.099549,0.093632,0.0867825,0.0642991,27853.3,18637.1,31704.4,22396,38996.9,28501.7,45533,32779.1,1.74653,2.67062,0.133291,0,29.6208,999.9,52.6,30.8,23.3215,61.2933,-100,3,0.216547,0,20.3081,5.21714,12.029,4.95965,3.301,7707.5,9999,9999,134.1,4.973,1.87527,1.8815,1.881,1.87878,1.87439,1.87451,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.823,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,71.2,70.7,0.157471,4.99878,2.89795,2.90161,2.99805,2.2998,34.0318,15.7169,2,443.819,1363.6,30.5417,30.2071,30,29.9762,29.8514,-1,40,10,-999.9,400,20,99.6313,86.0933
37,1785341085,4325.5,20260729 11:04:44,11:04:44,15,1785341077,0.001299227,1.299227479,4.336377572,381.1147742,179.0938663,18.03407991,38.37682683,0.037451669,2.940305355,0.037188659,0.023266388,266.1437551,33.18766451,31.98147742,4.770079369,28.52193988,1.359209939,4.765489111,3.41086943,-57.29593183,-2.695824314,-0.207871249,205.9441277,4.655490333,1.147454702,4.336377572,391.3056745,386.1664424,-0.186819213,66.79845567,1.299227479,11.72475129,13.56253212,0.001398522,78.43,0,0,1,0,52335.60001,1499.967742,1273.832439,0.849239889,0.177432986,6,0.5,0: Broadleaf,2,TRUE,1785341077,381.1147742,388.4592258,13.49811935,11.86568387,422.1456452,17.32114194,416.0530323,100.5962581,0.099987345,31.96447097,31.98147742,999.9,0,0,10001.80452,0,33.76154194,-7.344429032,386.3294839,393.124,1.632431613,388.4592258,11.86568387,1.357860645,1.193644194,11.45487742,9.522107097,1499.967742,0.692003194,0.307996806,0,2.52906129,0,15834.53548,13609.29355,44.312,45.99593548,45.062,44.506,44.032,1037.983226,461.9845161,0,1785341032,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-8.6142095,25.91901163,2.54333875,0,2.526655882,-0.053281901,0.244696796,1,1.52561825,2.012198612,0.196336407,0,1,3,1/3,2.99474,2.76499,0.101583,0.0951927,0.0916478,0.0687953,27790.5,18594.4,31704.5,22383.2,38787.9,28343.3,45533.2,32754.4,1.74665,2.66978,0.130236,0,29.9027,999.9,55.5,30.9,24.7463,61.6234,-100,3,0.217485,0,20.3081,5.21714,12.029,4.9598,3.301,7707.5,9999,9999,134.2,4.973,1.87528,1.88149,1.88098,1.87874,1.87439,1.87453,1.8768,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.823,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,73.2,72.7,0.157471,4.99878,2.89795,2.90283,2.99805,2.28638,34.1678,15.6906,2,444.026,1362.85,30.6683,30.215,30.0002,29.9969,29.8746,-1,40,10,-999.9,400,20,99.6317,86.0347
38,1785341205,4445.5,20260729 11:06:44,11:06:44,15,1785341197,0.00123391,1.23391022,4.872196796,384.2105484,148.7585624,14.97914781,38.68783417,0.035546418,2.939281928,0.035309314,0.022089492,266.1518665,33.43153368,32.25987419,4.845771367,29.76388148,1.436705139,4.827008666,3.409066229,-54.41544072,-10.879222,-0.841260406,200.0159434,4.200940852,1.621964106,4.872196796,398.0445065,389.7113212,0.19156888,66.79845567,1.23391022,12.06629336,14.01412121,-0.025783974,78.43,0,0,1,0,52267.47389,1500.007097,1273.866445,0.849240279,0.177433738,6,0.5,0: Broadleaf,2,TRUE,1785341197,384.2105484,391.1700645,14.26798065,11.96143871,425.2414839,18.09099032,415.9010323,100.5943548,0.100002297,32.19121935,32.25987419,999.9,0,0,9996.170968,0,30.19854516,-6.959542903,389.772,395.9060645,2.306538065,391.1700645,11.96143871,1.435276129,1.203252581,12.29444839,9.640722903,1500.007097,0.691990065,0.308009935,0,2.494112903,0,15211.11935,13609.59677,44.5,46.187,45.34248387,44.687,44.25,1037.990968,462.016129,0,1785341152,0,1785336720,09:52:00,1785336696,1785336720,1,4.345,0.699,-41.031,-3.823,388,11,0.34,0.54,-7.102505366,-11.04024355,3.056243798,0,2.525744118,-0.306495036,0.207512357,1,2.216860976,0.478511916,0.276103577,0,1,3,1/3,2.99392,2.76483,0.102249,0.0972603,0.0933564,0.0712887,27768.6,18544.5,31703.2,22374.4,38712.5,28254.3,45530.7,32739.2,1.7449,2.66613,0.12137,0,30.2836,999.9,56.8,31.1,25.6201,61.4734,-100,3,0.221435,0,20.3079,5.21744,12.0297,4.9597,3.301,7707.5,9999,9999,134.2,4.97294,1.8753,1.88153,1.88106,1.87876,1.8744,1.87454,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.031,-3.823,-41.0309,0,0,0,-3.823019048,0,0,0,-1,-1,-1,-1,75.2,74.7,0.157471,4.99878,2.89795,2.90405,2.99805,2.323,34.3042,15.6818,2,443.234,1358.24,30.8523,30.2667,30,30.0319,29.9061,-1,40,10,-999.9,400,20,99.6268,85.9972
39,1785341633,4874.1,20260729 11:13:53,11:13:53,15,1785341625,0.002298956,2.29895593,5.103743352,370.5257097,233.8610536,23.54724822,37.30788315,0.068639164,2.938659298,0.067760784,0.042428473,266.1493971,32.80051503,31.87583226,4.741626594,30.23250879,1.430193168,4.730646661,3.311433427,-101.3839565,-6.482301409,-0.499542864,157.7835963,7.874338485,2.067972215,5.103743352,387.6062882,378.5938606,0.236194195,66.79400562,2.29895593,11.15641009,14.34058364,0.014223126,78.43,0,0,1,0,52310.66967,1499.993226,1273.854661,0.849240276,0.177433733,6,0.5,0: Broadleaf,2,TRUE,1785341625,370.5257097,383.0759677,14.20405806,11.24303548,409.969,17.94047742,413.0867419,100.589,0.100053881,31.83491613,31.87583226,999.9,0,0,9993.161613,0,52.12671935,-12.55028903,375.8646129,387.4320645,2.961019677,383.0759677,11.24303548,1.428772581,1.130925806,12.22616129,8.721264516,1499.993226,0.69199,0.30801,0,2.53433871,0,16917.32903,13609.47097,44.48780645,45.99593548,45.312,44.562,44.19309677,1037.978387,462.0103226,0,1785341580,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-12.06546098,0.507600209,1.898556959,0,2.498285294,0.313715812,0.226643253,1,3.065172439,-0.971489059,0.241928765,0,1,3,1/3,2.99158,2.76489,0.0998951,0.0944025,0.0942802,0.066005,27854.4,18621.5,31717.5,22396.1,38696.4,28445.7,45558.8,32774.3,1.74125,2.6718,0.150315,0,29.4265,999.9,52.9,31.3,24.1336,61.8443,-100,3,0.211585,0,20.3083,5.21714,12.0287,4.9597,3.301,7707.5,9999,9999,134.3,4.97293,1.87529,1.8815,1.88099,1.87875,1.87441,1.87449,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7364,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,0.6,0.8,0.157471,4.99878,2.89795,2.90283,2.99805,2.27295,34.5321,15.5943,2,440.589,1364.93,30.6914,30.1549,30.0004,29.9503,29.8334,-1,40,10,-999.9,400,20,99.6815,86.086
40,1785341756,4997.1,20260729 11:15:56,11:15:56,15,1785341748,0.002155654,2.155653771,4.681877927,389.5743226,252.343831,25.40791112,39.22532889,0.063294826,2.940305869,0.062547515,0.039158605,266.1491803,32.99953288,32.11904516,4.807352374,30.26479102,1.444967381,4.774417178,3.362384993,-95.06433131,-19.2614431,-1.486469601,150.3369363,10.37570695,2.081364458,4.681877927,404.5786119,399.3848061,-0.269761809,66.79400562,2.155653771,11.54231445,14.47250545,0.024024069,78.43,0,0,1,0,52329.75834,1499.990968,1273.852839,0.84924034,0.177433855,6,0.5,0: Broadleaf,2,TRUE,1785341748,389.5743226,405.964129,14.3509871,11.34527097,429.0176129,18.08741935,409.5186774,100.5876774,0.099987584,31.99753548,32.11904516,999.9,0,0,10002.66065,0,43.83419677,-16.38978065,395.2466774,410.622,3.005720645,405.964129,11.34527097,1.443531613,1.141192903,12.38273548,8.85473871,1499.990968,0.691989,0.308011,0,2.617477419,0,15461.74516,13609.42581,44.58232258,46.062,45.375,44.687,44.312,1037.976774,462.0141935,0,1785341703,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-16.70344146,56.79597345,9.14575081,0,2.577644118,0.087148971,0.227092198,1,3.021046341,-0.671184878,0.097564335,0,1,3,1/3,2.98797,2.76497,0.103584,0.0970705,0.0948083,0.0672137,27735.1,18563.6,31711.8,22392.7,38662.8,28405.1,45545.8,32770,1.7339,2.67213,0.147127,0,29.7094,999.9,53.1,31.4,24.3643,61.4243,-100,3,0.217693,0,20.3084,5.21774,12.0305,4.95975,3.301,7707.5,9999,9999,134.3,4.97295,1.87529,1.88151,1.88098,1.87871,1.87439,1.87449,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,2.7,2.9,0.157471,4.99878,2.89795,2.90283,2.99805,2.24976,34.6463,15.568,2,436.662,1366.51,30.7849,30.2173,30.0004,29.9992,29.882,-1,40,10,-999.9,400,20,99.6574,86.0739
41,1785341876,5117.1,20260729 11:17:56,11:17:56,15,1785341868,0.002246921,2.246920642,5.598743221,367.7094839,215.9944549,21.74677547,37.02176331,0.06667152,2.940198374,0.065842879,0.041225391,266.1513026,32.76697907,31.80046774,4.721419531,29.4577201,1.389868658,4.718181359,3.331550873,-99.08920032,-1.918506223,-0.147679022,164.995917,5.356604112,2.270003981,5.598743221,380.4158168,372.5321576,-0.061913232,66.79400562,2.246920642,10.42601478,13.75432606,-0.011060251,78.43,0,0,1,0,52362.48163,1500.01,1273.868352,0.849239906,0.177433019,6,0.5,0: Broadleaf,2,TRUE,1785341868,367.7094839,376.7738065,13.80452581,10.52702581,407.1527097,17.54096129,409.8247419,100.582129,0.099971735,31.78836452,31.80046774,999.9,0,0,10002.60065,0,75.42742581,-9.064418387,372.8565161,380.7823548,3.277489032,376.7738065,10.52702581,1.38848871,1.058832581,11.79248065,7.751339677,1500.01,0.692003194,0.307996806,0,2.541593548,0,15910.01935,13609.68387,44.46341935,45.937,45.25,44.651,44.25,1038.011613,461.9983871,0,1785341823,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-9.584943171,8.112204669,0.975995813,0,2.580491176,-0.248789914,0.246825619,1,3.240703415,0.954657073,0.127351234,0,1,3,1/3,2.98818,2.76477,0.0987914,0.0933954,0.0920205,0.0632057,27881.7,18648.9,31710.1,22404.5,38780.8,28546.4,45543.6,32792.2,1.7349,2.672,0.149585,0,29.3635,999.9,50.5,31.5,23.3039,61.2743,-100,3,0.153755,0.0697168,20.3085,5.21744,12.029,4.95975,3.301,7707.5,9999,9999,134.4,4.97296,1.8753,1.88154,1.88097,1.87873,1.87441,1.87453,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.443,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,4.7,4.9,0.157471,4.99878,2.89795,2.90283,2.99805,2.29126,34.6692,15.568,2,437.371,1366.59,30.7094,30.2516,30,30.0203,29.8927,-1,40,10,-999.9,400,20,99.6524,86.127
