obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
27,1784648157,3126,20260721 10:35:56,10:35:56,15,1784648149,0.000948086,0.948086018,4.202820347,429.2494,161.3071454,16.31616162,43.41842743,0.026884667,2.947745778,0.026749186,0.016730357,266.1487919,34.6371626,33.49442,5.194164981,33.6543931,1.731803085,5.145845535,3.462361896,-41.81059338,-26.51349461,-2.068241515,195.7564624,4.374356706,0.912891202,4.202820347,441.9851339,436.5064364,-0.142746057,66.77591753,0.948086018,15.74549925,17.14332303,0.000597104,78.43,0,0,1,0,52324.16879,1499.988,1273.85039,0.849240387,0.177433947,6,0.5,0: Broadleaf,2,TRUE,1784648149,429.2494,436.4229333,17.12119667,15.77074667,472.9740333,21.78047667,398.6499667,101.0496333,0.100018673,33.32758333,33.49442,999.9,0,0,9999.141333,0,110.7452333,-7.173537333,436.7268,443.4159667,1.350461667,436.4229333,15.77074667,1.730091667,1.593628667,15.16907667,13.89731333,1499.988,0.691988,0.308012,0,2.697413333,0,14107.87667,13609.41333,45.5,47.1954,46.375,45.80786667,45.312,1037.972333,462.0156667,0,1784648111,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-8.006173415,20.63247512,2.512705429,0,2.662588235,0.259688304,0.217553911,1,1.353750732,0.064319582,0.028778833,1,2,3,2/3,2.97795,2.76473,0.110944,0.10426,0.108078,0.0857469,27463.7,18332.8,31665.1,22294.3,38036.3,27691,45477.8,32595.2,1.7063,2.66287,0.162795,0,30.8712,999.9,66.4,32.1,31.5551,61.707,-100,3,0.279527,0,20.3075,5.21744,12.0318,4.95965,3.301,7700.8,9999,9999,119.6,4.97297,1.87531,1.88155,1.88107,1.87879,1.87446,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.714,-4.6637,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,53.2,53.2,0.157471,4.99878,2.89795,2.90405,2.99805,2.24854,35.3133,15.4192,2,425.901,1370.62,32.1502,31.0616,30.0001,30.8042,30.6715,-1,40,10,-999.9,400,20,99.5093,85.6476
28,1784648277,3246,20260721 10:37:56,10:37:56,15,1784648269,0.001037566,1.037565871,4.570179615,408.2003226,139.8076283,14.14160617,41.28965116,0.029075259,2.94823428,0.028916897,0.018087217,266.14922,34.76060857,33.66366774,5.243585509,33.52688249,1.739490039,5.18834413,3.50409547,-45.7566549,-30.08422578,-2.350027471,187.9583119,8.193909864,0.986544786,4.570179615,430.6414386,419.5389212,0.616122277,66.77591753,1.037565871,15.77491499,17.25138606,0.007859463,78.43,0,0,1,0,52313.04705,1499.997419,1273.857745,0.849239958,0.177433119,6,0.5,0: Broadleaf,2,TRUE,1784648269,408.2003226,421.166,17.19705484,15.73470645,451.2697742,21.87188065,397.8172903,101.0505161,0.099945726,33.47439355,33.66366774,999.9,0,0,10001.82968,0,112.6575806,-12.96568258,415.3429677,427.8989355,1.462340645,421.166,15.73470645,1.73777,1.589999677,15.23797419,13.86219355,1499.997419,0.692000742,0.307999258,0,2.692196774,0,13936.07742,13609.55806,45.57825806,47.312,46.437,45.927,45.403,1038.000323,461.9970968,0,1784648231,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-11.61514425,-23.9632558,2.434044013,0,2.674097059,0.258409472,0.167450085,1,1.4815355,-0.312958649,0.037642902,0,1,3,1/3,2.97607,2.76478,0.107994,0.103181,0.108548,0.0859966,27553.9,18353.6,31664,22292.8,38015,27681.6,45476.5,32593.2,1.7026,2.661,0.158735,0,31.1125,999.9,66,32.2,31.5436,61.587,-100,3,0.282241,0,20.3076,5.21714,12.0324,4.9597,3.301,7700.8,9999,9999,119.6,4.97301,1.87531,1.88156,1.88109,1.8788,1.87448,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.208,-4.6867,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,55.2,55.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.26685,35.4059,15.4016,2,423.917,1368.24,32.2437,31.0799,30.0003,30.823,30.6907,-1,40,10,-999.9,400,20,99.5064,85.6421
29,1784648397,3366,20260721 10:39:56,10:39:56,15,1784648389,0.001021355,1.021354511,4.147740952,419.6889355,168.9757322,17.09154962,42.45067723,0.028519099,2.948040656,0.02836671,0.017742817,266.1510402,34.86486886,33.77911935,5.277531691,33.77863116,1.762397712,5.217492988,3.515133978,-45.04173395,-32.52369313,-2.543433681,186.0421794,3.994089647,1.048024372,4.147740952,434.4769485,427.2232848,0.133434518,66.77591753,1.021354511,15.92304724,17.43721758,0.000178755,78.43,0,0,1,0,52290.39581,1500.007419,1273.866261,0.849239974,0.177433149,6,0.5,0: Broadleaf,2,TRUE,1784648389,419.6889355,426.385129,17.42395806,15.86879355,463.1170968,22.1459871,397.2944194,101.0479355,0.100018726,33.57448387,33.77911935,999.9,0,0,10000.98484,0,109.1765484,-6.696066452,427.1314194,433.2605484,1.555167742,426.385129,15.86879355,1.760655806,1.603509355,15.4418,13.99251935,1500.007419,0.692001387,0.307998613,0,2.657854839,0,13801.72581,13609.64194,45.687,47.437,46.536,46.03,45.5,1038.006452,462.0009677,0,1784648351,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-6.777619024,-9.306181672,1.92154652,0,2.679447059,0.137705121,0.215907772,1,1.565169756,-0.268578397,0.033149262,0,1,3,1/3,2.97598,2.76454,0.109296,0.10295,0.10931,0.0866937,27511.8,18355.7,31662.2,22289.8,37980,27656.3,45473.6,32588.3,1.70208,2.6613,0.153072,0,31.3151,999.9,66.1,32.3,31.7697,61.587,-100,3,0.287711,0,20.3074,5.21714,12.033,4.95975,3.301,7700.8,9999,9999,119.6,4.97301,1.87531,1.88156,1.88107,1.87878,1.87444,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.433,-4.7252,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,57.2,57.2,0.157471,4.99878,2.89795,2.89551,2.99805,2.24487,35.5218,15.3666,2,423.933,1369.87,32.3442,31.1465,30.0003,30.8747,30.7388,-1,40,10,-999.9,400,20,99.5003,85.6298
30,1784648517,3486,20260721 10:41:56,10:41:56,15,1784648509,0.000907027,0.907027358,4.262660285,427.7823226,139.7821211,14.13831245,43.26819546,0.025213544,2.948202564,0.025094361,0.015694637,266.1517645,34.98972094,33.86957742,5.304262417,33.86471279,1.776360427,5.245461367,3.52790199,-39.99990649,-31.71127846,-2.482021757,191.9585578,4.299342953,0.944580864,4.262660285,440.8461014,435.2344061,-0.141208502,66.77591753,0.907027358,16.22144627,17.56822364,0.000130416,78.43,0,0,1,0,52278.65591,1500.009032,1273.867858,0.849240125,0.177433441,6,0.5,0: Broadleaf,2,TRUE,1784648509,427.7823226,434.8963548,17.56245161,16.15884194,471.4615806,22.31382903,396.6879355,101.0453548,0.100001506,33.67006452,33.86957742,999.9,0,0,10002.16032,0,141.5767097,-7.114019355,435.4295484,442.0391613,1.403604839,434.8963548,16.15884194,1.774603548,1.632775484,15.56487419,14.27161935,1500.009032,0.691995871,0.308004129,0,2.734564516,0,14105.87419,13609.64839,45.812,47.562,46.625,46.129,45.625,1038,462.0090323,0,1784648471,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-8.135655122,25.1551407,2.723560596,0,2.742488235,-0.275541633,0.145108332,1,1.402388537,-0.099675679,0.035811709,1,2,3,2/3,2.9755,2.76459,0.11065,0.103557,0.109845,0.0877105,27467.2,18339.6,31659.4,22285.6,37953.8,27620.2,45469.5,32582.2,1.7002,2.65933,0.14998,0,31.4268,999.9,66.4,32.4,32.0979,61.6171,-100,3,0.294172,0,20.3075,5.21684,12.033,4.95975,3.301,7700.8,9999,9999,119.7,4.97303,1.87531,1.88154,1.88109,1.87878,1.87446,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.67,-4.7531,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,59.2,59.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.25952,35.638,15.3579,2,423.265,1368.28,32.4431,31.2242,30.0002,30.9401,30.8003,-1,40,10,-999.9,400,20,99.4913,85.6137
31,1784648637,3606,20260721 10:43:56,10:43:56,15,1784648629,0.000943243,0.943243219,4.186267132,425.5978387,151.1629955,15.28789624,43.04291257,0.026101958,2.947550638,0.025974222,0.016245313,266.147899,35.0191053,33.89775484,5.312612974,33.64246891,1.768504507,5.256761955,3.544108467,-41.59702597,-30.06494722,-2.354452266,192.1314735,0.945368118,0.961116607,4.186267132,432.9511509,429.5522545,-0.456212021,66.77591753,0.943243219,16.06175981,17.46676424,-0.000147217,78.43,0,0,1,0,52253.31295,1499.998387,1273.857794,0.849239442,0.177432123,6,0.5,0: Broadleaf,2,TRUE,1784648629,425.5978387,427.6494839,17.48654194,16.05611935,469.2094516,22.22177742,396.0969355,101.0352258,0.099950784,33.70855806,33.89775484,999.9,0,0,9999.458387,0,121.9855161,-2.051579374,433.1724839,434.627871,1.430426452,427.6494839,16.05611935,1.766756129,1.622232258,15.49572581,14.17160323,1499.998387,0.692018871,0.307981129,0,2.782287097,0,13753.78065,13609.63226,45.887,47.625,46.75,46.22154839,45.69919355,1038.026774,461.9716129,0,1784648591,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-4.11649034,37.57103533,4.266413859,0,2.729747059,0.440614196,0.250606614,1,1.42121525,0.171940976,0.029540227,0,1,3,1/3,2.97439,2.76474,0.109581,0.102517,0.109372,0.0870566,27498.1,18361.6,31657.3,22286.7,37971.9,27641.8,45466.7,32584.4,1.69735,2.65982,0.1508,0,31.4436,999.9,65.9,32.5,32.0383,61.7071,-100,3,0.30091,0,20.3071,5.21699,12.0326,4.9598,3.301,7700.8,9999,9999,119.7,4.97306,1.87532,1.88156,1.88109,1.87881,1.87453,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.492,-4.7308,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,61.2,61.2,0.157471,4.99878,2.89795,2.89673,2.99805,2.31201,35.7311,15.3404,2,422.098,1370.54,32.5177,31.3095,30.0003,31.0138,30.8695,-1,40,10,-999.9,400,20,99.4849,85.619
32,1784648757,3726,20260721 10:45:56,10:45:56,15,1784648749,0.001054519,1.054519358,3.289814349,432.8748387,231.4259425,23.40523117,43.77873784,0.029046634,2.947187956,0.028888527,0.018069463,266.1473832,35.09448455,34.01011935,5.346026716,33.74892575,1.784437565,5.28739071,3.561589151,-46.50430368,-31.39488866,-2.461507172,185.7866836,-0.775944538,1.051397185,3.289814349,432.1518466,434.6623394,-1.134860629,66.77097367,1.054519358,15.92275376,17.57992242,-0.011073662,78.43,0,0,1,0,52225.27343,1499.992581,1273.853129,0.84923962,0.177432466,6,0.5,0: Broadleaf,2,TRUE,1784648749,432.8748387,432.3885484,17.64413871,16.07858387,476.7114516,22.41305484,395.8390323,101.034871,0.099992803,33.81252903,34.01011935,999.9,0,0,9997.432903,0,126.1633871,0.48643829,440.6499355,439.4549355,1.565562258,432.3885484,16.07858387,1.782671935,1.624495806,15.63565161,14.19276452,1499.992581,0.692012194,0.307987806,0,2.754925806,0,13747.86452,13609.54839,46,47.7113871,46.83232258,46.312,45.812,1038.013871,461.9787097,0,1784648711,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-3.385201756,68.79617941,7.354798295,0,2.745823529,-0.295740255,0.260616801,1,1.494604146,1.402648223,0.141330238,0,1,3,1/3,2.97435,2.7647,0.110447,0.103192,0.10981,0.086642,27468.5,18346.9,31654.3,22286,37949.1,27653.6,45461.7,32583.7,1.69683,2.65672,0.155441,0,31.5083,999.9,65.5,32.7,32.2015,61.4671,-100,3,0.308257,0,20.3071,5.21699,12.0309,4.9597,3.301,7700.8,9999,9999,119.7,4.97301,1.87532,1.88155,1.8811,1.8788,1.87443,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.643,-4.7538,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,63.2,63.2,0.157471,4.99878,2.89795,2.90649,2.99805,2.29004,35.8477,15.3141,2,422.263,1367.55,32.6055,31.3932,30.0003,31.0909,30.9434,-1,40,10,-999.9,400,20,99.4747,85.6167
33,1784648877,3846,20260721 10:47:56,10:47:56,15,1784648869,0.001131961,1.131960557,3.433255006,418.7027742,223.2756991,22.57955632,42.34282059,0.031240118,2.948756987,0.031057408,0.019427207,266.1482751,35.13974626,34.06335484,5.361921006,34.04431108,1.806689311,5.306875816,3.555231694,-49.91946058,-29.40289709,-2.305440482,184.520477,-5.956118225,1.241187023,3.433255006,411.9180492,415.6792727,-1.354829565,66.77097367,1.131960557,15.81764913,17.70105697,-0.024933541,78.43,0,0,1,0,52258.59293,1499.992903,1273.853835,0.849239908,0.177433023,6,0.5,0: Broadleaf,2,TRUE,1784648869,418.7027742,410.4516129,17.86526774,16.01510645,462.1000323,22.68245484,395.3210645,101.0285806,0.100007942,33.8784,34.06335484,999.9,0,0,10006.97258,0,138.3542258,8.251156774,426.3196452,417.133129,1.850157097,410.4516129,16.01510645,1.804902903,1.617984839,15.82915484,14.13034194,1499.992903,0.692003323,0.307996677,0,2.575212903,0,13718.50323,13609.52581,46.062,47.812,46.937,46.429,45.875,1037.999677,461.9932258,0,1784648831,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,7.21118375,9.908243865,2.849463645,0,2.579738235,0.378601993,0.251182034,1,1.80549225,1.154915685,0.120237581,0,1,3,1/3,2.97433,2.76468,0.106996,0.0990318,0.110271,0.0862103,27573.1,18432.4,31652.5,22286.7,37927.5,27667.8,45459.3,32585.3,1.69638,2.65263,0.151623,0,31.6121,999.9,65.2,32.8,32.2396,61.6171,-100,3,0.315008,0,20.3071,5.21684,12.0336,4.9598,3.301,7700.8,9999,9999,119.8,4.97299,1.87531,1.88156,1.8811,1.87881,1.87449,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.056,-4.7787,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,65.2,65.2,0.157471,4.99878,2.89795,2.90771,2.99805,2.28882,35.9879,15.3053,2,422.497,1363.32,32.6755,31.4813,30.0004,31.1726,31.0245,-1,40,10,-999.9,400,20,99.4693,85.6203
34,1784648997,3966,20260721 10:49:56,10:49:56,15,1784648989,0.001147829,1.147828586,3.979784095,394.4376774,172.186209,17.41264294,39.88822613,0.031147564,2.946087053,0.030965768,0.01936985,266.1513412,35.31275197,34.27780323,5.426364858,33.81012842,1.81198473,5.359295616,3.614380129,-50.61924066,-35.4558557,-2.787878747,177.2883661,4.383736578,1.058708127,3.979784095,409.2186289,402.1466667,0.138037539,66.77097367,1.147828586,16.37460106,18.00362,0.010682476,78.43,0,0,1,0,52152.6264,1500.010323,1273.868616,0.8492399,0.177433006,6,0.5,0: Broadleaf,2,TRUE,1784648989,394.4376774,401.7342903,17.91794516,16.33784839,437.0737742,22.74672258,394.813129,101.0268065,0.10000879,34.05457097,34.27780323,999.9,0,0,9991.977419,0,137.2371613,-7.296563871,401.6342258,408.4067742,1.58010871,401.7342903,16.33784839,1.810192903,1.650559355,15.87502258,14.43906452,1500.010323,0.692003677,0.307996194,0,2.738770968,0,13306.5129,13609.68387,46.262,47.937,47.062,46.562,46.062,1038.011935,461.9980645,0,1784648951,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-7.00113225,-11.47934713,1.46172097,0,2.721947059,-0.331599704,0.195644791,1,1.593938,-0.119551069,0.033846154,0,1,3,1/3,2.97364,2.76459,0.104594,0.0987433,0.111579,0.0883241,27642.3,18430.9,31647.3,22278.1,37865,27591.8,45451.4,32571.3,1.69393,2.65122,0.148993,0,31.8832,999.9,65.1,33,32.5553,61.9471,-100,3,0.326415,0,20.3072,5.21639,12.0323,4.9598,3.301,7700.8,9999,9999,119.8,4.97303,1.87532,1.88156,1.88109,1.87879,1.87449,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.652,-4.849,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,67.2,67.2,0.157471,4.99878,2.89795,2.90771,2.99805,2.24854,36.1285,15.2791,2,421.833,1363.89,32.7947,31.6057,30.0006,31.2935,31.1436,-1,40,10,-999.9,400,20,99.4524,85.5851
35,1784649117,4086,20260721 10:51:56,10:51:56,15,1784649109,0.00129693,1.29693006,3.633156185,409.8363871,225.533483,22.80851517,41.44732449,0.035317589,2.94864263,0.035084255,0.021948495,266.1482655,35.25760911,34.22593548,5.410716667,33.72173635,1.805658602,5.354583711,3.605058065,-57.19461564,-29.7489207,-2.336345564,176.8683836,4.819848424,1.230893428,3.633156185,420.8574887,417.6884545,-0.366550974,66.77097367,1.29693006,15.91320831,17.85527455,-1.09707E-05,78.43,0,0,1,0,52228.0986,1499.992258,1273.853342,0.849239944,0.177433093,6,0.5,0: Broadleaf,2,TRUE,1784649109,409.8363871,417.9537742,17.85458065,16.01148065,452.9570323,22.6693,393.5488065,101.0313871,0.100005316,34.03879677,34.22593548,999.9,0,0,10006.04452,0,73.08841935,-8.117297,417.2870645,424.7550323,1.84309871,417.9537742,16.01148065,1.803871935,1.617660645,15.82038065,14.12787097,1499.992258,0.692002065,0.307997839,0,2.690780645,0,12856.29032,13609.49032,46.375,48.02,47.20325806,46.671,46.187,1037.997419,461.9948387,0,1784649071,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-8.194258425,27.34910338,5.087247433,0,2.677467647,0.181563029,0.218298658,1,1.84559075,0.255112233,0.081202278,0,1,3,1/3,2.97283,2.76471,0.10733,0.0997351,0.110885,0.085798,27553.2,18414.1,31642.6,22282.8,37888.9,27675.6,45443.9,32580.1,1.69185,2.65027,0.150427,0,31.7941,999.9,63.9,33.1,32.1341,61.8572,-100,3,0.337414,0,20.3072,5.21624,12.033,4.9597,3.301,7700.8,9999,9999,119.8,4.97301,1.87531,1.88156,1.88109,1.87877,1.87444,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.123,-4.8137,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,69.2,69.2,0.157471,4.99878,2.89795,2.90649,2.99805,2.26807,36.2694,15.2615,2,421.398,1365.02,32.8876,31.7448,30.0004,31.4178,31.2569,-1,40,10,-999.9,400,20,99.4367,85.6061
36,1784649237,4206,20260721 10:53:56,10:53:56,15,1784649229,0.001218382,1.218381941,3.750920357,407.6840323,206.4561486,20.87932463,41.22990434,0.032973497,2.94743687,0.032769929,0.020499391,266.1485285,35.33220912,34.26167419,5.421494614,33.43283583,1.795584101,5.370720301,3.625910513,-53.7306436,-26.83960955,-2.109647734,183.4686276,-3.381990816,1.298590352,3.750920357,406.588903,407.2423879,-0.963377415,66.77097367,1.218381941,15.79609232,17.68256788,-0.008130926,78.43,0,0,1,0,52184.63528,1499.996129,1273.85641,0.849239798,0.17743281,6,0.5,0: Broadleaf,2,TRUE,1784649229,407.6840323,403.3403226,17.75485484,15.81255806,450.7371613,22.54777097,394.0285806,101.0320645,0.099942329,34.09276774,34.26167419,999.9,0,0,9999.124839,0,52.97347097,4.34380671,415.0535161,409.8205806,1.942300645,403.3403226,15.81255806,1.79381129,1.597576129,15.73291935,13.93544194,1499.996129,0.692006677,0.30799329,0,2.684158065,0,12649.74516,13609.55806,46.391,48.05,47.25,46.625,46.187,1038.007419,461.9887097,0,1784649191,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,4.288236537,-7.713741345,2.024277407,0,2.670520588,-0.233006877,0.177807511,1,1.954557561,-0.315199861,0.039206083,0,1,3,1/3,2.97226,2.76458,0.105428,0.0982163,0.110147,0.0859249,27608.5,18445.7,31639,22283.7,37916.7,27672,45439.2,32580.6,1.6901,2.64885,0.15736,0,31.7155,999.9,63.2,33.2,31.962,62.1572,-100,3,0.341621,0,20.3073,5.21639,12.0329,4.9597,3.301,7700.8,9999,9999,119.9,4.97303,1.87533,1.88156,1.88109,1.87881,1.87449,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.802,-4.7764,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,71.2,71.2,0.157471,4.99878,2.89795,2.90649,2.99805,2.30835,36.34,15.2353,2,420.825,1364.45,32.9165,31.8111,30.0001,31.4881,31.3274,-1,40,10,-999.9,400,20,99.426,85.6083
37,1784649357,4326,20260721 10:55:56,10:55:56,15,1784649349,0.000983255,0.983254773,3.453876728,423.8752258,194.900404,19.71069944,42.86741846,0.026371967,2.947610001,0.026241584,0.016412651,266.1482876,35.46427676,34.32543871,5.440770852,33.13701929,1.786822305,5.392223994,3.653948547,-43.36153547,-25.57963343,-2.011823206,195.1952955,2.910927664,1.010899327,3.453876728,432.5744135,429.8430909,-0.391672305,66.77097367,0.983254773,16.16461515,17.64711212,-0.000782802,78.43,0,0,1,0,52177.37933,1500.00129,1273.860194,0.849239399,0.177432039,6,0.5,0: Broadleaf,2,TRUE,1784649349,423.8752258,428.9792903,17.66819032,16.15040323,467.4335161,22.44226774,392.5604194,101.0321935,0.099969526,34.16447097,34.32543871,999.9,0,0,10000.09581,0,66.85162258,-5.103939677,431.4990968,436.021129,1.517769355,428.9792903,16.15040323,1.785055161,1.631710645,15.65653226,14.26157742,1500.00129,0.692020935,0.307979065,0,2.715309677,0,12598.42581,13609.66452,46.437,48.062,47.312,46.651,46.23780645,1038.030968,461.9703226,0,1784649311,0,1784644962,09:42:41,1784644962,1784644962,1,-0.033,0.332,-43.902,-4.236,435,15,0.11,0.04,-7.64481725,45.73308597,4.666102619,0,2.740261765,-0.171020629,0.201106167,1,1.5060735,0.162415385,0.03530612,0,1,3,1/3,2.97063,2.76474,0.109507,0.10299,0.110002,0.0874627,27483.5,18345.1,31640.2,22280.2,37924.5,27620.6,45441,32574.8,1.68662,2.65118,0.156328,0,31.777,999.9,63.5,33.3,32.296,61.9772,-100,3,0.34298,0,20.3069,5.21534,12.0324,4.9598,3.301,7700.8,9999,9999,119.9,4.973,1.87531,1.88156,1.88108,1.87877,1.87448,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.502,-4.7694,-27.29005241,-0.03980678,1.13121E-05,-1.30028E-09,-1.464801879,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,73.2,73.2,0.15625,4.99878,2.89795,2.90649,2.99805,2.31689,36.3871,15.2353,2,419.104,1368.86,32.9575,31.8385,30.0001,31.5289,31.3706,-1,40,10,-999.9,400,20,99.4298,85.5938
