obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
29,1786462787,3366.5,20260811 10:39:47,10:39:47,15,1786462779,0.001794935,1.794934957,-0.153240672,470.953129,448.3877114,45.69463043,47.9942439,0.048003729,2.961415594,0.047575598,0.029772896,266.1480347,37.84950067,36.88788065,6.266396633,41.58726467,2.588618634,6.224546514,3.677777999,-79.1566316,-19.57586575,-1.571407562,165.8441298,-14.70000711,1.907327274,-0.153240672,453.287399,466.8606727,-1.912363538,66.75194778,1.794934957,22.42595177,25.30586909,-0.013050043,78.43,0,0,1,0,52145.8992,1499.999355,1273.858597,0.84923943,0.177432099,6,0.5,0: Broadleaf,2,TRUE,1786462779,470.953129,449.0765484,25.40133871,22.45490645,512.182129,29.85185484,378.5348065,101.8087419,0.100006387,36.76526774,36.88788065,999.9,0,0,10001.88097,0,34.06641935,21.87663839,483.2284839,459.3925806,2.946435484,449.0765484,22.45490645,2.586076774,2.286103548,21.57857097,19.57878065,1499.999355,0.692017871,0.307982129,0,2.494664516,0,17081.10645,13609.64194,48.683,50.375,49.5,48.915,48.5,1038.028065,461.9712903,0,1786462725,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,18.33387171,39.16723902,8.926804314,0,2.474291176,0.218546983,0.198371355,1,2.917008049,0.393166829,0.082827183,0,1,3,1/3,2.95733,2.76448,0.115249,0.10699,0.134478,0.111022,27391.8,18312.8,31745.5,22345.1,37089.8,26978.2,45696.6,32662.8,1.6396,2.61205,0.131447,0,34.7793,999.9,60.1,34.5,32.4301,61.9911,-100,3,0.453422,0,20.308,5.21534,12.033,4.95965,3.301,7716.9,9999,9999,150.4,4.97296,1.8754,1.88156,1.88109,1.87873,1.87446,1.87453,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4239.8,56.9,0.15625,4.99878,2.89795,2.89795,2.99805,2.30347,37.7228,15.4454,2,400.969,1342.19,35.3459,33.2787,29.9999,32.96,32.8028,-1,40,10,-999.9,400,20,99.8953,85.8323
30,1786462907,3486.5,20260811 10:41:47,10:41:47,15,1786462899,0.001791876,1.791876315,-0.088227343,448.4153226,424.7717532,43.28769353,45.69716539,0.047327413,2.961215508,0.046911177,0.029356577,266.1490591,37.9082823,36.93635806,6.283010162,40.98582395,2.559278938,6.244302765,3.723731224,-79.02174549,-18.05894511,-1.450485459,167.617883,-9.032101405,1.91768234,-0.088227343,433.3327425,447.8628848,-2.064698163,66.75194778,1.791876315,22.07067151,24.99992545,-0.019460597,78.43,0,0,1,0,52130.45801,1499.991613,1273.853265,0.849240258,0.177433698,6,0.5,0: Broadleaf,2,TRUE,1786462899,448.4153226,435.4586452,25.11359032,22.14953548,489.6443226,29.56410968,378.4388387,101.808129,0.0999974,36.82323871,36.93635806,999.9,0,0,10000.80677,0,33.2081,12.95662939,459.9670323,445.3235806,2.964059677,435.4586452,22.14953548,2.556767419,2.255001613,21.39241613,19.3581871,1499.991613,0.691991806,0.308008194,0,2.561809677,0,16969.9,13609.45806,48.75,50.437,49.562,49,48.56606452,1037.98129,462.0103226,0,1786462845,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,6.462071463,103.9501016,13.14139184,0,2.499844118,0.33984263,0.243392264,1,2.861027317,1.753340697,0.219343353,0,1,3,1/3,2.95728,2.76456,0.112111,0.105233,0.133527,0.110235,27488.1,18352.7,31744.5,22349.8,37130,27007.3,45695.9,32669.1,1.63932,2.61525,0.134941,0,34.7643,999.9,58.9,34.6,31.962,62.0211,-100,3,0.456375,0,20.3078,5.21579,12.033,4.95985,3.301,7716.9,9999,9999,150.5,4.97297,1.87542,1.88156,1.88107,1.87871,1.87451,1.8745,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4506,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4241.8,58.9,0.15625,4.99878,2.89795,2.89795,2.99805,2.30591,37.7953,15.4104,2,400.882,1347.15,35.3883,33.2935,30.0002,32.9717,32.8168,-1,40,10,-999.9,400,20,99.8932,85.8496
31,1786463027,3606.5,20260811 10:43:47,10:43:47,15,1786463019,0.001686684,1.68668449,1.532070667,397.328871,318.57147,32.46387928,40.48961604,0.043694818,2.96054851,0.043339687,0.027118971,266.1516853,37.97433562,36.96926129,6.294308087,39.94384972,2.499527719,6.257603452,3.794780368,-74.38278602,-17.09155934,-1.373572352,173.3037675,5.090862953,1.772583803,1.532070667,424.9053959,412.8002242,1.387130874,66.75187768,1.68668449,22.06394052,24.56056909,0.012603861,78.43,0,0,1,0,52104.93078,1500.009355,1273.868061,0.849240078,0.17743335,6,0.5,0: Broadleaf,2,TRUE,1786463019,397.328871,406.485,24.52812903,21.79620968,438.557871,28.97864516,379.7562258,101.8045484,0.099992145,36.86217742,36.96926129,999.9,0,0,9997.377419,0,25.92802903,-9.156038774,407.3197419,415.5442581,2.731923548,406.485,21.79620968,2.497074839,2.218952258,21.00743548,19.09920968,1500.009355,0.69199729,0.308002742,0,2.479177419,0,16396.01613,13609.64839,48.875,50.502,49.687,49.129,48.687,1038.002581,462.0067742,0,1786462965,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,-4.7586148,-117.6769475,11.62230199,0,2.53185,-0.462953405,0.246037067,1,2.81536625,-2.472017448,0.241582891,0,1,3,1/3,2.9583,2.76437,0.106248,0.102851,0.132184,0.109812,27667.2,18403.5,31741.9,22352.4,37185.3,27022.3,45692.7,32671.8,1.64088,2.60625,0.137035,0,34.7698,999.9,57.7,34.7,31.4866,61.6311,-100,3,0.463115,0,20.3077,5.21504,12.0338,4.9598,3.301,7716.9,9999,9999,150.5,4.97298,1.8754,1.88156,1.88107,1.87879,1.87445,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4243.8,60.9,0.15625,4.99878,2.89795,2.89795,2.99805,2.2998,37.8679,15.4104,2,402.034,1334.99,35.4358,33.3609,30.0004,33.0264,32.8649,-1,40,10,-999.9,400,20,99.8856,85.8578
32,1786463147,3726.5,20260811 10:45:47,10:45:47,15,1786463139,0.001928611,1.928610588,1.751097791,364.4380968,288.4086675,29.38637403,37.13312195,0.050505692,2.960371001,0.050031841,0.031312104,266.147211,37.89570001,36.94289677,6.285253945,40.42687125,2.527431267,6.251859689,3.757822678,-85.05172691,-15.56507203,-1.250709009,164.279703,0.425979068,1.999039097,1.751097791,374.4045879,372.4085576,-0.120908446,66.75187768,1.928610588,21.41543958,24.64146788,-0.029682926,78.43,0,0,1,0,52102.45283,1499.994194,1273.854261,0.849239462,0.177432161,6,0.5,0: Broadleaf,2,TRUE,1786463139,364.4380968,366.2689032,24.80513871,21.71370968,405.6670968,29.25564839,378.3595161,101.7914194,0.100019216,36.84537097,36.94289677,999.9,0,0,9997.660645,0,27.10905806,-1.830779515,373.7080968,374.398871,3.09143129,366.2689032,21.71370968,2.524951613,2.210269355,21.18818387,19.03619677,1499.994194,0.692017419,0.307982581,0,2.5607,0,16357.16774,13609.59677,49.062,50.625,49.86483871,49.25,48.812,1038.022903,461.9712903,0,1786463085,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,-2.288227291,7.604589909,1.837024991,0,2.534302941,0.064701307,0.205205396,1,3.03108122,1.639850383,0.176435892,0,1,3,1/3,2.95701,2.76457,0.0988202,0.0911408,0.132309,0.107647,27890.7,18649.6,31735,22359.7,37172.2,27096.5,45682.7,32682.5,1.63775,2.6073,0.127763,0,34.8722,999.9,56.6,34.8,31.0606,62.2611,-100,3,0.476286,0,20.3079,5.21639,12.0338,4.9598,3.301,7716.9,9999,9999,150.5,4.97295,1.87538,1.88156,1.88109,1.87873,1.87448,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4506,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4245.8,62.9,0.15625,4.99878,2.89795,2.89673,2.99805,2.30103,37.9164,15.3841,2,400.836,1338.44,35.4502,33.4733,30.0008,33.1238,32.9544,-1,40,10,-999.9,400,20,99.8639,85.8859
33,1786463267,3846.5,20260811 10:47:47,10:47:47,15,1786463259,0.00180381,1.803810314,1.606032827,364.9159032,289.4899499,29.49254031,37.17675514,0.046939759,2.960877351,0.046530235,0.029117893,266.1482215,37.87706545,36.87756129,6.26286505,39.82512465,2.482958153,6.234652558,3.779906898,-79.54803484,-13.18826486,-1.058949252,172.3529726,1.431278088,1.697597521,1.606032827,375.9443662,373.8277333,-0.070679555,66.75187768,1.803810314,21.75698595,24.45342121,0.012379931,78.43,0,0,1,0,52124.99559,1499.999355,1273.858694,0.849239494,0.177432224,6,0.5,0: Broadleaf,2,TRUE,1786463259,364.9159032,368.1767742,24.37197419,21.73844516,406.1449032,28.82248387,377.3393871,101.7776129,0.099983587,36.79494194,36.87756129,999.9,0,0,10001.88774,0,33.38594194,-3.260777742,374.0317419,376.3580645,2.633523226,368.1767742,21.73844516,2.480522258,2.21248871,20.89923226,19.05295484,1499.999355,0.692016129,0.307983871,0,2.573429032,0,16553.70323,13609.62581,49.187,50.5863871,50,49.147,48.917,1038.024839,461.9745161,0,1786463205,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,-3.686624878,8.580489408,1.01349409,0,2.546297059,0.128212382,0.196293592,1,2.645343902,-0.218409617,0.057861761,0,1,3,1/3,2.9559,2.76442,0.0990469,0.0918132,0.13172,0.108141,27875.1,18632.5,31725.9,22356.4,37187.6,27076.4,45669.7,32676.6,1.6342,2.60115,0.123821,0,34.8892,999.9,56.2,34.9,31.0167,61.9911,-100,3,0.493209,0,20.3079,5.21684,12.0339,4.9598,3.301,7716.9,9999,9999,150.6,4.97296,1.87543,1.88156,1.8811,1.87875,1.87453,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4506,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4247.8,64.9,0.15625,4.99878,2.89795,2.89673,2.99805,2.34863,37.9164,15.3579,2,399.667,1332.16,35.4032,33.6404,30.0008,33.2702,33.086,-1,40,10,-999.9,400,20,99.8355,85.8716
34,1786463387,3966.5,20260811 10:49:47,10:49:47,15,1786463379,0.001675131,1.675130607,1.659868973,361.1345806,280.1853721,28.54582882,36.7930911,0.043730138,2.959566782,0.043374319,0.027140677,266.1525162,37.93071102,36.90643226,6.272749882,40.17559008,2.507585313,6.241564362,3.765164568,-73.87325975,-14.55461037,-1.169455404,176.5551906,2.726183942,1.713632716,1.659868973,374.3253247,370.3916606,0.175327168,66.75187768,1.675130607,22.13393566,24.65884667,0.009684857,78.43,0,0,1,0,52084.53937,1500.00871,1273.868003,0.849240404,0.177433981,6,0.5,0: Broadleaf,2,TRUE,1786463379,361.1345806,366.4671935,24.61265806,21.94804516,402.3635806,29.06316452,376.3673871,101.7819355,0.100002926,36.8152129,36.90643226,999.9,0,0,9994.033871,0,33.34894839,-5.332543581,370.2473548,374.6918065,2.664600645,366.4671935,21.94804516,2.505122258,2.233913871,21.05980968,19.20732258,1500.00871,0.691986742,0.308013323,0,2.421480645,0,16452.87419,13609.6,49.312,50.61890323,50.10467742,49.187,49.004,1037.985806,462.0229032,0,1786463325,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,-3.907763025,-22.67343306,3.820490365,0,2.428455882,0.402250571,0.221731462,1,2.6414645,0.133196848,0.122445448,0,1,3,1/3,2.95494,2.76445,0.098464,0.0949803,0.132338,0.110249,27884.2,18557.4,31716.7,22344.8,37150.8,26997.2,45656,32658.4,1.63075,2.59827,0.119187,0,34.9955,999.9,56.7,35,31.4676,62.4411,-100,3,0.512066,0,20.3079,5.21624,12.0339,4.95975,3.301,7716.9,9999,9999,150.6,4.97299,1.87545,1.88156,1.88109,1.87875,1.87452,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4249.8,66.9,0.155029,4.99878,2.89795,2.89673,2.99805,2.32178,37.9649,15.3404,2,398.715,1331.59,35.4141,33.8345,30.0009,33.4475,33.2571,-1,40,10,-999.9,400,20,99.8058,85.825
35,1786463507,4086.5,20260811 10:51:47,10:51:47,15,1786463499,0.001675622,1.675622476,1.546467445,369.7732258,292.0926737,29.75777336,37.67170093,0.043577221,2.960484999,0.043223984,0.027046488,266.1531036,38.01783994,36.99613871,6.303550026,40.26579482,2.525279111,6.271524311,3.778270914,-73.89495121,-14.88863447,-1.19695005,176.1725678,7.011521452,1.520615165,1.546467445,394.7349023,385.5846061,0.944085561,66.75187768,1.675622476,22.70478146,25.01456667,0.036344381,78.43,0,0,1,0,52095.73401,1500.01871,1273.875881,0.849239994,0.177433189,6,0.5,0: Broadleaf,2,TRUE,1786463499,369.7732258,381.8702258,24.78732258,22.41877419,411.0022258,29.23783226,375.6536774,101.7778387,0.100010461,36.90285484,36.99613871,999.9,0,0,9999.640968,0,31.45647097,-12.09713806,379.172129,390.6294194,2.368546452,381.8702258,22.41877419,2.522799032,2.281733548,21.17419677,19.54711935,1500.01871,0.691999613,0.308000677,0,2.510467742,0,16310.89032,13609.73871,49.437,50.687,50.19106452,49.24593548,49.12093548,1038.013226,462.0054839,0,1786463445,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,-9.43734725,-52.32542105,5.824364949,0,2.506326471,-0.05409778,0.21350641,1,2.48976325,-2.298760413,0.225572083,0,1,3,1/3,2.95432,2.76436,0.101156,0.0958417,0.133398,0.111691,27790.9,18531,31706.2,22334.9,37093.8,26940.8,45640.4,32643.4,1.62757,2.59575,0.11551,0,35.1361,999.9,57.1,35,31.6901,62.1412,-99.988,3,0.533257,0,20.3075,5.21654,12.0338,4.9598,3.301,7716.9,9999,9999,150.6,4.97297,1.87544,1.88156,1.88105,1.87875,1.87451,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4251.8,68.9,0.15625,4.99878,2.89795,2.89673,2.99805,2.30591,38.0377,15.3228,2,398.1,1332.14,35.4851,34.0604,30.0009,33.6604,33.4623,-1,40,10,-999.9,400,20,99.7722,85.7862
36,1786463627,4206.5,20260811 10:53:47,10:53:47,15,1786463619,0.001875118,1.875117657,1.902092478,362.2739677,277.6590253,28.28331571,36.90248856,0.047674325,2.960057562,0.04725183,0.029570041,266.1449912,37.97258965,36.98133226,6.298457295,38.72390931,2.429333032,6.273470512,3.869124263,-82.69268866,-11.61710019,-0.934033426,170.9011689,1.456874774,1.845808411,1.902092478,373.5716702,370.7329576,-0.037719054,66.75187768,1.875117657,20.98783715,23.86701818,0.005397247,78.43,0,0,1,0,52082.37098,1499.970968,1273.835522,0.849240118,0.177433428,6,0.5,0: Broadleaf,2,TRUE,1786463619,362.2739677,365.6691613,23.84890968,20.9708871,403.5029677,28.2994129,375.6303871,101.7634839,0.100000235,36.90853548,36.98133226,999.9,0,0,9998.628065,0,27.2039129,-3.395211613,371.1248387,373.5019355,2.878024194,365.6691613,20.9708871,2.426947419,2.13407,20.54469677,18.47572258,1499.970968,0.691995774,0.308004226,0,2.498967742,0,15805.87419,13609.3,49.5,50.75,50.282,49.312,49.187,1037.973548,461.9967742,0,1786463565,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,-3.181406098,-4.169240279,0.645530544,0,2.52095,-0.234818948,0.230277311,1,2.91348439,-0.702716237,0.086829162,0,1,3,1/3,2.95409,2.76443,0.0983587,0.0912838,0.129684,0.10511,27869.9,18647.5,31698.7,22363.4,37245.8,27175.1,45630.9,32685.6,1.6268,2.59433,0.116732,0,35.1015,999.9,53.4,35.1,29.8087,62.1112,-100,3,0.549754,0,20.3075,5.21624,12.0339,4.95975,3.301,7716.9,9999,9999,150.7,4.97299,1.87543,1.88156,1.88108,1.87877,1.87449,1.87452,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4253.8,70.9,0.15625,4.99878,2.89795,2.89673,2.99805,2.31567,38.1106,15.3228,2,398.653,1333.68,35.5187,34.2601,30.0006,33.8449,33.6368,-1,40,10,-999.9,400,20,99.7502,85.8966
37,1786463747,4326.5,20260811 10:55:47,10:55:47,15,1786463739,0.001841541,1.841541428,1.894651093,368.0418387,282.7061384,28.79631475,37.48856918,0.047112012,2.960088653,0.046699383,0.029223886,266.1467239,38.05532354,37.04639355,6.320862021,39.3338682,2.47761711,6.298940895,3.843244912,-81.21197699,-10.15831284,-0.817286598,173.9591475,-1.171115035,1.877834074,1.894651093,376.2044766,374.4515394,-0.191703206,66.75050743,1.841541428,21.38777009,24.28232606,-0.001991763,78.43,0,0,1,0,52070.70108,1499.990323,1273.851077,0.849239531,0.177432294,6,0.5,0: Broadleaf,2,TRUE,1786463739,368.0418387,367.273,24.32386129,21.38916774,409.2708387,28.77437097,374.585871,101.7595161,0.100015142,36.98273871,37.04639355,999.9,0,0,9999.194194,0,25.03526774,0.768873548,377.2173226,375.3004516,2.934684516,367.273,21.38916774,2.475183871,2.176552581,20.86422258,18.79071613,1499.990323,0.692015613,0.307985129,0,2.518374194,0,15636.90645,13609.54839,49.562,50.804,50.32825806,49.3363871,49.25,1038.016774,461.9735484,0,1786463685,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,3.366523,-57.01869517,5.81553202,0,2.526723529,0.047190221,0.217283483,1,2.93867525,-0.115318987,0.053185592,0,1,3,1/3,2.95297,2.76437,0.098978,0.0916756,0.130941,0.106937,27848.1,18634.1,31696.1,22357.3,37189.6,27111.4,45627.2,32675.8,1.624,2.59547,0.117771,0,35.1537,999.9,54.1,35.2,30.3627,62.1112,-97.0633,3,0.558181,0,20.307,5.21205,12.0339,4.9596,3.301,7716.9,9999,9999,150.7,4.97295,1.87543,1.88156,1.88106,1.87872,1.87447,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4255.8,72.9,0.155029,4.99878,2.89795,2.89551,2.99805,2.33765,38.135,15.2966,2,397.781,1338.06,35.5853,34.3748,30.0003,33.9723,33.7653,-1,40,10,-999.9,400,20,99.7421,85.8718
38,1786463867,4446.5,20260811 10:57:47,10:57:47,15,1786463859,0.00176381,1.763809724,2.214931452,364.8606129,266.6257627,27.15716765,37.16287854,0.045475956,2.961580671,0.045091553,0.028216487,266.1469236,38.16004576,37.15039677,6.356820635,40.24382321,2.546778533,6.328371238,3.810042102,-77.78400883,-13.13113701,-1.056900861,174.1748769,11.15913421,1.677600693,2.214931452,399.8935825,384.1671758,1.711612215,66.75050743,1.763809724,22.553251,25.12699576,0.02311729,78.43,0,0,1,0,52098.50925,1499.992258,1273.852647,0.849239481,0.177432198,6,0.5,0: Broadleaf,2,TRUE,1786463859,364.8606129,383.7924839,25.00396129,22.37330968,406.0896452,29.45447419,373.0605806,101.7550323,0.099969968,37.06815484,37.15039677,999.9,0,0,10008.09677,0,31.0457871,-18.93190613,374.2177742,392.5778065,2.630646774,383.7924839,22.37330968,2.54427871,2.276598387,21.31252258,19.51138387,1499.992258,0.692018097,0.307982613,0,2.538467742,0,15839.81935,13609.57742,49.625,50.875,50.437,49.383,49.312,1038.021935,461.9722581,0,1786463805,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,-14.79848341,-89.35426578,9.249140357,0,2.534729412,0.00278074,0.262858106,1,2.66008878,-0.950579791,0.116531993,0,1,3,1/3,2.95163,2.76465,0.100882,0.100477,0.133579,0.110891,27788.8,18440.9,31695.8,22342.2,37076.6,26972.7,45626.6,32653.1,1.62073,2.59218,0.119328,0,35.2263,999.9,56,35.3,31.6058,62.0212,-83.6899,3,0.560846,0,20.3072,5.21355,12.0339,4.95975,3.301,7716.9,9999,9999,150.7,4.97295,1.87543,1.88156,1.88109,1.87877,1.87451,1.87454,1.87684,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4257.8,74.9,0.155029,4.99878,2.89795,2.89673,2.99805,2.29858,38.135,15.2703,2,396.374,1335,35.6505,34.4277,30.0003,34.0483,33.849,-1,40,10,-999.9,400,20,99.741,85.8128
39,1786464395,4974.1,20260811 11:06:34,11:06:34,15,1786464392,0.002489978,2.489978474,2.141240877,364.44225,289.0758175,29.43514243,37.10932871,0.06336921,2.958726071,0.062624756,0.03920663,266.1471184,37.30467934,36.30515,6.069655922,35.82035404,2.185171937,6.100363873,3.884483985,-109.8080507,14.67898505,1.173972014,172.1920247,-0.65284625,0.525879789,2.141240877,371.3581436,371.0307394,-0.4504339,66.7586324,2.489978474,20.64591111,22.32879697,0.266908459,78.43,0,0,1,0,52129.98184,1499.99,1273.851038,0.849239687,0.177432595,6,0.5,0: Broadleaf,2,TRUE,1786464392,364.44225,363.70675,21.460075,20.6394125,405.67125,25.9106,376.2285,101.73,0.094990675,36.397175,36.30515,999.9,0,0,9994.37,0,21.795725,0.73531425,372.43425,371.371625,0.8206865,363.70675,20.6394125,2.1831325,2.099645,18.8355,18.216475,1499.99,0.692011,0.307989,0,2.731675,0,33080.85,13609.5,49.187,50.312,49.937,48.937,48.937,1038.00875,461.98125,0,1786464332,0,1786459371,09:42:50,1786208397,1786459371,1,-2.566,-0.971,-41.229,-4.451,412,17,0.91,0.28,2.723200175,-17.90840255,2.221928352,0,2.580426471,0.726880061,0.279241678,1,0.767109925,-4.769682653,0.618192216,0,1,3,1/3,2.96524,2.755,0.0982461,0.0908981,0.125308,0.104023,27863.9,18658,31690.1,22368,37429.1,27210.2,45624,32688.9,1.87395,2.54463,0.126928,0,34.2854,999.9,51.3,35.5,29.2822,62.3476,-61.7388,3,0.590221,0,20.3063,5.21115,12.0339,4.9591,3.30032,7716.9,9999,9999,150.9,4.97295,1.87545,1.88157,1.88108,1.87877,1.87453,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-41.229,-4.4505,-41.229,0,0,0,-4.450509524,0,0,0,-1,-1,-1,-1,4266.6,83.7,0.155029,4.99878,2.89795,2.89429,2.99805,2.32544,38.2568,15.2003,2,571.517,1274.59,35.2455,34.7425,30.0006,34.4428,34.2493,-1,40,10,-999.9,400,20,99.7303,85.9088
