obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1785428690,1200.1,20260730 11:24:49,11:24:49,15,1785428682,0.003070776,3.070775906,5.102542503,371.5635161,266.7722833,26.99637334,37.60086048,0.094283542,2.948278099,0.092639986,0.058045272,266.1512865,32.85184707,32.05905484,4.791067364,32.1241675,1.54162735,4.798964363,3.249440014,-135.4212174,4.627425191,0.35620179,135.7136961,5.039150661,2.970799526,5.102542503,384.4235057,377.2058121,-0.064546665,66.78637241,3.070775906,10.88767201,15.28905394,0.010085584,78.43,0,0,1,0,52552.96941,1500.004516,1273.86419,0.849240237,0.177433657,6,0.5,0: Broadleaf,2,TRUE,1785428682,371.5635161,380.6630968,15.23402581,10.90043548,410.2928065,18.81203226,405.0510645,101.0963226,0.099997413,32.08816774,32.05905484,999.9,0,0,9997.546774,0,79.53725161,-9.099662581,377.3114839,384.8583871,4.333579677,380.6630968,10.90043548,1.540105484,1.101995484,13.37220323,8.339330645,1500.004516,0.691992419,0.308007581,0,2.756670968,0,15897.12903,13609.57742,44.36280645,45.812,45.187,44.375,44.125,1037.99129,462.0132258,0,1785428635,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-9.54491375,8.990856698,1.406082155,0,2.735964706,-0.234545448,0.220748635,1,4.339451,-0.234651782,0.05802729,0,1,3,1/3,2.98307,2.76475,0.0997141,0.0934881,0.0975462,0.0647352,27806.7,18614.2,31660,22367.2,38481.9,28448.7,45470.6,32734.6,1.71073,2.66455,0.129223,0,29.9926,999.9,52.5,30.3,22.5095,61.5896,-100,3,0.273849,0,20.3077,5.21729,12.032,4.95985,3.301,7709.5,9999,9999,138.4,4.97293,1.87525,1.88148,1.88097,1.8787,1.87439,1.87449,1.8768,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,24.2,24.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.27417,34.3269,15.9708,2,427.598,1370.13,30.993,30.9023,30,30.6704,30.5359,-1,40,10,-999.9,400,20,99.4936,85.9788
12,1785428810,1320.1,20260730 11:26:49,11:26:49,15,1785428802,0.003056772,3.056771962,5.160546219,367.8926452,261.6590871,26.48169293,37.2332571,0.093606704,2.948218668,0.09198641,0.057634747,266.1494147,32.99488611,32.22474839,4.83616391,32.65665517,1.579590213,4.836962648,3.256573697,-134.8036435,0.464527724,0.035812004,131.8461109,4.174221769,2.969615575,5.160546219,379.5652894,372.6977212,-0.132878851,66.78637241,3.056771962,11.21208596,15.65376182,0.002724502,78.43,0,0,1,0,52527.47117,1500.006129,1273.864442,0.849239491,0.177432218,6,0.5,0: Broadleaf,2,TRUE,1785428802,367.8926452,375.7040323,15.60754194,11.27187097,406.6219032,19.18554839,404.5418387,101.1068065,0.100047206,32.22767097,32.22474839,999.9,0,0,9996.172581,0,60.24574839,-7.811335484,373.7255484,379.9871935,4.335669677,375.7040323,11.27187097,1.57802871,1.139662903,13.74588065,8.83573871,1500.006129,0.692018097,0.307981903,0,2.710077419,0,15588.29677,13609.69355,44.558,46.036,45.34045161,44.61890323,44.312,1038.029677,461.9764516,0,1785428755,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-7.524896341,-2.855949199,0.714992957,0,2.752588235,-0.479456078,0.221353519,1,4.346766341,0.086912613,0.074917195,1,2,3,2/3,2.98273,2.7647,0.0988864,0.0928596,0.0989031,0.0662593,27834.5,18625.5,31662.5,22365.2,38426.4,28398.5,45473.9,32730.2,1.71005,2.65777,0.133552,0,30.048,999.9,53,30.5,22.9824,61.6796,-100,3,0.271994,0,20.3078,5.21714,12.0314,4.9597,3.301,7709.5,9999,9999,138.5,4.97287,1.87529,1.88145,1.88101,1.87868,1.87439,1.87447,1.87681,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,26.2,26.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.26196,34.4636,15.9708,2,427.231,1360.26,31.1171,30.8995,30,30.673,30.5439,-1,40,10,-999.9,400,20,99.501,85.969
13,1785428930,1440.1,20260730 11:28:49,11:28:49,15,1785428922,0.002875032,2.875032189,5.566577561,371.2379032,252.9074224,25.59775963,37.57445521,0.088648534,2.948427953,0.087194006,0.054624949,266.1509828,32.91778613,32.02354516,4.781450529,32.23897706,1.548499346,4.803190075,3.232951183,-126.7889195,12.74567915,0.980968379,153.0887108,10.59704469,2.755122752,5.566577561,394.414684,382.252303,0.575969039,66.78637241,2.875032189,11.37406873,15.44329212,0.017734355,78.43,0,0,1,0,52554.95564,1500.003548,1273.8633,0.849240191,0.177433569,6,0.5,0: Broadleaf,2,TRUE,1785428922,371.2379032,388.5056452,15.29926774,11.26764194,409.9671613,18.87727742,403.7534516,101.114,0.0999517,32.10372903,32.02354516,999.9,0,0,9996.65,0,83.34607742,-17.26767419,377.0062258,392.9330968,4.031628065,388.5056452,11.26764194,1.546969355,1.139315484,13.4402129,8.831049677,1500.003548,0.691993355,0.308006645,0,2.699183871,0,15607.02903,13609.58065,44.75,46.187,45.5,44.875,44.5,1037.99,462.0093548,0,1785428875,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-18.6007025,25.58035385,2.483601113,0,2.689552941,-0.373915966,0.206910353,1,3.997919,0.535132458,0.059507452,0,1,3,1/3,2.98131,2.7648,0.10073,0.0960912,0.0981777,0.0675906,27780.7,18559.3,31666,22365.4,38462.3,28357,45479.4,32728.9,1.70615,2.6589,0.137411,0,29.7496,999.9,52.4,30.7,22.98,61.7997,-100,3,0.268267,0,20.3082,5.21714,12.0315,4.95975,3.301,7709.5,9999,9999,138.5,4.97284,1.8753,1.88153,1.881,1.8787,1.87439,1.87448,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,28.2,28.2,0.157471,4.99878,2.89795,2.90405,2.99805,2.26318,34.5321,15.962,2,424.894,1361.52,31.1166,30.8669,29.9999,30.6526,30.5244,-1,40,10,-999.9,400,20,99.5128,85.9671
14,1785429050,1560.1,20260730 11:30:49,11:30:49,15,1785429042,0.003014573,3.014573346,5.694367862,347.7555161,230.6682301,23.34706802,35.19804912,0.091043576,2.949285557,0.089510562,0.056079686,266.1486159,32.78328929,31.89648387,4.747176921,30.20291469,1.442650961,4.77652894,3.30452596,-132.9426846,17.30966305,1.330371213,151.8459656,6.235153192,2.854158807,5.694367862,362.2359536,353.3876545,0.044866567,66.78637241,3.014573346,10.04999046,14.36533515,0.013202468,78.43,0,0,1,0,52596.49986,1499.992581,1273.853768,0.849240046,0.177433288,6,0.5,0: Broadleaf,2,TRUE,1785429042,347.7555161,358.5014839,14.25334194,10.07033387,386.4849032,17.83134194,403.5580323,101.1149355,0.099991335,32.00534839,31.89648387,999.9,0,0,10001.42903,0,91.59738065,-10.74590839,352.7839355,362.1485161,4.182997742,358.5014839,10.07033387,1.441225806,1.018261903,12.35830968,7.179485806,1499.992581,0.691998968,0.308001032,0,2.791358065,0,15764.90968,13609.50645,44.57216129,46,45.375,44.679,44.35467742,1037.992581,462,0,1785428995,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-10.39450525,-2.134976173,0.933927976,0,2.752311765,0.990600462,0.211615026,1,4.2339405,-0.497182289,0.145370912,0,1,3,1/3,2.9811,2.76477,0.0954213,0.0898925,0.0941233,0.0607704,27950.8,18704,31672.5,22386,38644.1,28597.4,45488.9,32766.6,1.7072,2.66085,0.145294,0,29.5493,999.9,48.3,30.8,21.3053,62.0097,-100,3,0.261019,0,20.3082,5.21699,12.0305,4.9596,3.301,7709.5,9999,9999,138.5,4.97298,1.87529,1.88152,1.88102,1.87871,1.87439,1.87446,1.87681,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,30.2,30.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.30957,34.6006,15.962,2,425.061,1362.94,30.9942,30.7777,29.9997,30.5825,30.4603,-1,40,10,-999.9,400,20,99.5333,86.0581
15,1785429170,1680.1,20260730 11:32:49,11:32:49,15,1785429162,0.00286969,2.869690207,5.207409913,357.7499355,243.9257115,24.68955851,36.21056555,0.08652438,2.949007667,0.085138402,0.053334177,266.1483261,33.03622742,32.21584839,4.833732255,31.62909197,1.529312996,4.835146698,3.304419259,-126.5533381,0.82314186,0.063436949,140.4815668,5.462091106,2.808107132,5.207409913,372.2162081,363.5428788,0.127138976,66.78637241,2.869690207,11.15967377,15.21097273,0.019851558,78.43,0,0,1,0,52551.43209,1499.991935,1273.853129,0.849239985,0.177433171,6,0.5,0: Broadleaf,2,TRUE,1785429162,357.7499355,367.3722258,15.10917097,10.99390323,396.4792581,18.68717419,403.2319355,101.1175484,0.099983632,32.22102581,32.21584839,999.9,0,0,9999.591935,0,182.6012903,-9.622259355,363.2381613,371.4561935,4.11527,367.3722258,10.99390323,1.527801935,1.111675484,13.24920968,8.46707871,1499.991935,0.692000516,0.307999484,0,2.704177419,0,16490.72581,13609.49677,44.687,46.11077419,45.437,44.70325806,44.375,1037.995161,461.9967742,0,1785429115,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-9.1147165,-11.19847475,1.261561015,0,2.731882353,0.235889984,0.226135111,1,4.1806425,-1.440787767,0.152244378,0,1,3,1/3,2.98097,2.76473,0.0972956,0.0923615,0.0973319,0.0667031,27894.6,18642.5,31674.4,22372.9,38509,28394.8,45492,32741.2,1.7072,2.66315,0.136435,0,30.0174,999.9,50.5,31,22.5306,62.0397,-100,3,0.259944,0,20.3079,5.21729,12.0317,4.9597,3.301,7709.5,9999,9999,138.6,4.97295,1.87529,1.88154,1.881,1.87871,1.87439,1.87448,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.73,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,32.2,32.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.26196,34.715,15.962,2,424.915,1366.01,31.0998,30.7484,30.0003,30.5586,30.446,-1,40,10,-999.9,400,20,99.5397,85.9981
16,1785429290,1800.1,20260730 11:34:49,11:34:49,15,1785429282,0.002908894,2.908894004,5.420923449,349.5119355,232.1071889,23.49393043,35.3776595,0.086596632,2.949529256,0.0852086,0.053378231,266.148217,33.02555339,32.17433871,4.822405048,30.49376623,1.474381241,4.835025068,3.348023806,-128.2822256,7.353162355,0.566468025,145.7856218,4.511874192,2.978035756,5.420923449,361.2776579,353.6520909,-0.082189813,66.78637241,2.908894004,10.14664767,14.49588424,-0.009429766,78.43,0,0,1,0,52566.50157,1499.999677,1273.858935,0.849239473,0.177432183,6,0.5,0: Broadleaf,2,TRUE,1785429282,349.5119355,357.7943871,14.56608065,10.18874839,388.2413226,18.1440871,402.252871,101.1202258,0.099949835,32.22058065,32.17433871,999.9,0,0,10002.29032,0,93.45197419,-8.282396774,354.6783226,361.4774194,4.377340645,357.7943871,10.18874839,1.472925161,1.030289677,12.68992258,7.351759355,1499.999677,0.692017806,0.307982194,0,2.669145161,0,15540.56774,13609.63871,44.8,46.312,45.562,44.937,44.562,1038.026129,461.9735484,0,1785429235,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-8.24619561,-1.252633589,0.401728317,0,2.685385294,-0.14149885,0.241394608,1,4.390008293,-0.17786216,0.02684869,0,1,3,1/3,2.98002,2.76488,0.0954631,0.0899691,0.0945987,0.0615581,27951,18701.2,31674.3,22384.5,38625.9,28570.8,45491.5,32763.6,1.70508,2.6648,0.13607,0,29.9591,999.9,47.9,31.1,21.4922,62.0698,-100,3,0.262556,0,20.3082,5.21744,12.0312,4.9596,3.301,7709.5,9999,9999,138.6,4.97295,1.87531,1.88153,1.88101,1.87872,1.87439,1.87453,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,34.2,34.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.27173,34.8525,15.962,2,423.795,1368.69,31.1492,30.7787,30.0002,30.5718,30.4565,-1,40,10,-999.9,400,20,99.539,86.0511
17,1785429410,1920.1,20260730 11:36:49,11:36:49,15,1785429402,0.002781726,2.781726424,5.348419016,352.3789355,229.6047677,23.24071844,35.66798594,0.081301549,2.94794549,0.080076133,0.050156143,266.1508388,33.24194553,32.39835161,4.883809143,30.25497482,1.478058234,4.885339494,3.405750909,-122.6741353,0.882315825,0.068144018,144.4271633,5.830409227,2.737776613,5.348419016,367.3621341,358.2262667,0.161114008,66.78637241,2.781726424,10.71557728,14.6832903,0.015991126,78.43,0,0,1,0,52489.63476,1500.005806,1273.864935,0.849240003,0.177433206,6,0.5,0: Broadleaf,2,TRUE,1785429402,352.3789355,362.5235806,14.60235484,10.57474194,391.1082903,18.18036129,401.8954194,101.1205161,0.100023326,32.40390323,32.39835161,999.9,0,0,9993.266129,0,786.9306774,-10.14470226,357.6008065,366.3982581,4.027610323,362.5235806,10.57474194,1.476597097,1.069323871,12.72792258,7.896230323,1500.005806,0.692000032,0.307999968,0,2.771035484,0,16222.60323,13609.62903,44.762,46.312,45.562,44.933,44.558,1038.003871,462.0019355,0,1785429355,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-10.0704095,-3.686668593,0.845004022,0,2.764532353,-0.057566084,0.234227043,1,4.0373685,-0.37835122,0.069105286,0,1,3,1/3,2.97993,2.76494,0.0963225,0.0911918,0.0953504,0.0644711,27925.5,18671.5,31675.5,22379.1,38595.6,28472.9,45493.8,32753,1.70435,2.66065,0.135764,0,30.2209,999.9,48,31.3,21.7848,61.8898,-100,3,0.264959,0,20.308,5.21744,12.0303,4.95975,3.301,7709.5,9999,9999,138.6,4.97291,1.87531,1.88155,1.88099,1.87867,1.87439,1.87449,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,36.2,36.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.29248,34.9904,15.9533,2,423.515,1362.97,31.2443,30.8079,30.0003,30.5931,30.4751,-1,40,10,-999.9,400,20,99.5435,86.0262
18,1785429530,2040.1,20260730 11:38:49,11:38:49,15,1785429522,0.002733285,2.733285487,5.315755988,347.0019355,222.0777163,22.47795673,35.12236447,0.079038073,2.948559528,0.077879652,0.048777448,266.1531314,33.26082959,32.39506774,4.882904111,29.49696335,1.441560464,4.887148711,3.441343647,-120.53789,2.447513432,0.188992814,148.2517476,5.384765204,2.819733005,5.315755988,359.9794614,351.9485333,-0.000285762,66.78238776,2.733285487,10.14646526,14.19754424,-0.002623527,78.43,0,0,1,0,52505.99405,1500.018065,1273.875406,0.849240044,0.177433284,6,0.5,0: Broadleaf,2,TRUE,1785429522,347.0019355,356.5206452,14.24232903,10.08437742,385.7312581,17.82033226,401.0975161,101.1166774,0.099946684,32.41046452,32.39506774,999.9,0,0,9997.132581,0,328.6512581,-9.518695806,352.0155484,360.1524839,4.157945161,356.5206452,10.08437742,1.440135484,1.019699355,12.34691613,7.200793226,1500.018065,0.691999323,0.308000742,0,2.8001,0,15971.79032,13609.74194,44.812,46.32419355,45.562,45.038,44.61687097,1038.010323,462.0077419,0,1785429475,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-9.55584175,0.696016998,0.232919566,0,2.748855882,0.596297941,0.271453632,1,4.1743985,-0.384020263,0.05508336,0,1,3,1/3,2.97813,2.76471,0.0951443,0.0896775,0.0934614,0.0619146,27958.3,18706,31672,22383.4,38672.3,28558.5,45488.6,32762.2,1.70015,2.65632,0.127807,0,30.3185,999.9,46.2,31.5,21.2089,61.8598,-100,3,0.272853,0,20.3084,5.21699,12.0299,4.9596,3.301,7709.5,9999,9999,138.7,4.973,1.87531,1.88156,1.88104,1.87877,1.87439,1.87454,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,38.2,38.2,0.157471,4.99878,2.89795,2.90161,2.99805,2.33154,35.1286,15.9358,2,421.566,1357.99,31.3201,30.8946,30.0003,30.6624,30.5382,-1,40,10,-999.9,400,20,99.5322,86.0473
19,1785429650,2160.1,20260730 11:40:49,11:40:49,15,1785429642,0.00261903,2.619030374,5.372214972,348.2153871,217.8167614,22.04509447,35.24265559,0.075930244,2.94893111,0.0748606,0.046882723,266.1492957,33.30559687,32.40982903,4.886973457,29.78881004,1.457095449,4.89141878,3.429878008,-115.4992395,2.561674052,0.197812553,153.4095428,5.225745963,2.634528459,5.372214972,361.6076797,353.1906,0.045356575,66.78238776,2.619030374,10.6424957,14.43454242,0.008594338,78.43,0,0,1,0,52513.81119,1500,1273.859739,0.849239826,0.177432864,6,0.5,0: Broadleaf,2,TRUE,1785429642,348.2153871,357.3992581,14.39684516,10.51497419,386.9448387,17.97484839,401.3424839,101.1094194,0.099938126,32.42594194,32.40982903,999.9,0,0,9999.960968,0,84.66865161,-9.183739677,353.3019032,361.1971935,3.881877097,357.3992581,10.51497419,1.455656452,1.063162581,12.51015484,7.811484194,1500,0.692005935,0.307994065,0,2.758248387,0,15395.19355,13609.59355,44.75,46.19106452,45.504,44.875,44.526,1038.00871,461.9912903,0,1785429595,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-8.746609512,-9.203582091,0.959674599,0,2.780202941,-0.374608098,0.212133731,1,3.932247073,-1.050310662,0.104360602,0,1,3,1/3,2.97883,2.76476,0.0953526,0.0901011,0.0943636,0.0641917,27950.4,18692.7,31670.5,22378.1,38631.6,28480.4,45486.1,32752.2,1.70072,2.65982,0.135638,0,30.2159,999.9,46.7,31.6,21.5629,61.8598,-100,3,0.277345,0,20.3085,5.21714,12.0321,4.9597,3.301,7709.5,9999,9999,138.7,4.9729,1.87531,1.88156,1.88106,1.87874,1.87444,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,40.2,40.2,0.157471,4.99878,2.89795,2.90283,2.99805,2.29248,35.244,15.9445,2,422.211,1364.15,31.3287,30.9558,30.0003,30.7158,30.5839,-1,40,10,-999.9,400,20,99.5271,86.0235
20,1785429770,2280.1,20260730 11:42:49,11:42:49,15,1785429762,0.002641016,2.641016296,4.352873709,380.0489355,273.5744458,27.68747437,38.4633701,0.079383731,2.948939643,0.078215385,0.048988154,266.1523436,33.32915226,32.47387097,4.904662536,32.59734491,1.597103317,4.899488967,3.307559219,-116.4688186,-2.974525024,-0.229797477,146.4792024,8.277850606,2.503990284,4.352873709,396.7023186,389.1874424,0.136688119,66.78238776,2.641016296,12.0093217,15.85723394,0.006351013,78.43,0,0,1,0,52508.96759,1500.010968,1273.869624,0.849240206,0.177433598,6,0.5,0: Broadleaf,2,TRUE,1785429762,380.0489355,393.8887097,15.78066129,12.08513871,418.7781935,19.35866129,400.1289032,101.1063871,0.09997479,32.45516129,32.47387097,999.9,0,0,10000.30935,0,55.00869355,-13.83971129,386.1426774,398.707129,3.695519032,393.8887097,12.08513871,1.595525484,1.221886129,13.91556452,9.870802581,1500.010968,0.691992516,0.308007484,0,2.757103226,0,15242.90645,13609.62581,44.937,46.312,45.685,44.937,44.633,1037.995484,462.0129032,0,1785429715,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-14.49089634,19.83681847,2.457975692,0,2.737214706,-0.089019096,0.203250392,1,3.66052,0.913494774,0.097671047,0,1,3,1/3,2.97796,2.76463,0.101916,0.0968811,0.0996452,0.0703256,27745.9,18539.1,31668.6,22361,38403.1,28265.9,45483.8,32720,1.69925,2.65898,0.139847,0,30.2041,999.9,50,31.8,23.3494,61.6198,-100,3,0.279748,0,20.3085,5.21669,12.03,4.9597,3.301,7709.5,9999,9999,138.7,4.97296,1.87531,1.88156,1.88109,1.8787,1.87439,1.87453,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.729,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,42.2,42.2,0.157471,4.99878,2.89795,2.90161,2.99805,2.31079,35.3596,15.9358,2,421.606,1363.66,31.3912,30.994,30.0001,30.7532,30.6183,-1,40,10,-999.9,400,20,99.5217,85.9464
21,1785429890,2400.1,20260730 11:44:49,11:44:49,15,1785429882,0.002673724,2.673723995,4.8683432,375.9047419,261.6785655,26.48573401,38.04710939,0.081179795,2.949090494,0.079958483,0.050082251,266.1481839,33.36410599,32.47870968,4.906001302,33.20323276,1.630782057,4.911515904,3.275219244,-117.9112282,3.16700545,0.244713112,151.6486743,5.121034843,2.608558418,4.8683432,388.6287885,382.1123333,-0.131809647,66.78238776,2.673723995,12.1871985,16.13811879,-0.000731436,78.43,0,0,1,0,52505.98911,1499.986129,1273.848658,0.849240292,0.177433763,6,0.5,0: Broadleaf,2,TRUE,1785429882,375.9047419,385.0556452,16.11209677,12.26293548,414.6340968,19.69009677,400.0657097,101.1147419,0.100021123,32.49862903,32.47870968,999.9,0,0,10000.34,0,66.71669355,-9.151012581,382.0604839,389.8365806,3.84916,385.0556452,12.26293548,1.629170968,1.239964516,14.23746774,10.08969323,1499.986129,0.691990419,0.308009581,0,2.715074194,0,15197.47419,13609.40645,45.004,46.437,45.812,45,44.70732258,1037.975806,462.0103226,0,1785429835,0,1785427240,11:00:39,1785427240,1785427236,1,1.636,0.249,-38.729,-3.578,364,10,0.56,0.03,-11.342543,41.27852038,4.199045803,0,2.746117647,-0.421906793,0.197001353,1,3.7806625,1.486565854,0.160273136,0,1,3,1/3,2.97843,2.76473,0.10057,0.0938742,0.10068,0.0706481,27791.4,18601.4,31673,22361.6,38363.8,28256.5,45490,32720.5,1.70138,2.66165,0.143051,0,30.1375,999.9,50.3,31.9,23.6193,61.7399,-100,3,0.276209,0,20.3079,5.21549,12.0294,4.95945,3.30063,7709.5,9999,9999,138.8,4.97287,1.87531,1.88156,1.88101,1.87874,1.87439,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-38.73,-3.578,-38.7293,0,0,0,-3.578004286,0,0,0,-1,-1,-1,-1,44.2,44.2,0.157471,4.99878,2.89795,2.90161,2.99805,2.31079,35.4291,15.9182,2,422.725,1367.38,31.4231,30.974,29.9999,30.7402,30.6076,-1,40,10,-999.9,400,20,99.5354,85.948
