obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
29,1784648218,3367,20260721 11:36:57,11:36:57,15,1784648210,0.000260542,0.2605423,1.360533956,453.6415806,218.4298245,22.10855412,45.91570526,0.009865264,3.115748094,0.009847943,0.006156518,261.4497878,32.19488698,31.3636129,4.605758458,45.17208211,2.015528285,4.461889271,2.590230173,-11.48991541,-93.55137062,-6.748154396,149.6603474,2.223706327,0.232510272,1.360533956,468.2019653,463.8440485,0.104182104,92.62443737,0.2605423,19.40043332,19.95000629,0.006122618,96.53661349,0,0,1,0,52752.71012,1499.998387,1273.858658,0.849240018,0.174300046,9,0.5,0: Broadleaf,2,TRUE,1784648210,453.6415806,459.2297097,19.91317419,19.36644839,456.6276452,19.70353548,375.128129,101.1158065,0.100015058,30.80668065,31.3636129,999.9,0,0,9991.208065,705.3826774,0.218638,-5.588154194,462.8587097,468.2989677,0.546724935,459.2297097,19.36644839,2.013536129,1.958254516,17.55118387,17.11072258,1499.998387,0.691999387,0.308000613,32,28282.47419,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-5.893532,7.318792795,0.895085221,0,0.566510325,-0.431545857,0.041612743,0,0,2,0/2,2.63344,2.71248,0.103751,0.104052,0.102944,0.101509,25076.6,24754.3,25463.1,25407.4,31568.6,31117.6,39125.1,38241.6,1.67995,2.08358,0.0987947,0,29.7694,999.9,65.6,32.7,32.2262,62.8663,20.0481,1,0.272322,0,20.4253,5.21879,11.9801,4.96885,3.29513,9099.6,9999,9999,223.1,4.97001,1.87543,1.87144,1.87454,1.87439,1.87241,1.87378,1.87495,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.988,0.2108,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,56.6,56.5,0.15625,4.99756,1.4978,2.28149,1.4978,2.39624,36.2459,15.6643,3,352.057,639.086,30.5496,30.8713,30.0002,30.729,30.7619,-1,40,10,-999.9,400,20,100.558,106.862
30,1784648338,3487,20260721 11:38:57,11:38:57,15,1784648330,0.000244253,0.244252616,1.261331417,458.7675806,226.7667781,22.95137462,46.432492,0.009289337,3.11919095,0.009273995,0.005797623,261.4499708,32.28110883,31.46723548,4.63296781,45.84610382,2.055403945,4.48326853,2.577563865,-10.77154036,-96.99790904,-6.995503201,146.6850182,-0.340746636,0.252214321,1.261331417,467.7892451,466.313097,-0.163099618,92.62443737,0.244252616,19.72964804,20.30321888,5.16275E-05,96.53661349,0,0,1,0,52818.04427,1500,1273.859875,0.849239917,0.174299981,9,0.5,0: Broadleaf,2,TRUE,1784648330,458.7675806,458.2276774,20.30803548,19.71522258,461.7651935,20.08709677,375.1320323,101.1113871,0.0999756,30.89042258,31.46723548,999.9,0,0,10007.44065,705.4755161,0.218638,0.539855774,468.2773226,467.4435484,0.592806742,458.2276774,19.71522258,2.053373871,1.993436452,17.86203548,17.39228387,1500,0.691999968,0.307999935,32.0914,28282.52258,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,1.383570975,-23.18440947,2.447288132,0,0.60254955,-0.202446034,0.021046783,0,0,2,0/2,2.63312,2.71254,0.104102,0.103762,0.104182,0.102491,25063.3,24758.6,25459.8,25403.8,31520.7,31079,39120.1,38236.3,1.67908,2.08205,0.0967458,0,29.9027,999.9,66,32.8,32.6078,62.2063,19.8998,1,0.277383,0,20.4254,5.21879,11.98,4.9684,3.2951,9099.6,9999,9999,223.1,4.97,1.87545,1.87145,1.87454,1.87439,1.87241,1.87378,1.87499,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.994,0.2208,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,58.6,58.5,0.15625,4.99756,1.49902,2.28027,1.4978,2.30469,36.3635,15.6293,3,351.879,638.258,30.6317,30.9312,30.0003,30.7765,30.8046,-1,40,10,-999.9,400,20,100.545,106.847
31,1784648458,3607,20260721 11:40:57,11:40:57,15,1784648450,0.000224828,0.224827607,1.156707034,474.7437742,244.9878257,24.79415281,48.04675354,0.008629983,3.118693864,0.008616738,0.00538665,261.4495175,32.38658928,31.57776774,4.6621457,46.7909584,2.109838813,4.50907373,2.552306887,-9.914897462,-98.6496997,-7.123176569,145.7617437,0.340597222,0.23311351,1.156707034,485.4283125,483.9191091,-0.134047528,92.62443737,0.224827607,20.3143135,20.84104965,0.000137252,96.53661349,0,0,1,0,52788.8982,1499.997419,1273.857758,0.849239966,0.174299978,9,0.5,0: Broadleaf,2,TRUE,1784648450,474.7437742,475.8264194,20.84704516,20.29943548,477.7772581,20.6103871,375.1365484,101.1056774,0.099975303,30.99103871,31.57776774,999.9,0,0,10005.72452,705.6157419,0.218638,-1.082693839,484.8514194,485.6856452,0.547613032,475.8264194,20.29943548,2.107755806,2.052390323,18.27791613,17.8543871,1499.997419,0.692000194,0.307999774,33,28282.48065,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-0.920551902,-6.617073491,2.483883994,0,0.531394024,0.291834585,0.041953532,0,0,2,0/2,2.63294,2.71251,0.106923,0.10636,0.106076,0.104191,24980.6,24683.5,25456.2,25400.6,31449.4,31016.2,39114.6,38231.7,1.67913,2.08005,0.0938773,0,30.0516,999.9,66.8,32.9,33.1908,62.0863,20.6931,1,0.282111,0,20.4252,5.21759,11.98,4.9678,3.29515,9099.6,9999,9999,223.2,4.97001,1.87545,1.87147,1.87454,1.8744,1.87241,1.87378,1.87498,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.031,0.2364,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,60.6,60.5,0.15625,4.99756,1.49902,2.28027,1.4978,2.35474,36.5051,15.6293,3,352.184,637.102,30.7205,30.9933,30.0003,30.8301,30.8545,-1,40,10,-999.9,400,20,100.531,106.834
32,1784648578,3727,20260721 11:42:57,11:42:57,15,1784648570,0.000224431,0.224431494,1.03127314,468.748871,258.7433068,26.18440304,47.43662556,0.008490071,3.11640655,0.008477242,0.005299427,261.4500252,32.43767555,31.62324194,4.674196183,46.09671217,2.08447734,4.521965326,2.589718842,-9.897428868,-97.80395213,-7.070620495,146.6780237,-2.712156313,0.340349967,1.03127314,466.6597041,473.0830182,-0.906500015,92.62443737,0.224431494,19.73911937,20.45791888,-0.018601931,96.53661349,0,0,1,0,52726.94987,1500.000645,1273.860438,0.849239926,0.174299942,9,0.5,0: Broadleaf,2,TRUE,1784648570,468.748871,462.6246774,20.59793226,19.79819032,471.7688387,20.36859032,375.1279032,101.0983871,0.099991184,31.04111613,31.62324194,999.9,0,0,9995.950323,705.931,0.218638,6.124079355,478.6073871,471.9691613,0.799750581,462.6246774,19.79819032,2.08241871,2.001566452,18.08522581,17.45659677,1500.000645,0.692000581,0.307999355,33,28282.53226,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,6.44132125,5.38627666,2.174150687,0,0.747496925,0.771614803,0.102803526,0,0,2,0/2,2.63285,2.71257,0.10509,0.102823,0.10467,0.102266,25028.1,24776.2,25452.6,25395.7,31495,31077.4,39109.2,38224.7,1.67883,2.0788,0.095889,0,30.0745,999.9,65.8,33.1,33.0691,62.8963,20.3646,1,0.287866,0,20.4238,5.21729,11.98,4.96785,3.29503,9099.6,9999,9999,223.2,4.97,1.87546,1.87144,1.87454,1.87439,1.87241,1.87378,1.87499,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.007,0.225,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,62.6,62.5,0.15625,4.99756,1.49902,2.28027,1.4978,2.32056,36.6233,15.6205,3,352.357,636.682,30.7829,31.0589,30.0004,30.8913,30.9133,-1,40,10,-999.9,400,20,100.517,106.814
33,1784648698,3847,20260721 11:44:57,11:44:57,15,1784648690,0.000210138,0.210138492,1.085724278,466.0856452,227.8401878,23.05614793,47.16525072,0.007790361,3.118386278,0.007779565,0.004863197,261.4491855,32.56990146,31.75552581,4.709405224,45.38494619,2.067510663,4.555498764,2.641894561,-9.267107501,-98.30373334,-7.111414065,146.7669306,0.721222219,0.174714056,1.085724278,477.2085624,475.307897,-0.076773298,92.62443737,0.210138492,20.12721154,20.4966021,0.012102315,96.53661349,0,0,1,0,52750.32287,1499.995806,1273.856368,0.849239953,0.174299944,9,0.5,0: Broadleaf,2,TRUE,1784648690,466.0856452,468.0113871,20.43108065,20.02046774,469.0996129,20.20659355,375.1221935,101.0944194,0.099966723,31.17079677,31.75552581,999.9,0,0,10005.4271,705.9182903,0.218638,-1.925770903,475.8069355,477.5726452,0.410603419,468.0113871,20.02046774,2.065466452,2.023957742,17.95532258,17.63278387,1499.995806,0.692000645,0.307999323,33,28282.46452,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-0.91153525,-16.14206889,1.866363251,0,0.4538445,-1.08057636,0.10755184,0,0,2,0/2,2.63269,2.71267,0.105507,0.105162,0.104833,0.104055,25010.4,24705.6,25446.8,25389.8,31482.4,31008.4,39100.5,38216.3,1.6784,2.07585,0.0958145,0,30.2176,999.9,65.7,33.2,33.2017,62.1463,20.8974,1,0.295569,0,20.4247,5.21744,11.98,4.9678,3.295,9099.6,9999,9999,223.2,4.97002,1.87546,1.87143,1.87454,1.87439,1.87242,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.013,0.2266,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,64.7,64.5,0.15625,4.99756,1.49902,2.28027,1.4978,2.40723,36.7654,15.6293,3,352.576,635.061,30.8871,31.1492,30.0003,30.9728,30.9944,-1,40,10,-999.9,400,20,100.494,106.79
34,1784648818,3967,20260721 11:46:57,11:46:57,15,1784648810,0.000220339,0.22033887,1.073058161,431.5777097,199.9340069,20.23145083,43.6716262,0.007901858,3.115641845,0.007890742,0.004932711,261.4492038,32.67501559,31.86740645,4.739363698,43.81092963,2.007949443,4.583215787,2.731414255,-9.716944168,-99.11071266,-7.183833314,145.4377136,1.610164915,0.200324474,1.073058161,447.5317025,441.3625697,0.359329212,92.62443737,0.22033887,19.41928826,19.88071678,0.005516746,96.53661349,0,0,1,0,52668.11078,1499.995161,1273.85591,0.849240013,0.174300031,9,0.5,0: Broadleaf,2,TRUE,1784648810,431.5777097,435.6482903,19.84323226,19.37214516,434.5139032,19.63557742,375.1205484,101.0906452,0.099998432,31.27735806,31.86740645,999.9,0,0,9993.207419,706.1877419,0.218638,-4.070667371,440.3149355,444.2550968,0.471084452,435.6482903,19.37214516,2.005965484,1.958342903,17.49149677,17.11119032,1499.995161,0.691999581,0.308000419,33,28282.44194,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-3.224983163,-28.59704311,3.465346418,0,0.5338116,-1.386626004,0.136141198,0,0,2,0/2,2.63272,2.71258,0.09992,0.101294,0.102607,0.102345,25162.1,24806.6,25442.6,25384.2,31555.5,31061.2,39093.5,38208.3,1.67768,2.07377,0.0883639,0,30.4554,999.9,64.4,33.3,32.7303,62.4163,20.1202,1,0.303415,0,20.4253,5.21729,11.98,4.96855,3.29505,9099.6,9999,9999,223.3,4.97001,1.87546,1.87147,1.87455,1.87439,1.87241,1.87378,1.87499,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.939,0.2089,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,66.7,66.5,0.15625,4.99756,1.49902,2.27905,1.4978,2.27173,36.908,15.5943,3,352.67,634.22,30.9934,31.2419,30.0005,31.0586,31.0791,-1,40,10,-999.9,400,20,100.477,106.767
35,1784648938,4087,20260721 11:48:57,11:48:57,15,1784648930,0.000201724,0.201724096,0.903096691,438.5666129,227.4934319,23.02110105,44.38056179,0.007363263,3.117149621,0.007353613,0.004596874,261.4500199,32.79915269,31.99993871,4.775066663,45.36182793,2.093306725,4.614687767,2.681759938,-8.896032619,-101.2110761,-7.341660399,144.0012508,1.693304239,0.313999917,0.903096691,452.781021,448.7949394,0.180083604,92.62443737,0.201724096,19.87667441,20.54866014,-0.019267235,96.53661349,0,0,1,0,52682.3354,1500.000323,1273.860222,0.849239965,0.174299976,9,0.5,0: Broadleaf,2,TRUE,1784648930,438.5666129,442.9594839,20.68595806,19.94820968,441.5186129,20.45403226,375.1334194,101.0945806,0.099993865,31.39767742,31.99993871,999.9,0,0,9999.736129,706.491,0.218638,-4.39292,447.8303548,451.9754516,0.737757129,442.9594839,19.94820968,2.091237097,2.016654839,18.1524871,17.57559032,1500.000323,0.692000226,0.307999742,33,28282.53548,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-4.1607925,-5.421914071,1.242288025,0,0.73330775,0.09941946,0.017657737,1,1,2,1/2,2.63239,2.71265,0.101079,0.101606,0.104925,0.102812,25122.7,24790.5,25436,25376.9,31465.6,31036.4,39083.5,38197.7,1.67687,2.07177,0.0834465,0,30.6411,999.9,64.9,33.5,33.3551,61.9363,20.8133,1,0.313176,0,20.4255,5.21894,11.98,4.968,3.29508,9099.6,9999,9999,223.3,4.97002,1.87546,1.87144,1.87454,1.87439,1.87241,1.87377,1.87495,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.955,0.2277,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,68.7,68.5,0.155029,4.99756,1.49902,2.27905,1.4978,2.39746,37.027,15.603,3,352.838,633.633,31.1132,31.3562,30.0005,31.166,31.1817,-1,40,10,-999.9,400,20,100.451,106.737
36,1784649058,4207,20260721 11:50:57,11:50:57,15,1784649050,0.00020081,0.200810423,0.789553257,443.6269355,251.3036027,25.43231859,44.8957414,0.007156831,3.118369057,0.007147718,0.004468142,261.4498945,32.80792049,31.97364194,4.767963994,43.75345978,2.020126282,4.617066381,2.747837712,-8.855739649,-95.30581789,-6.91001368,150.3783233,2.551987957,0.14159351,0.789553257,462.4256554,455.5516667,0.501257182,92.62443737,0.200810423,19.69999963,20.04518671,0.012353419,96.53661349,0,0,1,0,52709.18994,1500,1273.859807,0.849239871,0.17429993,9,0.5,0: Broadleaf,2,TRUE,1784649050,443.6269355,449.9002903,19.9614129,19.6284871,446.5903871,19.75040645,375.1298065,101.1015806,0.099987184,31.40674194,31.97364194,999.9,0,0,10004.63935,707.0616452,0.218638,-6.273333613,452.6626774,458.9082903,0.332922871,449.9002903,19.6284871,2.018130323,1.98447129,17.58727419,17.32080968,1500,0.692000548,0.307999323,33,28282.52903,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-4.198161456,-36.29192418,3.766815616,0,0.362796805,-0.5841743,0.060669449,0,0,2,0/2,2.63271,2.71267,0.102234,0.102764,0.103155,0.102613,25084.2,24751.5,25430.2,25370,31521.8,31035.3,39074.9,38187.7,1.67593,2.06912,0.0980869,0,30.3989,999.9,63.8,33.6,32.9712,62.5363,19.8678,1,0.32232,0,20.4223,5.21729,11.98,4.9679,3.29508,9099.6,9999,9999,223.3,4.97002,1.87546,1.87145,1.87454,1.87439,1.87241,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.97,0.2136,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,70.7,70.5,0.155029,4.99756,1.49902,2.27905,1.4978,2.3291,37.1225,15.568,3,352.92,632.492,31.1486,31.4641,30.0003,31.271,31.2841,-1,40,10,-999.9,400,20,100.429,106.708
37,1784649178,4327,20260721 11:52:57,11:52:57,15,1784649170,0.000192645,0.192644742,0.680162501,455.1405806,281.1546225,28.45372171,46.06164148,0.006914364,3.118173221,0.006905857,0.004316924,261.4499364,32.82594366,31.9778,4.76908646,44.16386611,2.040925542,4.621256521,2.728160918,-8.495633106,-93.31617055,-6.766851883,152.8712809,0.027523349,0.196041028,0.680162501,462.6475266,463.1653273,-0.221378019,92.62443737,0.192644742,19.71094445,20.16383846,-3.3654E-06,96.53661349,0,0,1,0,52701.91873,1499.999677,1273.859648,0.849239948,0.174299995,9,0.5,0: Broadleaf,2,TRUE,1784649170,455.1405806,455.4206774,20.16662903,19.7057871,458.130129,19.94976129,375.1368387,101.1030968,0.100011545,31.4227,31.9778,999.9,0,0,10003.59065,707.1710968,0.218638,-0.280039432,464.5082581,464.5755484,0.460829452,455.4206774,19.7057871,2.038908065,1.992316452,17.74975806,17.38341613,1499.999677,0.691999871,0.308000065,33,28282.5129,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-0.173526935,2.959684203,0.91792136,0,0.4686515,-0.163620203,0.015907444,0,0,2,0/2,2.63245,2.7126,0.103427,0.102945,0.10354,0.102303,25047.8,24743.3,25427.3,25366.9,31504.7,31043,39070.3,38183.8,1.6755,2.06792,0.100806,0,30.3434,999.9,63.4,33.7,32.9485,62.6563,19.9159,1,0.326697,0,20.4225,5.21804,11.9801,4.9678,3.29503,9099.6,9999,9999,223.4,4.97001,1.87546,1.87142,1.87455,1.8744,1.87241,1.87378,1.87497,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.987,0.2168,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,72.7,72.5,0.155029,4.99756,1.49902,2.27905,1.4978,2.31934,37.1941,15.5505,3,353.078,632.23,31.1818,31.5297,30.0003,31.3415,31.3543,-1,40,10,-999.9,400,20,100.417,106.697
38,1784649298,4447,20260721 11:54:57,11:54:57,15,1784649290,0.000196264,0.196264231,0.777314361,465.8977097,274.355782,27.76551692,47.15005694,0.007107608,3.119655767,0.007098624,0.004437446,261.4501524,32.83277525,31.99092903,4.772632143,44.75323884,2.069143193,4.623449044,2.70348895,-8.655252608,-94.16512239,-6.82589049,151.8038869,1.656854239,0.199787765,0.777314361,477.6568738,476.336697,-0.059117255,92.62443737,0.196264231,19.96204118,20.42570699,-0.000233457,96.53661349,0,0,1,0,52734.83729,1500.000645,1273.860564,0.849240011,0.174300027,9,0.5,0: Broadleaf,2,TRUE,1784649290,465.8977097,470.0962258,20.44555484,19.97601613,468.9114194,20.22064194,375.1185806,101.1026452,0.099949232,31.43104516,31.99092903,999.9,0,0,10010.43935,707.4895806,0.218638,-4.198453806,475.6220968,479.6783226,0.469540355,470.0962258,19.97601613,2.067101613,2.019629032,17.96790645,17.59905806,1500.000645,0.691999645,0.308000355,33,28282.53871,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-4.198429683,7.815197937,2.513345886,0,0.458180829,0.196248564,0.019770871,0,0,2,0/2,2.63219,2.71264,0.105574,0.104978,0.104459,0.103033,24986.2,24686,25425.7,25365.8,31470.6,31016.4,39068.1,38182.1,1.67542,2.06685,0.106283,0,30.257,999.9,63.5,33.8,33.1843,62.2063,20.8774,1,0.328153,0,20.4224,5.21804,11.9812,4.96785,3.295,9099.6,9999,9999,223.4,4.97002,1.87546,1.87148,1.87454,1.87439,1.87241,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.015,0.2242,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,74.7,74.5,0.155029,4.99756,1.4978,2.27905,1.4978,2.39258,37.2659,15.5592,3,353.234,631.76,31.2049,31.5573,30,31.3785,31.3953,-1,40,10,-999.9,400,20,100.411,106.692
39,1784649617,4766,20260721 12:00:16,12:00:16,15,1784649609,4.33211E-05,0.043321119,-0.041986632,455.8183871,478.5022369,48.42556288,46.1299034,0.0015344,3.11703338,0.001533981,0.000958776,261.4499275,32.91509919,32.03234516,4.783832203,43.62213974,2.021878181,4.634981669,2.761954023,-1.910461339,-93.67886325,-6.799207979,159.0613949,2.317195707,0.05757553,-0.041986632,474.6018089,468.8501939,0.593904452,92.63376989,0.043321119,19.89335496,19.99050545,0.000456654,96.81053259,0,0,1,0,52666.4475,1499.999355,1273.859468,0.849240011,0.174300027,9,0.5,0: Broadleaf,2,TRUE,1784649609,455.8183871,461.4405806,19.97856452,19.84319355,458.8093226,19.76707097,375.1375161,101.1023548,0.100020287,31.47488387,32.03234516,999.9,0,0,9998.433871,711.3687742,0.218638,-5.622283968,465.1106129,470.7826452,0.135371181,461.4405806,19.84319355,2.019880968,2.006193871,17.60104516,17.49323871,1499.999355,0.691999645,0.308000355,33,28282.50645,1784644830,10:40:30,1784644819,1784644830,2,0.062,0.008,-2.978,0.17,453,19,0.09,0.02,-3.618454634,-36.73063137,3.868868088,0,0.17204342,-0.698987528,0.071374938,0,0,2,0/2,2.6324,2.71249,0.104404,0.104849,0.102896,0.103185,25014,24683.8,25421.1,25360.1,31519.7,31004.9,39060.2,38174.4,1.68527,2.06332,0.0859797,0,30.6518,999.9,62.7,34.1,33.3218,62.4963,20.8413,1,0.333943,0,20.4231,5.21729,11.9809,4.9678,3.29513,9099.6,9999,9999,223.5,4.97003,1.87546,1.87149,1.87459,1.87442,1.87241,1.87378,1.87499,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3,0.212,-1.85027867,-0.002774575,7.27494E-07,-2.16226E-10,-0.083083531,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,80,79.8,0.155029,4.99756,1.49902,2.27783,1.4978,2.39624,37.4098,15.5242,3,358.526,629.725,31.3712,31.6349,30.0002,31.4611,31.4834,-1,40,10,-999.9,400,20,100.392,106.67
40,1784649906,5055.6,20260721 12:05:06,12:05:06,15,1784649898,0.004003542,4.003541569,5.306832814,474.9723548,425.7589617,43.08550159,48.0657461,0.23958102,3.11687783,0.229800238,0.144470641,261.4494757,32.18934792,31.74214839,4.705834189,64.04986814,3.010010096,4.699478989,1.695824094,-176.5561832,-4.004161895,-0.290569276,80.59856135,5.993555078,4.030725399,5.306832814,504.5080705,490.836703,0.068534085,92.640295,4.003541569,20.36309773,29.69640909,-0.001315773,97.13512054,0,0,1,0,52620.6549,1499.997097,1273.857452,0.849239945,0.174299988,9,0.5,0: Broadleaf,2,TRUE,1784649898,474.9723548,493.9446452,29.74408387,20.36154194,477.6295161,29.4993871,375.1383871,101.0969355,0.099998626,31.71831935,31.74214839,999.9,0,0,9998.256129,705.5347097,0.218638,-18.97230968,489.5330323,504.2111935,9.382537097,493.9446452,20.36154194,3.007032903,2.058487419,24.0669,17.90152258,1499.997097,0.691999968,0.307999968,33.98923871,28282.46129,1784649822,12:03:41,1784649817,1784649822,3,0.376,-0.041,-2.625,0.186,463,21,0.36,0.01,-25.7597825,103.1812987,13.48499171,0,9.385862,-0.070473771,0.020523974,1,1,2,1/2,2.63213,2.71257,0.107154,0.108028,0.135893,0.104156,24931.5,24590.8,25415.7,25355,30343.3,30965.5,39051.8,38167,1.67295,2.06093,0.0532344,0,30.8846,999.9,63,34.3,33.8553,61.7563,20.7412,1,0.34095,0,20.4179,5.21714,11.9803,4.9677,3.29508,9099.6,9999,9999,223.6,4.97002,1.87546,1.87147,1.87455,1.87439,1.87241,1.87378,1.87496,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.659,0.2447,-1.474359518,-0.002774575,7.27494E-07,-2.16226E-10,0.24469228,0,0,0,23,2146,2,22,1.5,1.4,0.155029,4.99756,1.49902,2.27661,1.4978,2.28271,37.4819,15.4454,3,352.957,628.631,31.5756,31.7376,30,31.5594,31.5707,-1,40,10,-999.9,400,20,100.37,106.649
